backend,dtype,resolution,particle_count,run_id,seed,step,time,dt,velocity_relative_l2,velocity_rmse,total_kinetic_energy,kinetic_energy_relative_error,kinetic_energy_relative_initial,momentum_x,momentum_y,relative_momentum_drift,mean_density,min_density,max_density,relative_density_fluctuation,max_particle_speed,has_nan_or_inf,step_time_seconds,current_allocated_bytes,driver_allocated_bytes,recommended_max_bytes,process_max_rss_bytes,analysis_role,analysis_source_stem,analysis_config_sha256,analysis_source_config_sha256,analysis_source_numerical_sha256,analysis_source_runtime_sha256,analysis_source_trajectory_sha256,analysis_stability_configured_steps,analysis_stability_measured_steps,analysis_stability_last_numerical_step,analysis_stability_sustain_target_seconds,analysis_stability_total_wall_seconds,analysis_stability_wall_overrun_seconds,analysis_stability_target_met,analysis_stability_segment_count,analysis_stability_segment_step_sum
cpu,float32,32,1024,run-1,20260731,80,0.0399999916553497,0.0005,0.0250586569309234,0.0121785094961524,0.9926028251647948,0.050613384693861,0.007397174835205,-1.1355383321642876e-05,0.0001377338776364,2.068707800617631e-07,1.000038981437683,0.9998940229415894,1.000186324119568,0.0001863241195678,0.9926177859306335,False,0.0266653750441037,,,,460029952,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,100,0.0500000119209289,0.0005,0.0314097478985786,0.0151571938768029,0.9907597303390504,0.063652291893959,0.0092402696609497,-1.1413474567234516e-05,0.0001377331936964,2.2472536898021647e-07,1.000057816505432,0.9999416470527648,1.0001766681671145,0.0001766681671142,0.9906263947486876,False,0.0261944159865379,,,,460095488,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,120,0.0600000321865081,0.0005,0.0377034023404121,0.0180656425654888,0.9888871908187866,0.0768147855997085,0.0111128091812133,-1.1497410014271736e-05,0.0001376930158585,2.451421323712566e-07,1.0000803470611572,1.000007152557373,1.0001565217971802,0.0001565217971801,0.9871017336845398,False,0.0258412500261329,,,,460226560,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,140,0.0700000524520874,0.0005,0.0440622754395008,0.0209632627665996,0.9869441390037536,0.0900559872388839,0.0130558609962463,-1.1526281014084816e-05,0.0001376959407934,2.5529820391057e-07,1.0001081228256226,0.9999762773513794,1.0002431869506836,0.0002431869506835,0.9872031807899476,False,0.0323265420156531,,,,460390400,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,160,0.0800000727176666,0.0005,0.0504416190087795,0.0238287057727575,0.985015630722046,0.103468932211399,0.0149843692779541,-1.1541880667209624e-05,0.0001376988366246,2.609976945677772e-07,1.0001435279846191,1.0000348091125488,1.000255823135376,0.0002558231353759,0.9880106449127196,False,0.0332912499434314,,,,460455936,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,180,0.0900000929832458,0.0005,0.0568510591983795,0.0266667678952217,0.9830180406570436,0.1169608756899833,0.0169819593429565,-1.1547701433300972e-05,0.0001376929867547,2.6211884573967836e-07,1.0001890659332275,1.0001002550125122,1.0002821683883667,0.0002821683883666,0.9880401492118835,False,0.0318427499732933,,,,461422592,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,200,0.100000113248825,0.0005,0.063210591673851,0.0294403322041034,0.9809012413024902,0.1304715424776077,0.0190987586975097,-1.1552125215530396e-05,0.0001376839209115,2.6234440042571805e-07,1.000247359275818,1.000124216079712,1.0003761053085327,0.0003761053085327,0.9868709444999696,False,0.0327043330180458,,,,461471744,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,220,0.1100001335144043,0.0005,0.0695166662335395,0.0321487374603748,0.9786725640296936,0.1440039277076721,0.0213274359703063,-1.155352219939232e-05,0.0001376758737023,2.617199186261132e-07,1.0003199577331543,1.0002140998840332,1.0004305839538574,0.0004305839538574,0.9847535490989684,False,0.0265397500479593,,,,461471744,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,240,0.1200001537799835,0.0005,0.0757993087172508,0.0348067544400692,0.9762256145477296,0.1574270874261856,0.0237743854522705,-1.1548399925231934e-05,0.0001376855070702,2.6129379193662317e-07,1.0004074573516846,1.0003093481063845,1.0005102157592771,0.0005102157592773,0.981509566307068,False,0.0265299170278012,,,,461488128,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,260,0.1300000995397567,0.0005,0.0819086953997612,0.0373467728495597,0.973487138748169,0.1706420928239822,0.026512861251831,-1.1553987860679626e-05,0.000137681083288,2.625894808261364e-07,1.0005097389221191,1.000392198562622,1.0006314516067505,0.0006314516067504,0.97898131608963,False,0.0267298339749686,,,,461602816,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,280,0.139999970793724,0.0005,0.0878652855753898,0.0397801958024501,0.9704126119613647,0.1835791170597076,0.0295873880386352,-1.154514029622078e-05,0.0001376966538373,2.617810253013886e-07,1.0006260871887207,1.0005214214324951,1.000734806060791,0.000734806060791,0.9801005125045776,False,0.0262888749712146,,,,461619200,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,300,0.1499998420476913,0.0005,0.0936828106641769,0.0421150997281074,0.966895878314972,0.1960901618003845,0.033104121685028,-1.1535361409187315e-05,0.0001376816508127,2.56304048207312e-07,1.0007559061050415,1.0006524324417114,1.0008660554885864,0.0008660554885864,0.9800546765327454,False,0.0259990410413593,,,,461668352,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,320,0.1599997133016586,0.0005,0.0992576479911804,0.0443069748580455,0.9628576040267944,0.2080526202917099,0.0371423959732055,-1.1529307812452316e-05,0.000137682625791,2.5438046691306226e-07,1.0008982419967651,1.0007847547531128,1.0010254383087158,0.0010254383087158,0.978625476360321,False,0.0263167909579351,,,,461766656,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,340,0.1699995845556259,0.0005,0.1046664640307426,0.0463924817740917,0.958216667175293,0.2193366885185241,0.041783332824707,-1.15223228931427e-05,0.0001376674917992,2.498793207905692e-07,1.0010533332824707,1.0009479522705078,1.0011829137802124,0.0011829137802124,0.975834310054779,False,0.0265418339986354,,,,461799424,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,360,0.1799994558095932,0.0005,0.1100087687373161,0.0484173037111759,0.9528356790542604,0.229734793305397,0.0471643209457397,-1.1528842151165009e-05,0.0001376663567498,2.519605573070294e-07,1.001221776008606,1.0011142492294312,1.001370549201965,0.0013705492019653,0.9715378880500792,False,0.0264668330200947,,,,461815808,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,380,0.1899993270635604,0.0005,0.115446038544178,0.0504529140889644,0.9465780258178712,0.2390308976173401,0.0534219741821289,-1.151207834482193e-05,0.0001376534637529,2.4447174951092165e-07,1.0014045238494873,1.001291275024414,1.0015801191329956,0.0015801191329956,0.9672198295593262,False,0.0263791669858619,,,,461832192,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-1,20260731,400,0.1999991983175277,0.0005,0.1215790510177612,0.0527593381702899,0.9393198490142822,0.2470173686742782,0.0606801509857177,-1.1529307812452316e-05,0.0001376755535602,2.533830354423117e-07,1.001601219177246,1.0014925003051758,1.0018045902252195,0.0018045902252197,0.9698601365089417,False,0.0269984999904409,,,,461848576,canonical,cpu_n32_run-1,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,015cfbcf14ac9e0f4624380fe258ae5ab1046d14fa5ba601aad59bced8ebc380,3656aed525e2053552a20d3da5b690149a73c0c9fdc6213ad221c197169cfc87,5609dc54649b7a45b8e87c309062bb2ed913f9a2bc07a36135859abac15e93f9,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,0,0.0,0.0005,0.0,0.0,1.0,0.0,0.0,-1.0893476428464057e-05,0.0001374160638079,0.0,1.0,1.0,1.0,0.0,0.9916832447052002,False,0.0,,,,454000640,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,20,0.0100000007078051,0.0005,0.0069475076161324,0.0034491708502173,0.9981098771095276,0.0123878801241517,0.0018901228904724,-1.097682979889214e-05,0.000137657916639,9.438577563969377e-08,1.0000028610229492,0.999843418598175,1.0001739263534546,0.0001739263534545,0.9937240481376648,False,0.0258704160223715,,,,454721536,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,40,0.0199999939650297,0.0005,0.0130026210099458,0.0064096278510987,0.9963165521621704,0.0250226836651563,0.0036834478378295,-1.110212178900838e-05,0.0001376985601382,1.295775717835568e-07,1.000010967254639,0.9998760223388672,1.000153422355652,0.0001534223556518,0.9939583539962769,False,0.0252982919919304,,,,454770688,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,60,0.0299999769777059,0.0005,0.0187426023185253,0.0091737871989607,0.9945086240768432,0.0377933979034423,0.0054913759231567,-1.1227093636989594e-05,0.000137743059895,1.7236025939837418e-07,1.0000231266021729,0.9999759793281556,1.0000746250152588,7.462501525878906e-05,0.9938417077064514,False,0.0261875419528223,,,,455245824,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,80,0.0399999916553497,0.0005,0.0250586569309234,0.0121785094961524,0.9926028251647948,0.050613384693861,0.007397174835205,-1.1355383321642876e-05,0.0001377338776364,2.068707800617631e-07,1.000038981437683,0.9998940229415894,1.000186324119568,0.0001863241195678,0.9926177859306335,False,0.0260871250065974,,,,455344128,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,100,0.0500000119209289,0.0005,0.0314097478985786,0.0151571938768029,0.9907597303390504,0.063652291893959,0.0092402696609497,-1.1413474567234516e-05,0.0001377331936964,2.2472536898021647e-07,1.000057816505432,0.9999416470527648,1.0001766681671145,0.0001766681671142,0.9906263947486876,False,0.025687958986964,,,,455442432,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,120,0.0600000321865081,0.0005,0.0377034023404121,0.0180656425654888,0.9888871908187866,0.0768147855997085,0.0111128091812133,-1.1497410014271736e-05,0.0001376930158585,2.451421323712566e-07,1.0000803470611572,1.000007152557373,1.0001565217971802,0.0001565217971801,0.9871017336845398,False,0.0259030829765833,,,,455573504,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,140,0.0700000524520874,0.0005,0.0440622754395008,0.0209632627665996,0.9869441390037536,0.0900559872388839,0.0130558609962463,-1.1526281014084816e-05,0.0001376959407934,2.5529820391057e-07,1.0001081228256226,0.9999762773513794,1.0002431869506836,0.0002431869506835,0.9872031807899476,False,0.0263651250279508,,,,455770112,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,160,0.0800000727176666,0.0005,0.0504416190087795,0.0238287057727575,0.985015630722046,0.103468932211399,0.0149843692779541,-1.1541880667209624e-05,0.0001376988366246,2.609976945677772e-07,1.0001435279846191,1.0000348091125488,1.000255823135376,0.0002558231353759,0.9880106449127196,False,0.0258575830375775,,,,455770112,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,180,0.0900000929832458,0.0005,0.0568510591983795,0.0266667678952217,0.9830180406570436,0.1169608756899833,0.0169819593429565,-1.1547701433300972e-05,0.0001376929867547,2.6211884573967836e-07,1.0001890659332275,1.0001002550125122,1.0002821683883667,0.0002821683883666,0.9880401492118835,False,0.0255591670284047,,,,455770112,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,200,0.100000113248825,0.0005,0.063210591673851,0.0294403322041034,0.9809012413024902,0.1304715424776077,0.0190987586975097,-1.1552125215530396e-05,0.0001376839209115,2.6234440042571805e-07,1.000247359275818,1.000124216079712,1.0003761053085327,0.0003761053085327,0.9868709444999696,False,0.026288959023077,,,,455819264,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,220,0.1100001335144043,0.0005,0.0695166662335395,0.0321487374603748,0.9786725640296936,0.1440039277076721,0.0213274359703063,-1.155352219939232e-05,0.0001376758737023,2.617199186261132e-07,1.0003199577331543,1.0002140998840332,1.0004305839538574,0.0004305839538574,0.9847535490989684,False,0.0269300409709103,,,,455819264,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,240,0.1200001537799835,0.0005,0.0757993087172508,0.0348067544400692,0.9762256145477296,0.1574270874261856,0.0237743854522705,-1.1548399925231934e-05,0.0001376855070702,2.6129379193662317e-07,1.0004074573516846,1.0003093481063845,1.0005102157592771,0.0005102157592773,0.981509566307068,False,0.0267871250398457,,,,456310784,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,260,0.1300000995397567,0.0005,0.0819086953997612,0.0373467728495597,0.973487138748169,0.1706420928239822,0.026512861251831,-1.1553987860679626e-05,0.000137681083288,2.625894808261364e-07,1.0005097389221191,1.000392198562622,1.0006314516067505,0.0006314516067504,0.97898131608963,False,0.0267349159694276,,,,457162752,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
cpu,float32,32,1024,run-2,20260731,280,0.139999970793724,0.0005,0.0878652855753898,0.0397801958024501,0.9704126119613647,0.1835791170597076,0.0295873880386352,-1.154514029622078e-05,0.0001376966538373,2.617810253013886e-07,1.0006260871887207,1.0005214214324951,1.000734806060791,0.000734806060791,0.9801005125045776,False,0.0352926250197924,,,,458080256,canonical,cpu_n32_run-2,fb6f03a8158f0720a5cec8398d81d7cfd13c259e83cac05e34e79e4cd8edcb45,d0308d5230568557dc9ef8e0d94d6553eff33a910677aa74790b1943b8456bf1,449e504fe25dfb3368ce3faf1882ceff0d7c5116249bcfad989e5244908f276b,b92697bb150804e42387b0a2d9c2eb76cb5ec7d00cba421bb6e04a318b5dc310,964aa14ff8a79dd6e925b9768e30166d71a9ac398fea1be1d8d6ecb178cf29ca,,,,,,,,,
