support_family,layout,jitter_fraction,dtype,candidate,operator_variant,operator,norm,paired_seed_count,mean_error_64_minus_48,median_error_64_minus_48,bootstrap_mean_difference_CI95_low,bootstrap_mean_difference_CI95_high,systematic_finest_rebound
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,10,-0.018417034152943046,-0.018417034152943046,-0.018417034152943046,-0.018417034152943046,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,10,-0.05893731818514827,-0.058937318185148274,-0.05893731818514827,-0.05893731818514827,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,10,-0.0730407709039643,-0.07304077090396428,-0.0730407709039643,-0.0730407709039643,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,10,-0.14412053529942703,-0.14412053529942703,-0.14412053529942703,-0.14412053529942703,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,10,-0.03503109677896442,-0.03503109677896442,-0.03503109677896442,-0.03503109677896442,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,10,-0.040831032217563214,-0.04083103221756321,-0.040831032217563214,-0.040831032217563214,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,10,-0.07206026764971263,-0.07206026764971263,-0.07206026764971263,-0.07206026764971263,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,10,-0.21614753338963802,-0.216147533389638,-0.21614753338963802,-0.21614753338963802,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,10,-0.25202998063397414,-0.2520299806339741,-0.25202998063397414,-0.25202998063397414,False
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,10,-0.47177915996044106,-0.47177915996044106,-0.47177915996044106,-0.47177915996044106,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,10,-0.16765579459638696,-0.16765579459638696,-0.16765579459638696,-0.16765579459638696,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,10,-0.19544632552540692,-0.19544632552540692,-0.19544632552540692,-0.19544632552540692,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,10,-0.365407904973857,-0.365407904973857,-0.365407904973857,-0.365407904973857,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L1,10,-0.06307359680715571,-0.0630735968071557,-0.06307359680715571,-0.06307359680715571,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L2,10,-0.07817743011627175,-0.07817743011627175,-0.07817743011627175,-0.07817743011627175,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,Linf,10,-0.15419344079403352,-0.15419344079403352,-0.15419344079403352,-0.15419344079403352,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L1,10,-0.03749969137034636,-0.03749969137034636,-0.03749969137034636,-0.03749969137034636,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L2,10,-0.04370251201155506,-0.04370251201155506,-0.04370251201155506,-0.04370251201155506,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,Linf,10,-0.07709672039702742,-0.07709672039702742,-0.07709672039702742,-0.07709672039702742,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,10,-6.873841773558098e-17,-6.873841773558098e-17,-6.873841773558098e-17,-6.873841773558098e-17,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,10,-1.1102230246251565e-15,-1.1102230246251565e-15,-1.1102230246251565e-15,-1.1102230246251565e-15,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,10,-6.879262784420526e-17,-6.879262784420526e-17,-6.879262784420526e-17,-6.879262784420526e-17,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,10,-2.8082287329179887e-17,-2.808228732917988e-17,-2.8082287329179887e-17,-2.8082287329179887e-17,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,10,-5.3231467932841284e-17,-5.3231467932841284e-17,-5.3231467932841284e-17,-5.3231467932841284e-17,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,10,-0.008441322084024283,-0.008441322084024282,-0.008441322084024283,-0.008441322084024283,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,10,-0.00984284649710807,-0.009842846497108072,-0.00984284649710807,-0.00984284649710807,False
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,10,-0.01842702331932422,-0.01842702331932422,-0.01842702331932422,-0.01842702331932422,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,10,6.006774163897684e-17,6.006774163897683e-17,6.006774163897684e-17,6.006774163897684e-17,True
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,10,0.0,0.0,0.0,0.0,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,10,1.0681198402603027e-16,1.0681198402603029e-16,1.0681198402603027e-16,1.0681198402603027e-16,True
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,10,-2.7252940160356856e-17,-2.725294016035686e-17,-2.7252940160356856e-17,-2.7252940160356856e-17,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,10,-5.2740082944315383e-17,-5.2740082944315383e-17,-5.2740082944315383e-17,-5.2740082944315383e-17,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,10,-0.00843799943653609,-0.00843799943653609,-0.00843799943653609,-0.00843799943653609,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,10,-0.009838756029811827,-0.009838756029811827,-0.009838756029811827,-0.009838756029811827,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,10,-0.018417034152943268,-0.018417034152943268,-0.018417034152943268,-0.018417034152943268,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,10,-0.16759343900268192,-0.16759343900268192,-0.16759343900268192,-0.16759343900268192,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,10,-0.1953651023951916,-0.19536510239519156,-0.1953651023951916,-0.1953651023951916,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,10,-0.36516401330133164,-0.36516401330133164,-0.36516401330133164,-0.36516401330133164,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,10,-0.06304471556341304,-0.06304471556341304,-0.06304471556341304,-0.06304471556341304,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,10,-0.07814494132135921,-0.07814494132135923,-0.07814494132135921,-0.07814494132135921,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,10,-0.15410983073164886,-0.15410983073164886,-0.15410983073164886,-0.15410983073164886,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,10,-0.03748566988915285,-0.03748566988915285,-0.03748566988915285,-0.03748566988915285,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,10,-0.043684350223072085,-0.043684350223072085,-0.043684350223072085,-0.043684350223072085,False
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,10,-0.0770549153658262,-0.0770549153658262,-0.0770549153658262,-0.0770549153658262,False
constant_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,10,-0.0031642095680725103,-0.0031642095680725103,-0.0031642095680725103,-0.0031642095680725103,False
constant_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,10,-0.0034979371938926333,-0.003497937193892634,-0.0034979371938926333,-0.0034979371938926333,False
constant_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,10,-0.004876629702213919,-0.004876629702213919,-0.004876629702213919,-0.004876629702213919,False
increasing_neighbor,jitter_05,0.05,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,10,-0.0030372814959752983,-0.00291477105036508,-0.0032984797720001513,-0.002829921387436588,False
increasing_neighbor,jitter_05,0.05,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,10,-0.002864956553936931,-0.002719565188043841,-0.00321106260743041,-0.0026044548480467504,False
increasing_neighbor,jitter_05,0.05,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,10,0.0014880976634651002,0.0037083846035101953,-0.002131270956279998,0.004998983993688725,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,10,-0.15357302391043284,-0.1492203386389503,-0.16850961694836195,-0.1410072320915742,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,10,-0.15845992369059195,-0.15377399492586452,-0.17584885676051235,-0.14128487439571857,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,10,-0.1394215021367641,-0.18947287808388769,-0.31936213762449983,0.06299351734517027,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,10,-0.08868094217384674,-0.08862401516419202,-0.08884258979343189,-0.08853212396994942,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,10,-0.10967968301143469,-0.10970239367642538,-0.10979887960146928,-0.10955407795446591,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,10,-0.2170103517137198,-0.2166639708380389,-0.21800985430555186,-0.21606375249108004,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,10,-0.052610304697944865,-0.05259770892531669,-0.05265791262060646,-0.052567589805823246,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,10,-0.06131712951056036,-0.06128417861212823,-0.06140291497862959,-0.061245149870675676,False
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,10,-0.10988608184234092,-0.10975153087522616,-0.11054609076364424,-0.10930794336496619,False
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,10,2.0823786140297688e-17,2.0201639964264417e-17,1.804371032776189e-17,2.390015529534865e-17,True
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,10,7.771561172376095e-17,0.0,-3.3306690738754695e-17,1.887379141862766e-16,False
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,10,1.7162016888635133e-17,1.6077814716149634e-17,1.413240214716823e-17,2.0698804842190895e-17,True
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,10,-3.877485760760327e-19,-3.6324572419374334e-19,-4.765298024254489e-19,-3.0272106887548434e-19,False
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,10,-2.7710996901150484e-18,-3.16838696444461e-18,-4.5446286970212155e-18,-8.442585961835013e-19,False
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,10,-0.011805501402445979,-0.01180472922277918,-0.01180742136737896,-0.011803738196599956,False
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,10,-0.013759058543105464,-0.013758227040388005,-0.013760609199284497,-0.013757616803921392,False
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,10,-0.025956878364821946,-0.025940868193906064,-0.02613028081280217,-0.025774691946757126,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,10,-0.08262599603444258,-0.0826331123130001,-0.08264548765890814,-0.08260577414784692,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,10,-0.10236812565131068,-0.10236397662021313,-0.10238417579394166,-0.10235210275310581,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,10,-0.20310068648804247,-0.20320431655374183,-0.2038264835626309,-0.20242108326936206,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,10,-0.04913910602681581,-0.049144011550620564,-0.04914638474845801,-0.049130011912497655,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,10,-0.05723158519073533,-0.05723406842090167,-0.05723540005970788,-0.05722713180875159,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,10,-0.1025471221420883,-0.102514634330507,-0.10290444403635564,-0.10221022783932351,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,10,-0.30573712455349833,-0.30584421619688296,-0.30594341726478264,-0.3054846485157254,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,10,-0.3564060530008771,-0.3564135033911634,-0.35648902998167853,-0.35630961600412525,False
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,10,-0.6743182991158981,-0.675165166853521,-0.6778563467568447,-0.6711702630815977,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,10,-0.15624968649332496,-0.1528551554881582,-0.17237943863699634,-0.14317367011990736,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,10,-0.16381054316961374,-0.15969826334947668,-0.1827033624720991,-0.1469139336831208,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,10,-0.14453338973913016,-0.1753724488152537,-0.3134288610079078,0.04182500808399351,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,divergence,L1,10,-0.08932302591736314,-0.0893263398340936,-0.08983347967560273,-0.08882314786764046,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,divergence,L2,10,-0.11034356177542408,-0.11038775209780509,-0.11098775305257327,-0.10967343159004744,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,divergence,Linf,10,-0.2250053294118363,-0.2260267525211681,-0.23526913094543897,-0.21428100436512948,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,gradient,L1,10,-0.05258158998774439,-0.05250666547350222,-0.052781928381973944,-0.0524001484311873,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,gradient,L2,10,-0.061511665496287414,-0.061476658263041856,-0.06175907051057106,-0.0612918240189192,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,gradient,Linf,10,-0.11327904853997177,-0.11099732096453341,-0.12323044225009429,-0.10501063340998648,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,10,-0.000754098870602611,-0.000680648537268993,-0.0009166773898463839,-0.000627023085267889,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,10,-0.0026084864301884727,-0.0024402194712559444,-0.00365682227149055,-0.0016571405547528813,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,10,-0.0005918553617599704,-0.0005154893443545929,-0.000735105840331727,-0.00048660961615401143,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,10,-8.430239156069407e-05,-8.3047357415359e-05,-9.075834611145772e-05,-7.875091195378286e-05,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,10,-0.00030914599588128264,-0.000286429309317121,-0.0003537461824482142,-0.00026859677797063134,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,10,-0.011765452244745785,-0.011753504420582917,-0.011831246815669284,-0.011700309543513346,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,10,-0.013729313864935635,-0.013750060476853315,-0.013822988865807092,-0.013626176371702886,False
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,10,-0.02653472604073983,-0.02511240253382152,-0.030197897556725722,-0.023352364428248285,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,10,2.4391119459064965e-17,2.1978081423225783e-17,2.0144829697150664e-17,2.935829280976537e-17,True
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,10,7.771561172376095e-17,0.0,-5.551115123125783e-17,2.220446049250313e-16,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,10,1.971802351026971e-17,1.7198156961051314e-17,1.5498632409771525e-17,2.4216890308271288e-17,True
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,10,-8.428949019506948e-05,-8.299334922981043e-05,-9.076539222658802e-05,-7.89686459745754e-05,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,10,-0.0003109828609572624,-0.000287881358517751,-0.00035423029535824115,-0.0002696971886380558,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,10,-0.011798337814710505,-0.011789928040085267,-0.01182333565152584,-0.011771607067582405,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,10,-0.013759303547789379,-0.013763440570327858,-0.013772814445038212,-0.013743101311694535,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,10,-0.02583180194088368,-0.02593943045032654,-0.026013619770936653,-0.025644489271853657,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,10,-0.15705055799155193,-0.1537434123218384,-0.17203287253393956,-0.14504820613063013,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,10,-0.1670278197928068,-0.16395346467206728,-0.1864911756258351,-0.1501152446009052,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,10,-0.14175946480447568,-0.1706726817477895,-0.2943480983677743,0.013979535941032623,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,10,-0.08903711321446878,-0.08909012325304827,-0.08941640672790138,-0.08865500431558408,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,10,-0.10962354387564104,-0.10955162888932629,-0.10984764673506224,-0.10942776160116559,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,10,-0.2158362863559061,-0.20891657869293034,-0.23373511810234288,-0.20017668064243185,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,10,-0.052555485959838874,-0.05252021474771903,-0.05264953686950864,-0.05247457130391162,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,10,-0.06128617832187727,-0.061314490338281666,-0.06144471046110705,-0.061119224596298226,False
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,10,-0.12070657672438045,-0.1179599506417528,-0.13406650157660813,-0.10877227030058127,False
increasing_neighbor,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,10,-0.0029982132617730984,-0.0028714283073810014,-0.003264726904091738,-0.0027915360430420064,False
increasing_neighbor,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,10,-0.0027940173892242568,-0.0026453490803647808,-0.003109295387450421,-0.0025345459428934734,False
increasing_neighbor,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,10,0.0015852943876171921,0.003694194115373209,-0.002192258426254319,0.0052556396168267705,False
increasing_neighbor,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,10,-0.001973373382495793,-0.0015032145099937583,-0.0026489200127118866,-0.0014477858482800701,False
increasing_neighbor,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,10,-0.001241537271045813,-0.0008618404797158738,-0.0020563141242184724,-0.0005956090726636371,False
increasing_neighbor,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,10,0.008094473843534322,0.00998171632022124,0.0008454213853853548,0.014358448388206189,True
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,10,-0.08657176109778197,-0.0759764804705958,-0.1296250012593958,-0.04899174387678394,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,10,-0.06660408785254915,-0.05079859224363481,-0.1111979778211363,-0.021815167657652495,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,10,0.06437993644881237,-0.07049711603350994,-0.2818852253924124,0.4888582450096955,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,10,-0.08907053362106909,-0.08894987525500092,-0.08937464847958676,-0.08876403178397761,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,10,-0.10994228636046739,-0.11000307488332395,-0.11016910205689957,-0.1096788090860713,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,10,-0.21870875234610826,-0.21804639129261982,-0.2206508784968029,-0.2168516579290552,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,10,-0.052627758916054576,-0.0526071224550936,-0.05272664119805018,-0.05252508269047821,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,10,-0.06148652393766897,-0.061424219417147055,-0.06164910293237853,-0.061350683686234156,False
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,10,-0.11188152876863625,-0.11161882176519011,-0.11314381431732931,-0.11068189638599919,False
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,10,2.548221974217093e-17,2.4573013605394078e-17,2.0423156538587074e-17,3.0725879026723856e-17,True
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,10,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,1.6653345369377348e-16,True
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,10,2.186143097181953e-17,2.0973288692191827e-17,1.7324059938331196e-17,2.675871195148252e-17,True
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,10,-2.8717420453078086e-19,-3.037020500738873e-19,-3.3120260133538275e-19,-2.4252346724669118e-19,False
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,10,8.847760181777182e-19,8.887620151902728e-19,-2.379529587251851e-18,4.208077176969248e-18,False
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,10,-0.01179575272884811,-0.011793057543360339,-0.011799818030597427,-0.011792018632317677,False
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,10,-0.013749522208513523,-0.013747990575440863,-0.013752826689474465,-0.013746455664169016,False
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,10,-0.026180216693487867,-0.026182663270328033,-0.026509673899271072,-0.02585121260462856,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,10,-0.08275702103291294,-0.0827667646457285,-0.08279473369809029,-0.08271746780384502,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,10,-0.10241772788472078,-0.10241539120629743,-0.10244934875938318,-0.10238471506077278,False
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,10,-0.20474775057310293,-0.2046962852895433,-0.20632280873463105,-0.20336315880091346,False
