support_family,layout,jitter_fraction,dtype,candidate,operator_variant,operator,norm,mean_log_error_log_dx_slope,median_log_error_log_dx_slope,mean_endpoint_ratio_64_over_16,median_endpoint_ratio_64_over_16
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,-2.238625683655613e-15,-2.238625683655613e-15,1.0,1.0
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,-0.04219729891629797,-0.04219729891629797,0.9226398601398601,0.9226398601398601
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,1.0091767425957574,1.0091767425957574,0.23994247425884205,0.239942474258842
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,0.8191002319425148,0.8191002319425148,0.25,0.25
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,1.9198571773252389,1.9198571773252389,0.07035163645596326,0.07035163645596326
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,1.922549442169529,1.922549442169529,0.06994718313199445,0.06994718313199444
constant_neighbor,regular,0.0,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,1.8715430146594823,1.8715430146594823,0.07534571973630605,0.07534571973630606
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,1.9108037016993553,1.9108037016993555,0.07116235219973155,0.07116235219973155
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,1.928516645862057,1.9285166458620573,0.06934364327542468,0.06934364327542468
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,1.8775102183520025,1.8775102183520023,0.07469559856134887,0.07469559856134889
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,1.9451633875357255,1.945163387535725,0.06768373197819356,0.06768373197819356
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,1.9285166458620566,1.9285166458620566,0.06934364327542471,0.06934364327542471
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,1.877510218351993,1.877510218351993,0.07469559856135013,0.07469559856135013
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,1.9386049415118676,1.9386049415118676,0.06846028476868654,0.06846028476868657
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,1.94129720635615,1.94129720635615,0.0680667048730459,0.0680667048730459
constant_neighbor,regular,0.0,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,1.8902907788459935,1.8902907788459935,0.0733201058155754,0.0733201058155754
constant_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,1.799283891350399,1.799283891350399,0.08340311816765475,0.08340311816765475
constant_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,1.8019761561946823,1.8019761561946823,0.08292363154770495,0.08292363154770493
constant_neighbor,regular,0.0,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,1.7509697286844599,1.7509697286844599,0.08932369285438489,0.08932369285438489
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L1,1.8544204480907587,1.8544204480907587,0.07713254726676705,0.07713254726676703
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,L2,1.87213339225346,1.87213339225346,0.0751612570025715,0.07516125700257147
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,divergence,Linf,1.8211269647434063,1.8211269647434065,0.08096221679803332,0.08096221679803331
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L1,1.8887801339271242,1.8887801339271242,0.07336208675826966,0.07336208675826966
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,L2,1.8721333922534564,1.8721333922534564,0.07516125700257201,0.07516125700257202
constant_neighbor,regular,0.0,float64,raw_sph,raw_difference_gradient,gradient,Linf,1.8211269647433788,1.8211269647433785,0.0809622167980345,0.08096221679803452
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,-8.087035282205901e-14,-7.97510399802312e-14,0.9999999999999349,0.9999999999999348
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,-5.705697211217243e-13,-5.705697211217243e-13,1.0,1.0
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,-7.97510399802312e-14,-7.97510399802312e-14,0.9999999999999347,0.9999999999999347
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,0.9522299907205234,0.9522299907205234,0.1284973884542346,0.12849738845423458
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,0.6900407930180882,0.6900407930180882,0.25,0.25
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,1.93673286532479,1.9367328653247897,0.06867214931760261,0.06867214931760261
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,1.9394251301690812,1.9394251301690812,0.06827735140735113,0.06827735140735114
constant_neighbor,regular,0.0,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,1.8884187026590105,1.8884187026590105,0.07354701008856623,0.07354701008856623
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,0.11621582695623116,0.11621582695623116,0.8733643294693172,0.8733643294693172
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,0.03980575578067943,0.03980575578067943,1.0,1.0
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,0.11043428709204925,0.11043428709204925,0.9256578947368421,0.9256578947368421
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,0.6494634173520191,0.6494634173520191,0.2450453171335413,0.2450453171335413
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,0.6868696925528236,0.6868696925528236,0.25,0.25
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,1.9198571773252389,1.9198571773252389,0.07035163645596326,0.07035163645596326
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,1.9225494421695295,1.9225494421695295,0.06994718313199445,0.06994718313199444
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,1.8715430146594798,1.8715430146594798,0.07534571973630605,0.07534571973630606
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,1.7732061349916768,1.7732061349916768,0.08651854381989943,0.0865185438198994
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,1.7758983998359597,1.7758983998359597,0.08602114653967072,0.08602114653967072
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,1.7248919723257425,1.7248919723257425,0.0926602746295688,0.0926602746295688
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,1.8391784765419739,1.8391784765419739,0.07882149593893484,0.07882149593893484
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,1.8568914207046756,1.8568914207046756,0.07680704091236397,0.076807040912364
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,1.805884993194613,1.805884993194613,0.08273502261610016,0.08273502261610016
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,1.87353816237834,1.87353816237834,0.0749684747670736,0.07496847476707362
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,1.856891420704672,1.8568914207046727,0.07680704091236457,0.07680704091236455
constant_neighbor,regular,0.0,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,1.8058849931945993,1.8058849931945993,0.08273502261610137,0.08273502261610137
constant_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,1.8675469306618235,1.8675469306618235,0.07553760047234474,0.07553760047234474
constant_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,1.8509001889881895,1.8509001889881895,0.07739012415454864,0.07739012415454863
constant_neighbor,regular,0.0,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,1.7998937614779307,1.7998937614779307,0.0833631083313897,0.0833631083313897
increasing_neighbor,jitter_05,0.05,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,1.0002265064589144,0.9996603005744279,0.25165525793468746,0.25140704050976054
increasing_neighbor,jitter_05,0.05,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,0.9383860425008599,0.9388466248438765,0.27477924704177153,0.2739626451602509
increasing_neighbor,jitter_05,0.05,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,0.28495763586287864,0.2907256514759387,0.6406904492156174,0.6321399933521203
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,0.976603406063847,0.9788866164413993,0.2608730528241364,0.260523702833492
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,0.9377677882831614,0.9411045017204364,0.2755296909068834,0.2742541186502871
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,0.45086032785200303,0.44752816356472447,0.5151107766350816,0.5112808945031705
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,1.3325964760954507,1.3332904665256988,0.15874243247686332,0.15850727865691985
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,1.3453982084298874,1.3454414976029336,0.15581745290398707,0.15577597450977299
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,1.303143242599194,1.3034574449093836,0.16579115677366557,0.165694502362314
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,1.3619466926727921,1.362071108399494,0.1520977377365753,0.15208339073162644
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,1.3456048539358016,1.3458842167271858,0.1557525487324171,0.15572536954077845
increasing_neighbor,jitter_05,0.05,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,1.3059595019072672,1.3057908530935367,0.16522216860711056,0.16518917288680773
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,-0.24499754736542267,-0.2430103044223453,1.4268818456666215,1.418766482924576
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,-0.37702390485061815,-0.37642860747228446,1.6428571428571428,1.75
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,-0.25528963816009737,-0.2542674893838886,1.4484579582651391,1.4448192464358451
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,0.3957823351172428,0.38823622473773894,0.603283409959505,0.6089915386422591
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,0.15979228339522464,0.15701269027857195,0.8334197600176537,0.832199614758761
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,1.3409968589450165,1.340893010800984,0.1570876778311276,0.15711006402523162
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,1.344233900274086,1.3442173445421584,0.15603866503169123,0.1560441775983337
increasing_neighbor,jitter_05,0.05,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,1.3039297152383595,1.3048906803892053,0.16588915111557326,0.165657548506558
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,1.3365247688809527,1.3363927111179965,0.15785815354848912,0.15788418553767591
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,1.350417769255828,1.3504058014886895,0.15468760774700807,0.15469452592784463
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,1.3059419226666333,1.3060402927955863,0.16514607226619396,0.16511231365449217
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,1.36674439240358,1.3666814141764354,0.15106390087310145,0.15106919397797614
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,1.3503886143879098,1.3503667236930679,0.15469862483982608,0.15470190051058275
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,1.3093603466652173,1.3091402430825807,0.1643074865904258,0.1643276481712003
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,1.3565394908670718,1.3567183395315254,0.1537464479460919,0.15372910041613838
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,1.3595875776109063,1.3594870214628734,0.1528189993717349,0.1528408318392296
increasing_neighbor,jitter_05,0.05,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,1.320926300274765,1.3217795215666672,0.16173146446960754,0.16150875312676377
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,0.9727890366684376,0.9754422175121421,0.26189895219518844,0.26131878396219366
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,0.9358878236033532,0.9394701050650531,0.2758160414673116,0.2748449559588058
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,Linf,0.486935687838887,0.48682142822283486,0.48700108373491063,0.4833237235085086
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,divergence,L1,1.32793481529316,1.3303531963140651,0.1597763097572603,0.15917427482175683
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,divergence,L2,1.3413757827692248,1.3413737939698382,0.15661726866259804,0.15653212100649008
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,divergence,Linf,1.223744687184735,1.2280239912357438,0.1851149153377967,0.18354045104901015
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,gradient,L1,1.3605682061877615,1.3607459020859791,0.15234686617525695,0.15237187818585482
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,gradient,L2,1.3389302714316804,1.339068335889562,0.1571062160281188,0.15711158203569384
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_difference_gradient,gradient,Linf,1.126029899305805,1.125845058418156,0.21245120347874766,0.21252241086812607
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S0,L2,0.5715670477301651,0.5657487466885366,0.4512811799414923,0.4570988189301327
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S0,Linf,0.37983718094275754,0.3629678057392252,0.5833308381794657,0.59906779251288
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S0,mean_abs,0.5807282239835242,0.5771365002594478,0.4463163691111868,0.4502896854699541
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S1,L2,1.294835314114028,1.2866051334400976,0.1656926708282593,0.16820191145589136
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,kernel_S1,Linf,1.1338126632516223,1.1168153906485494,0.20305991682462834,0.20919964014609896
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L1,1.3405626156826254,1.3400173721914639,0.1571572658015741,0.15724316918015732
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,scalar_interpolation,L2,1.339876658951125,1.3391303980026843,0.1569111713229081,0.15707190635262946
increasing_neighbor,jitter_05,0.05,float64,raw_sph,raw_kernel_weights,scalar_interpolation,Linf,1.1797253025398013,1.180966613411887,0.1971121412805518,0.1980463670868555
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,L2,-0.26380079467423173,-0.2619076767562321,1.4610465924111897,1.4537299971667874
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,Linf,-0.4384411217873052,-0.44982545723220024,1.8333333333333333,1.9285714285714286
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S0,mean_abs,-0.27372651714670176,-0.27478247439403175,1.479328165374677,1.4859154929577465
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,L2,1.2946720332294197,1.2860713517564797,0.1657187025085129,0.16837675437737087
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,kernel_S1,Linf,1.1354411477587294,1.1145209625823003,0.20245905851500615,0.2101379576496111
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L1,1.3408256661667446,1.340762082374916,0.15712090168925563,0.15716480889961934
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,L2,1.3441680211398275,1.34375908900329,0.15603653263833764,0.15610399799879296
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_normalized_weights,scalar_interpolation,Linf,1.3067839878151875,1.3063648407741704,0.16525630779358613,0.16505960084559412
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L1,0.9721054872208637,0.9743619692346698,0.262102023835597,0.26152167391287656
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,L2,0.9346520123587692,0.9390206275485461,0.2763656326969963,0.27444084061604995
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_brookshaw_laplacian,Laplacian,Linf,0.5134122013608252,0.5167782926467255,0.47764977676733916,0.4709692341906957
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L1,1.328258561866382,1.327960912889341,0.1597595001541619,0.15977565136491503
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,L2,1.3382293274022072,1.337999223815234,0.1573846964659492,0.15742873065424093
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,divergence,Linf,1.1495699623175328,1.1521332964987976,0.20723918126453567,0.20633485359524922
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L1,1.3604483300200327,1.3599745626282462,0.15241230151682314,0.15254340909745426
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,L2,1.33521070466416,1.3354462525810655,0.15800247061634137,0.15794438087794432
increasing_neighbor,jitter_05,0.05,float64,shepard_normalized,nodewise_S0_scaled_difference_gradient,gradient,Linf,1.0869978620091119,1.0890252938705482,0.2245163556187634,0.2228712090917586
increasing_neighbor,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L1,1.0081551197722884,1.0076578954898532,0.2490373853231981,0.2488038644109703
increasing_neighbor,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,L2,0.9430590218667356,0.9434093540684347,0.27315630712737954,0.27240264991173696
increasing_neighbor,jitter_05,0.05,float64,stage01b_style_generic_viscosity,frozen_one_sided_generic_laplacian,viscous_acceleration,Linf,0.28152803637090235,0.28838454566614014,0.6434361534019929,0.6335455461083979
increasing_neighbor,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L1,0.6630085395656838,0.6685176676027144,0.396485022657359,0.3916273393717873
increasing_neighbor,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,L2,0.5609041670391804,0.5651177471787325,0.4534219776077739,0.44916729620049783
increasing_neighbor,jitter_10,0.1,float64,conservative_pair_viscosity,symmetric_nonnegative_pair_Gamma,viscous_acceleration,Linf,-0.06413699898499456,-0.05444297938937313,1.0490124145256017,1.0396543035291737
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L1,0.6120260538847618,0.6159366488224268,0.4246248354997738,0.4225564123347771
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,L2,0.5453417864210104,0.559193518959779,0.46375785507689293,0.4558279236381501
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,isotropic_quadratic_response_laplacian,Laplacian,Linf,0.05539015199853014,0.06628937404919431,0.8951439347754859,0.8819725967171304
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L1,1.3373371164189385,1.3386126927385884,0.15763603241848712,0.15720893657880902
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,L2,1.3455097712430355,1.3456703309322868,0.1557953466976768,0.15569803014681413
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,divergence,Linf,1.3112238960574794,1.3114164878351584,0.16392178240949476,0.1638149978941643
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L1,1.361355750868647,1.3616567457921718,0.1522224750435908,0.15218441428620502
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,L2,1.3459101748661138,1.3465245826112817,0.1556652285821383,0.15559910995274817
increasing_neighbor,jitter_10,0.1,float64,first_order_gradient_matrix,local_first_moment_inverse_gradient,gradient,Linf,1.3164546256923726,1.316660526142023,0.16291146000986814,0.16274404115808966
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,L2,-0.25585915959424943,-0.2557993163658045,1.4516833565788245,1.4501142829600557
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,Linf,-0.4092926308556729,-0.41575869459345954,1.7866666666666666,1.8666666666666667
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S0,mean_abs,-0.27400864206124453,-0.27834303813631583,1.4952930497925312,1.4963692946058091
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,L2,0.3817782659956646,0.38250668935316334,0.6071359944443981,0.6053182835450797
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,kernel_S1,Linf,0.16264100159876582,0.13724996416379787,0.8719024982293321,0.9063338378045337
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L1,1.3394708589644009,1.339224308921855,0.15745197659358942,0.157506011901722
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,L2,1.3435869402049163,1.3435428681489459,0.15618434181729263,0.1561926265806678
increasing_neighbor,jitter_10,0.1,float64,linear_reproducing_kernel,local_linear_reproducing_kernel_weights,scalar_interpolation,Linf,1.3135650924972655,1.3154962481050312,0.1640181531970004,0.163523553888498
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L1,1.3407715641461269,1.340487695976145,0.1568772120785456,0.15692819502686972
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,L2,1.3511880016077429,1.3511158643081391,0.15451464705111703,0.15453721640818177
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,divergence,Linf,1.3130504780220589,1.3127592974328053,0.16354335082364996,0.16364174996759973
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L1,1.3668227691436041,1.3667213799801108,0.15105523754050887,0.15106026074646833
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,L2,1.351146780678067,1.351116561163676,0.1545325770714485,0.15453801321141886
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_gradient,gradient,Linf,1.3207788734977832,1.3199598500203218,0.16168993609826632,0.16185502280804773
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L1,1.3554278046172283,1.3561353614494682,0.15393836926160276,0.15381932210707494
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,L2,1.3593899380859549,1.3592883915001688,0.1528598818764717,0.15287628119412208
increasing_neighbor,jitter_10,0.1,float64,quadratic_weighted_least_squares,local_quadratic_weighted_least_squares_laplacian,Laplacian,Linf,1.3315558626419237,1.3328070379753538,0.15932334817167407,0.15901312639192913
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L1,0.6176007126321705,0.6221385358170256,0.4209615061208659,0.4193277028442065
increasing_neighbor,jitter_10,0.1,float64,raw_sph,raw_brookshaw_component_laplacian,Laplacian,L2,0.5552226366466914,0.5674628822115046,0.4574693361579448,0.4510427888316048
