dataset_id,relative_path,file_name,size_bytes,sha256,role,stage,frozen_status,notes
MANIFEST-0256,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07c_preflight_manifest.json,stage07c_preflight_manifest.json,3520,6fe94d30db284ecfed8ff2bcf176413e8ada04a36984faf16d6406bd310475dc,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0257,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07b_input_freeze_manifest.json,stage07b_input_freeze_manifest.json,36084,f7118fcfb08115060b42689eb34a133e4eadb76aaf48ae8fe37d18361b7e1095,EXISTING_PROVENANCE_SOURCE,Stage07,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0258,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07c_protocol_manifest.json,stage07c_protocol_manifest.json,1570,554a03e978e5edada2298cd1613ed14691e500031a4cfd0160c039b53e38c11c,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0259,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_contract_manifest.json,stage07a_contract_manifest.json,1570,fd0ee7b8dc996f20087260a1a62cfd4022d32f2f8259efaea66905c3127c4abf,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0260,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07c_input_freeze_manifest.json,stage07c_input_freeze_manifest.json,8645,8b722fba1f8d38ca509850a4ceb3afe35746956e339b6bc162049c7eb77b16f1,EXISTING_PROVENANCE_SOURCE,Stage07,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0261,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07c_final_manifest.json,stage07c_final_manifest.json,14984,6eb18ba8202188c879c9d1d27f69aec5a8c41f657b6e53628cc6aae8a952540b,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0262,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07dr_final_manifest.json,stage07dr_final_manifest.json,15103,505e2b9d9dfd5ca3c97cf3b1c9e62b6b5a2caa01408e2be305b0c317403fa65e,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0263,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07b_train_v2_manifest.json,stage07b_train_v2_manifest.json,428,7573c1a3e1356605d7935f9db37c4a8f77368c7e93ca103f6271352736e20e21,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0264,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07b_final_manifest.json,stage07b_final_manifest.json,11126,e603b772e235136bde879fcf2c3b577b84450ca348fcf18343ebc3522c2af988,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0265,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07c_model_seed_manifest.json,stage07c_model_seed_manifest.json,9577,75a3cc7d395ac38d53bb782978dc42e30791d299554b85a0d9cec68f34bdc6b2,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0266,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_final_manifest.json,stage07a_final_manifest.json,7463,5640dd187b5ec2f18e40d6681e9bdc86347fe539ba15c30d05947674cbc7c9a5,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0267,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07c_train_batch_manifest.json,stage07c_train_batch_manifest.json,659,9453c94d7409d56525501f94e44a8022bb6ef05d50b888430abd3ce3bab4a155,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0268,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07dr_attribution_manifest.json,stage07dr_attribution_manifest.json,1441,1688f7d738948960b472e1b49b370a27e61c4c463b2c6e40bd457f3ac3c01972,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0269,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07d_checkpoint_manifest.json,stage07d_checkpoint_manifest.json,166512,0f36a2126841dab8495009435a976154376e9f911b7b740097a7659de2e38253,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0270,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07d_metrics_manifest.json,stage07d_metrics_manifest.json,82182,d55288cf48171eeb045b26c9e2137b5deabf8a33ec1b63a4e5368b6e0c0a36f5,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0271,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_formula_manifest.json,stage07a_formula_manifest.json,7744,9e14a71ef4f5fdb55fc3819c2a661f46ba5a7f1a44beaf4eaa5b8095061b7025,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0272,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07d_final_manifest.json,stage07d_final_manifest.json,4250,cd4f6dc7787376472fb5deb532e7739dc01f7e9b795879c1c36174b8d4a4e286,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0273,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07d_input_freeze_manifest.json,stage07d_input_freeze_manifest.json,1685,fd78d420bb9f0e6062bd192bd3ca66fa66a01a9921df43f4154a4e316888e3ec,EXISTING_PROVENANCE_SOURCE,Stage07,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0274,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07a_role_manifest.json,stage07a_role_manifest.json,3647,2cab2e1ef75d0e59d3e185d3d33c8df5244d40bf5e05be76d6af97b851e4b71d,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0275,stage_07_Heterogeneous_Development_Pool/09_manifests/stage07d_execution_manifest.json,stage07d_execution_manifest.json,128878,b9eeb894441bd75fb31a273d5d8461d8cccf3c8c0e3f0048859e6ae36e3cf8e1,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0276,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/manifests/stage07d_run_inventory_manifest.json,stage07d_run_inventory_manifest.json,9938,b93f9f48e90876f52b8d8317a95ba962e01edc6d4f5da22c140aee643b54d316,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0277,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/manifests/stage07d_selected_checkpoint_manifest.json,stage07d_selected_checkpoint_manifest.json,3929,a0acea60adad12714fe1d9382089430b5bf95b4549ba02ba98c690be3b9db932,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0278,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/manifests/stage07d_checkpoint_manifest.json,stage07d_checkpoint_manifest.json,166512,0f36a2126841dab8495009435a976154376e9f911b7b740097a7659de2e38253,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0279,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/manifests/stage07d_metrics_manifest.json,stage07d_metrics_manifest.json,82182,d55288cf48171eeb045b26c9e2137b5deabf8a33ec1b63a4e5368b6e0c0a36f5,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0280,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/manifests/stage07d_final_manifest.json,stage07d_final_manifest.json,4250,cd4f6dc7787376472fb5deb532e7739dc01f7e9b795879c1c36174b8d4a4e286,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0281,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/manifests/stage07d_execution_manifest.json,stage07d_execution_manifest.json,128878,b9eeb894441bd75fb31a273d5d8461d8cccf3c8c0e3f0048859e6ae36e3cf8e1,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0282,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07dr/manifests/stage07dr_input_freeze_manifest.json,stage07dr_input_freeze_manifest.json,11309,688b4fa4616fc6ff55a258ca1247a01e1c2faf8a222056eb940be6642a1c23a0,EXISTING_PROVENANCE_SOURCE,Stage07,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0283,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07dr/manifests/stage07dr_checkpoint_inventory_manifest.json,stage07dr_checkpoint_inventory_manifest.json,408,f93d2fedd6392e73a40f4537bb5232b7ddb94830d37a488d1574a8463253efe4,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0284,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07dr/manifests/stage07dr_diagnostic_manifest.json,stage07dr_diagnostic_manifest.json,418,dd5a791f0339b0f2dcef2168ad9808d8e96ffebc0126ac819650939ababa24bd,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0285,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07dr/manifests/stage07dr_final_manifest.json,stage07dr_final_manifest.json,15103,505e2b9d9dfd5ca3c97cf3b1c9e62b6b5a2caa01408e2be305b0c317403fa65e,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0286,stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07dr/manifests/stage07dr_attribution_manifest.json,stage07dr_attribution_manifest.json,1441,1688f7d738948960b472e1b49b370a27e61c4c463b2c6e40bd457f3ac3c01972,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0287,stage_07_Heterogeneous_Development_Pool/02_defect_scale_requalification/stage07b/update_contexts/cached_case_manifest.json,cached_case_manifest.json,104732,997812cffe4e96a3df924eea29ba4e2737d3edb95841839c01d93e3d32258888,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0288,stage_07_Heterogeneous_Development_Pool/02_defect_scale_requalification/stage07b/manifests/target_record_manifest.json,target_record_manifest.json,589334,9672352d3a9ee0798d86a52a92151167c3bb83ddb38e5eef1e31e491fa1d4198,EXISTING_PROVENANCE_SOURCE,Stage07,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0289,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03b_reference_family_manifest.json,stage03b_reference_family_manifest.json,3367,2ba410f686c8764871780998368be8f674cfb5cedb75ba81ce6b3f9bdda80cfd,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0290,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03a_input_freeze_manifest.json,stage03a_input_freeze_manifest.json,6336,4ea52ba9503fed2ac4bb8cfd945f57302357beee7abb88bbacc084956032b1e4,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0291,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03d_adfd_manifest.json,stage03d_adfd_manifest.json,1827,80130d9c03c6585e9cc552239797f87e889b7d17b5c05bfbf9e9baa1faac7b44,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0292,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03c_implementation_manifest.json,stage03c_implementation_manifest.json,7484,f6b394a01eef4619d6a5ca6192057ecc56290be7a305ed764945a18b6bcd6929,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0293,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03c_input_freeze_manifest.json,stage03c_input_freeze_manifest.json,19057,54804a0c49c06ebd5a77f6a4ea20b7d19c0e7159eb4b9bddd3971b2437e0f46d,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0294,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03a_final_manifest.json,stage03a_final_manifest.json,3135,d4ed848abd0ab4b48449228d2c43b6b3464f076d613c4ddc825dfa6cb4ec492c,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0295,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03a_contract_manifest.json,stage03a_contract_manifest.json,8279,612e0a8799ba33ec9baa2312a310f8852595434b74b48b1a5ad77e997c4cc2e7,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0296,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03b_final_manifest.json,stage03b_final_manifest.json,4286,c3bef0df24f373fe2eff33b0cfeb078768ebd502227a725b9911470306c86f41,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0297,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03dr_final_manifest.json,stage03dr_final_manifest.json,4262,ad5ef80137ec6aa2e27b22cb51c46bc0f79629ae7c392d9a6f6cd6a6e493bb21,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0298,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03ds_final_manifest.json,stage03ds_final_manifest.json,17583,f13c6adfac8f83b7a0b009c9c7f052a685d446294d9fff01c27683c18239807d,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0299,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03dr_attribution_manifest.json,stage03dr_attribution_manifest.json,3741,2849c2ae94207be83d3a8e7f13b03e9d5903f08f8cc3438c54b221e1e56c90b5,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0300,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03c_final_manifest.json,stage03c_final_manifest.json,4527,bf5e0e3f1ac68e4b2df8ed847a1cf9a0cb0290c158b3813b1d4fa65a74abb5af,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0301,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03d_topology_event_manifest.json,stage03d_topology_event_manifest.json,1574,e315d474de0f068afefca9334745249fc735c1d9ff229627855fc3e58cffcf86,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0302,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03dr_input_freeze_manifest.json,stage03dr_input_freeze_manifest.json,13074,ae9ed6ce3405b09d67203706359923df7e54a70c070fec66484344c758e58519,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0303,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03b_trajectory_manifest.json,stage03b_trajectory_manifest.json,19353,92974b660461a01ba1a326be8b2fedc31929a319aa97e2f5bc3418bd45435aac,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0304,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03d_final_manifest.json,stage03d_final_manifest.json,5522,c0862a16d0a43e283e80df2edc08cd6123b18f16bdcea6645564ea99146b32f3,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0305,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03d_input_freeze_manifest.json,stage03d_input_freeze_manifest.json,14146,bc343df68e00e7ba5056208f1ae4197ed7d6d0c14307d7f3994d920a0136c873,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0306,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03ds_input_freeze_manifest.json,stage03ds_input_freeze_manifest.json,628360,e49251a10d9d4478d7b271fbdc3f8dbf511b0d9747de6637bac628990e0a4904,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0307,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03b_input_freeze_manifest.json,stage03b_input_freeze_manifest.json,4677,879e8b7d51d4d4a615c72aaa099371d3077ebea334f4826077f397ae3fa868f5,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0308,stage_03_Dynamic_SPH_Transformer_Hybrid/10_manifests/stage03c_test_manifest.json,stage03c_test_manifest.json,3333,57530669791188ddeef66f77fb7683675643b15edd207a0d4c3994a279429133,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0309,stage_03_Dynamic_SPH_Transformer_Hybrid/05_dynamic_solver_implementation/stage03dr/freeze/selected_row_manifest.json,selected_row_manifest.json,39434,adead03cc3d45f5c04153156ef20b7b912e7f117790aa4f487edff4f5af01c8f,EXISTING_PROVENANCE_SOURCE,Stage03,FROZEN_OR_HASHED,Index entry only; the referenced existing manifest remains the source of truth.
MANIFEST-0310,stage_03_Dynamic_SPH_Transformer_Hybrid/04_reference_and_trajectory/stage03b/manifests/stage03b_run_manifest.json,stage03b_run_manifest.json,2630,aeecbc20144ef1476773a283057e0d5b96ff07291a42275c70d9236ba7a4bfa2,EXISTING_PROVENANCE_SOURCE,Stage03,SEE_SOURCE_MANIFEST,Index entry only; the referenced existing manifest remains the source of truth.
