field,value
a_def[43][0],-0.13410190144576006
a_def[43][1],0.0
a_def[44][0],-0.13410190144576006
a_def[44][1],0.0
a_def[45][0],-0.13410190144576006
a_def[45][1],0.0
a_def[46][0],-0.13410190144576006
a_def[46][1],0.0
a_def[47][0],-0.13410190144576006
a_def[47][1],0.0
a_def[48][0],-0.1344176097188754
a_def[48][1],4.707072469042868e-24
a_def[49][0],-0.1344176097188754
a_def[49][1],5.209839584713554e-23
a_def[50][0],-0.1344176097188754
a_def[50][1],4.707072469042868e-24
a_def[51][0],-0.1344176097188754
a_def[51][1],0.0
a_def[52][0],-0.1344176097188754
a_def[52][1],0.0
a_def[53][0],-0.1344176097188754
a_def[53][1],4.707072469042868e-24
a_def[54][0],-0.1344176097188754
a_def[54][1],5.209839584713554e-23
a_def[55][0],-0.1344176097188754
a_def[55][1],4.707072469042868e-24
a_def[56][0],-0.05577138215185462
a_def[56][1],1.1979674780533725e-21
a_def[57][0],-0.05577138215185462
a_def[57][1],4.192366531403378e-21
a_def[58][0],-0.05577138215185462
a_def[58][1],1.193322177039105e-21
a_def[59][0],-0.05577138215185462
a_def[59][1],4.645301014267503e-24
a_def[60][0],-0.05577138215185462
a_def[60][1],4.645301014267503e-24
a_def[61][0],-0.05577138215185462
a_def[61][1],1.193322177039105e-21
a_def[62][0],-0.05577138215185018
a_def[62][1],4.192366531403378e-21
a_def[63][0],-0.05577138215185018
a_def[63][1],1.1979674780533725e-21
a_cons[0][0],0.055771382151850596
a_cons[0][1],4.234535972054158e-21
a_cons[1][0],0.055771382151850596
a_cons[1][1],-2.176551549833422e-20
a_cons[2][0],0.055771382151850596
a_cons[2][1],4.183080729245994e-21
a_cons[3][0],0.055771382151850596
a_cons[3][1],5.1455242808164416e-23
a_cons[4][0],0.055771382151850596
a_cons[4][1],5.1455242808164416e-23
a_cons[5][0],0.055771382151850596
a_cons[5][1],4.183080729245994e-21
a_cons[6][0],0.055771382151850596
a_cons[6][1],-2.176551549833422e-20
a_cons[7][0],0.055771382151850596
a_cons[7][1],4.234535972054158e-21
a_cons[8][0],0.1344176097188758
a_cons[8][1],1.1974374721801105e-21
a_cons[9][0],0.1344176097188758
a_cons[9][1],4.190690967597766e-21
a_cons[10][0],0.1344176097188758
a_cons[10][1],1.1927983186476656e-21
a_cons[11][0],0.1344176097188758
a_cons[11][1],4.6391535324450094e-24
a_cons[12][0],0.1344176097188758
a_cons[12][1],4.6391535324450094e-24
a_cons[13][0],0.1344176097188758
a_cons[13][1],1.1927983186476656e-21
a_cons[14][0],0.1344176097188758
a_cons[14][1],4.190690967597766e-21
a_cons[15][0],0.1344176097188758
a_cons[15][1],1.1974374721801105e-21
a_cons[16][0],0.13410190144576048
a_cons[16][1],4.6584651287693e-24
a_cons[17][0],0.13410190144576048
a_cons[17][1],5.174668371503151e-23
a_cons[18][0],0.13410190144576048
a_cons[18][1],4.6584651287693e-24
