run_id,solution_id,step,time,position_l1,position_l2,position_linf,position_relative_l2,velocity_l1,velocity_l2,velocity_linf,velocity_relative_l2,density_l1,density_l2,density_linf,density_relative_l2,pressure_l1,pressure_l2,pressure_linf,pressure_relative_l2,field_projection,source_l1,source_l2,source_linf,external_momentum_x,external_momentum_y,internal_force_residual,pair_force_residual,viscous_power,minimum_separation,minimum_separation_over_dx,edge_count,topology_defects,state_all_finite,current_rss_bytes,peak_rss_bytes,step_time_seconds
B1,MMS_B,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004157504550328277,0.00044313892456821104,0.000710824067059912,0.00044313857836633186,0.1663001820131311,0.1772555698272844,0.2843296268239648,0.35451113965457043,1.0,2.305213028506013,2.728118487565166,4.399633666530933,0.0,-4.553649124439119e-18,9.131250830574867e-18,0.0,-0.73809342741719,0.125,1.0,12544,0,True,246710272,246710272,0.024487707996740937
B1,MMS_B,5,0.0025,1.5435695463732283e-06,1.609229037376652e-06,2.1949332054816704e-06,1.609229037376652e-06,0.0012305270487965904,0.001282869125748533,0.0017515637787907112,0.0018174286176801428,0.0004159117993387004,0.0004411647372350664,0.000698741757468313,0.00044116438863537764,0.16636471973548017,0.17646589489402656,0.2794967029873252,0.35293179674777675,1.0000642955793533,2.302630269882111,2.7252588485809137,4.395252263096889,-3.3306690738754696e-16,2.502338614096544e-16,4.91652011913544e-19,0.0,-0.7356122530039622,0.12404784117830603,0.9923827294264482,12032,0,True,264863744,264863744,0.023499000002630055
B1,MMS_B,10,0.005000000000000001,6.114471193875265e-06,6.3745634570253956e-06,8.69869777498619e-06,6.3745634570253956e-06,0.0024135583818760235,0.0025162214121080455,0.0034400807344445675,0.003570950787907057,0.0004163944912684999,0.0004357988127747132,0.0006629673798732583,0.00043579845688965045,0.16655779650739996,0.1743195251098853,0.2651869519493033,0.3486390770210469,1.0001284974308655,2.2997859806845664,2.7221110631887067,4.390293985071716,-4.996003610813204e-16,3.720981855970251e-16,4.879970712631127e-18,0.0,-0.7331449979416375,0.12310471926719577,0.9848377541375661,12032,0,True,265043968,265043968,0.023938291997183114
B1,MMS_B,20,0.010000000000000005,2.3532058200500433e-05,2.4533067420410757e-05,3.3502556812092655e-05,2.4533067420410757e-05,0.004462602994478132,0.004652421801127832,0.00637543895553564,0.0066257350716558885,0.00041831344721403405,0.00042232263711040684,0.0005267837653948337,0.0004223222496774038,0.1673253788856136,0.16892905484416276,0.2107135061579335,0.3378581949245434,1.0002566659898382,2.294260275011954,2.715904906908033,4.380100297275721,-7.216449660063518e-16,3.608224830031759e-16,4.600269496296926e-18,0.0,-0.7282471425986959,0.1212452331027649,0.9699618648221192,12032,0,True,265158656,265158656,0.023503042000811547
