run_id,solution_id,step,time,position_l1,position_l2,position_linf,position_relative_l2,velocity_l1,velocity_l2,velocity_linf,velocity_relative_l2,density_l1,density_l2,density_linf,density_relative_l2,pressure_l1,pressure_l2,pressure_linf,pressure_relative_l2,field_projection,source_l1,source_l2,source_linf,external_momentum_x,external_momentum_y,internal_force_residual,pair_force_residual,viscous_power,minimum_separation,minimum_separation_over_dx,edge_count,topology_defects,state_all_finite,current_rss_bytes,peak_rss_bytes,step_time_seconds
A1,MMS_A,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004157504550328277,0.00044313892456821104,0.000710824067059912,0.00044313857836633186,0.1663001820131311,0.1772555698272844,0.2843296268239648,0.35451113965457043,1.0,2.130815739171638,2.221445373970282,3.025834855050348,1.3444106938820255e-17,-4.336808689942018e-18,9.981287541251655e-18,0.0,0.0,0.125,1.0,12544,0,True,247627776,247627776,0.02436104096705094
A1,MMS_A,5,0.0025,1.5425956552164613e-06,1.6082161312408933e-06,2.1933674930901702e-06,1.6082161312408933e-06,0.0012297626269210827,0.001282075468450545,0.0017485564543362078,0.00256415093690109,0.0004157493889690054,0.0004410115969849056,0.0006987298606142556,0.0004410112485062064,0.16629975558760218,0.17640463879396226,0.27949194424570223,0.3528092860465432,1.0,2.1308157452207164,2.221445378986402,3.0258378711489695,-1.231653667943533e-16,-2.209604027525458e-16,4.580495490770111e-18,0.0,-2.4264632237794233e-06,0.1249991374322188,0.9999930994577504,12032,0,True,261095424,261095424,0.02285337500507012
A1,MMS_A,10,0.005000000000000001,6.110541159533339e-06,6.3704770595972075e-06,8.688334651616935e-06,6.3704770595972075e-06,0.0024120420251110505,0.002514647502707541,0.0034295610148922778,0.005029295005415082,0.0004157467572183755,0.00043517943410841306,0.0006629184708552005,0.0004351790787288375,0.16629870288735019,0.17407177364336524,0.2651673883420802,0.3481435801469435,1.0,2.1308157655484425,2.2214453958096567,3.0258483040637123,-7.305354238207329e-16,-3.9942008034365983e-16,9.920896238032797e-18,0.0,-9.33470408419523e-06,0.1249965830925861,0.9999726647406888,12032,0,True,261652480,261652480,0.023057834012433887
A1,MMS_A,20,0.010000000000000005,2.351537912276178e-05,2.4515692314246365e-05,3.34349016904429e-05,2.4515692314246365e-05,0.004459586300295162,0.004649289668051401,0.0063406050077539815,0.009298579336102801,0.0004157439239085804,0.00041977058735314114,0.0005264970313169082,0.00041977020225660017,0.16629756956343217,0.16790823494125645,0.21059881252676327,0.33581658905511197,1.0,2.1308158372170984,2.221445454626095,3.0258895452462324,-9.835882108788496e-16,4.2500725161431774e-17,7.731135903383595e-18,0.0,-3.190941047170353e-05,0.12498684925596404,0.9998947940477123,12032,0,True,262750208,262750208,0.0230451250099577
