run_id,layout,seed,step,time,velocity_relative_l2,modal_error,density_fluctuation_relative_rms,EOS_pressure_rms,pressure_operator_residual_l2,EOS_initialization_residual_l2,viscosity_residual_l2,total_material_residual_l2,closure_linf,minimum_separation,edge_count,current_rss_bytes,peak_rss_bytes
stage01e_short_j05_s20261171,jitter_05,20261171,0,0.0,0.0,0.0,0.005678650699771971,2.271460279908788,0.15996417234363094,16.10259294791255,0.010944302921527023,16.119619978229327,8.704205599437394e-15,0.05642298828413524,76834.0,225509376,225509376
stage01e_short_j05_s20261171,jitter_05,20261171,1,0.00025,0.0056975285875836956,1.99300944658809e-06,0.005675170760440032,2.2700683041760126,0.15992894908867555,16.09088418470674,0.018853535630797322,16.093518663908718,8.000541662143798e-15,0.05642495692445375,76832.0,236060672,236060672
stage01e_short_j05_s20261171,jitter_05,20261171,2,0.0005,0.011382789591037489,3.5272774223660264e-06,0.005664599537611756,2.2658398150447026,0.1598862197720962,16.055976156313612,0.032526540218629434,16.044261578139093,9.575150641977675e-15,0.05642767685347003,76834.0,239255552,239255552
stage01e_short_j05_s20261171,jitter_05,20261171,3,0.00075,0.01704760031783085,4.604564129540023e-06,0.005646966093945045,2.258786437578018,0.15983604778797064,15.997952860745617,0.04714003212543557,15.971949746050077,7.219864922753553e-15,0.0564311457517308,76848.0,243023872,243023872
stage01e_short_j05_s20261171,jitter_05,20261171,4,0.001,0.022683816492172482,5.226983327277779e-06,0.005622314314377844,2.2489257257511373,0.15977852737980408,15.916940224860292,0.061972281091389345,15.87672606812866,9.020562075079397e-15,0.0564353603509704,76838.0,244957184,244957184
stage01e_short_j05_s20261171,jitter_05,20261171,5,0.00125,0.02828334607027188,5.39699717383435e-06,0.00559070293481138,2.236281173924552,0.1597137831475749,15.813106033542235,0.07683290702419134,15.758775210973981,6.88539697555894e-15,0.05644031643955942,76846.0,245284864,245284864
stage01e_short_j05_s20261171,jitter_05,20261171,6,0.0015,0.03383816296432129,5.117411365662683e-06,0.00555220559599103,2.220882238396412,0.15964196941526912,15.686659864418235,0.09164226540011047,15.618323505321088,1.0300182085512288e-14,0.05644600886929247,76846.0,246628352,246628352
stage01e_short_j05_s20261171,jitter_05,20261171,7,0.00175,0.039340320654039924,4.391370592049526e-06,0.005506910926323698,2.2027643705294793,0.15956326946153,15.537853036106537,0.10635478249054323,15.455638859735025,5.8477381713412925e-15,0.05642755786047468,76840.0,247316480,247316480
stage01e_short_j05_s20261171,jitter_05,20261171,8,0.002,0.044781965664960795,3.2223543214859873e-06,0.005454922658696458,2.181969063478583,0.15947789461654197,15.366978580905169,0.12093823377939027,15.27103070141578,9.938133746988839e-15,0.05639748180870863,76848.0,247349248,247349248
stage01e_short_j05_s20261171,jitter_05,20261171,9,0.0022500000000000003,0.05015535089304286,1.61417292521282e-06,0.005396359787860564,2.1585439151442256,0.15938608322879586,15.174371256251808,0.1353665947239998,15.064849959168683,6.2730057088862914e-15,0.05636703994119042,76848.0,247447552,247447552
