run_id,layout,seed,step,time,velocity_relative_l2,modal_error,density_fluctuation_relative_rms,EOS_pressure_rms,pressure_operator_residual_l2,EOS_initialization_residual_l2,viscosity_residual_l2,total_material_residual_l2,closure_linf,minimum_separation,edge_count,current_rss_bytes,peak_rss_bytes
stage01e_short_j05_s20261037,jitter_05,20261037,0,0.0,0.0,0.0,0.006375641044129157,2.550256417651663,0.16000072422064068,17.956757707377246,0.011729480604350905,17.970383378335576,1.032746142942251e-14,0.05648863522718747,76814.0,227606528,227606528
stage01e_short_j05_s20261037,jitter_05,20261037,1,0.00025,0.006351037022896701,2.3864889331370875e-07,0.006372161590321601,2.548864636128641,0.15996677471134674,17.94531578943059,0.021208301157849697,17.942896553984124,8.33823237506774e-15,0.056491102296080495,76814.0,238256128,238256128
stage01e_short_j05_s20261037,jitter_05,20261037,2,0.0005,0.012688994199553072,1.632033925780263e-07,0.006360854853103967,2.5443419412415866,0.15992556835531177,17.908501292066465,0.03672447328137962,17.89008563521313,1.0173592232849603e-14,0.05649357072352245,76800.0,240189440,240189440
stage01e_short_j05_s20261037,jitter_05,20261037,3,0.00075,0.019004926134194477,2.205117396458789e-07,0.006341750914661911,2.5367003658647644,0.15987716427517304,17.84639931939041,0.05317739462058709,17.81205379478156,1.0756709049280552e-14,0.056496041359652055,76804.0,243351552,243351552
stage01e_short_j05_s20261037,jitter_05,20261037,4,0.001,0.025289926587046332,9.065410004893693e-07,0.006314895633895745,2.525958253558298,0.15982165234619494,17.759139829310893,0.06984216555349561,17.708948983675338,1.0171661120457773e-14,0.05647535404939497,76802.0,245334016,245334016
stage01e_short_j05_s20261037,jitter_05,20261037,5,0.00125,0.0315351431726657,1.8888239589065492e-06,0.006280350682242265,2.512140272896906,0.1597591527008266,17.646897591915934,0.08652649001391374,17.580963845605506,7.105644194726877e-15,0.05643589100457731,76820.0,246595584,246595584
stage01e_short_j05_s20261037,jitter_05,20261037,6,0.0015,0.03773179197223867,3.1612202773256826e-06,0.006238193606088291,2.4952774424353166,0.15968981509309976,17.509892161763418,0.10314876931580731,17.42833564692502,7.051281998068056e-15,0.056396935730620414,76822.0,247218176,247218176
stage01e_short_j05_s20261037,jitter_05,20261037,7,0.00175,0.043871172039328395,4.717533818254793e-06,0.0061885179195720315,2.4754071678288128,0.15961381812558642,17.348387872568406,0.11966155054865878,17.25134623080407,9.357869600253807e-15,0.05635848491873475,76832.0,247218176,247218176
stage01e_short_j05_s20261037,jitter_05,20261037,8,0.002,0.04994467977884316,6.551535709942158e-06,0.006131433232909577,2.452573293163831,0.1595313683421418,17.162693865866775,0.13603080014865374,17.050322007730475,8.21569726651065e-15,0.05632053473458428,76850.0,247283712,247283712
stage01e_short_j05_s20261037,jitter_05,20261037,9,0.0022500000000000003,0.055943823179341406,8.656986256627697e-06,0.00606706542290568,2.4268261691622723,0.1594426991901815,16.95316416889683,0.15222873821543803,16.825633998246655,7.771759423958949e-15,0.05628308082330107,76856.0,247283712,247283712
stage01e_short_j05_s20261037,jitter_05,20261037,10,0.0025000000000000005,0.06186023587920055,1.102765558858021e-05,0.0059955568540581115,2.3982227416232447,0.15934806985677663,16.72019784134308,0.1682309249356104,16.577697948490005,8.610672484019006e-15,0.05624611831501662,76856.0,247300096,247300096
stage01e_short_j05_s20261037,jitter_05,20261037,11,0.0027500000000000007,0.06768569104764713,1.3657342956774343e-05,0.005917066660718399,2.3668266642873594,0.15924776398338042,16.46423921601557,0.18401493380025102,16.30697454488474,6.451007226652237e-15,0.05620964183090166,76860.0,247300096,247300096
stage01e_short_j05_s20261037,jitter_05,20261037,12,0.003000000000000001,0.07341211506218319,1.653989458683114e-05,0.005831771103205654,2.332708441282262,0.159142088264545,16.185778265318785,0.1995596969995523,16.013969761602628,5.834747504472176e-15,0.056173645489707685,76886.0,248545280,248545280
stage01e_short_j05_s20261037,jitter_05,20261037,13,0.003250000000000001,0.07903160096454617,1.9669220017060063e-05,0.00573986401368306,2.295945605473224,0.1590313709365173,15.885351133954428,0.2148451644158764,15.69923538368537,9.143345505117978e-15,0.05613812291480372,76920.0,249495552,249495552
