run_id,layout,seed,step,time,velocity_relative_l2,modal_error,density_fluctuation_relative_rms,EOS_pressure_rms,pressure_operator_residual_l2,EOS_initialization_residual_l2,viscosity_residual_l2,total_material_residual_l2,closure_linf,minimum_separation,edge_count,current_rss_bytes,peak_rss_bytes
stage01e_short_j05_s20261189,jitter_05,20261189,0,0.0,0.0,0.0,0.005698680365480856,2.2794721461923424,0.16048073011628478,15.425027866443113,0.011390610157355683,15.429413809087182,5.5888041509854494e-15,0.056461557804563266,76862.0,225591296,225591296
stage01e_short_j05_s20261189,jitter_05,20261189,1,0.00025,0.005452852063297326,4.654438823581408e-06,0.005694971124276969,2.277988449710788,0.16044279392147495,15.413317792038915,0.018213064884218456,15.404035771701391,5.636129120680505e-15,0.05648927661079728,76850.0,237748224,237748224
stage01e_short_j05_s20261189,jitter_05,20261189,2,0.0005,0.010894386843455376,9.317402397401864e-06,0.005684762527041096,2.2739050108164385,0.160397613464391,15.380218316486987,0.031091237494254822,15.357295729869886,6.331421300033776e-15,0.056508464274209164,76830.0,239960064,239960064
stage01e_short_j05_s20261189,jitter_05,20261189,3,0.00075,0.01631705751577254,1.3981020491549145e-05,0.005668081456073174,2.2672325824292696,0.16034524567097044,15.325805064021356,0.045057340926402845,15.289282590812006,6.013743634018956e-15,0.05649710672593154,76806.0,244121600,244121600
stage01e_short_j05_s20261189,jitter_05,20261189,4,0.001,0.021713350459005513,1.863743285934749e-05,0.005644968747322493,2.257987498928997,0.16028577187919357,15.25019284328264,0.05929417473495475,15.200124334370175,5.662175691418023e-15,0.05648584586813214,76794.0,245760000,245760000
stage01e_short_j05_s20261189,jitter_05,20261189,5,0.00125,0.02707579789831167,2.327883045827317e-05,0.005615479224607578,2.246191689843031,0.160219297477781,15.153535637956864,0.07358811527073145,15.08998795995996,5.750162196428903e-15,0.056474680906416636,76804.0,245760000,245760000
stage01e_short_j05_s20261189,jitter_05,20261189,6,0.0015,0.032396990475947934,2.78974962808487e-05,0.005579681758674496,2.231872703469798,0.16014595145090701,15.036026620686007,0.08785294180609896,14.959079457088265,6.032672923432777e-15,0.05646361089096366,76778.0,246366208,246366208
stage01e_short_j05_s20261189,jitter_05,20261189,7,0.00175,0.037669589731911916,3.248584556148071e-05,0.005537659354077949,2.2150637416311794,0.16006588583058562,14.897898198604512,0.10204157938185873,14.807643807985643,5.1597197017132704e-15,0.05644546062731195,76776.0,247611392,247611392
stage01e_short_j05_s20261189,jitter_05,20261189,8,0.002,0.04288634047696812,3.7036465133644114e-05,0.0054895092678974,2.19580370715896,0.15997927505868995,14.739422101883337,0.11612221209541546,14.63596503402068,5.551223542284261e-15,0.056420464326891885,76774.0,247611392,247611392
stage01e_short_j05_s20261189,jitter_05,20261189,9,0.0022500000000000003,0.048040083040817666,4.1542151715923126e-05,0.005435343165441583,2.174137266176633,0.15988631526088684,14.56090953022803,0.13007004800837532,14.444366301269177,5.9426471514384565e-15,0.05639555677382124,76772.0,247644160,247644160
stage01e_short_j05_s20261189,jitter_05,20261189,10,0.0025000000000000005,0.053123765378542936,4.599594890819514e-05,0.005375287319372699,2.1501149277490796,0.1597872234350889,14.362711376542043,0.1438639770722098,14.23321010507696,5.3705425095741715e-15,0.05637073944360954,76802.0,247660544,247660544
