run_id,layout,seed,step,time,velocity_relative_l2,modal_error,density_fluctuation_relative_rms,EOS_pressure_rms,pressure_operator_residual_l2,EOS_initialization_residual_l2,viscosity_residual_l2,total_material_residual_l2,closure_linf,minimum_separation,edge_count,current_rss_bytes,peak_rss_bytes
stage01e_short_j10_s20261037,jitter_10,20261037,0,0.0,0.0,0.0,0.012782835712571878,5.1131342850287504,0.177655833857167,35.873656649123,0.019664777807644043,35.8778474534477,2.1792170764267228e-14,0.050527412761304145,77734.0,228671488,228671488
stage01e_short_j10_s20261037,jitter_10,20261037,1,0.00025,0.012678992751067462,6.4053897211868716e-06,0.012775852628520134,5.110341051408054,0.17761189463563223,35.85076769908478,0.04059238458283366,35.82264559072444,1.666453635805675e-14,0.050529556982482876,77752.0,238387200,238387200
stage01e_short_j10_s20261037,jitter_10,20261037,2,0.0005,0.02533173025364072,1.3139552207164229e-05,0.012753175620055957,5.101270248022383,0.17754112221304652,35.77707316026902,0.07267103177040943,35.71672341527458,1.521554984635385e-14,0.0505316727091593,77756.0,245694464,245694464
stage01e_short_j10_s20261037,jitter_10,20261037,3,0.00075,0.03794030065220421,2.0180709782158246e-05,0.012714864938136705,5.085945975254682,0.17744372196686573,35.652744339508224,0.10611559712668421,35.560288565225456,1.6070731447216196e-14,0.050533761611479766,77746.0,245727232,245727232
stage01e_short_j10_s20261037,jitter_10,20261037,4,0.001,0.0504868709412461,2.7507213863908753e-05,0.012661012340198107,5.064404936079243,0.1773200032327869,35.478042569043225,0.13981463184295492,35.35363846413248,1.9644458402630817e-14,0.050535826149845954,77748.0,245825536,245825536
stage01e_short_j10_s20261037,jitter_10,20261037,5,0.00125,0.06295371646607889,3.509764644782365e-05,0.012591741146063465,5.036696458425387,0.17717037795113136,35.25331910190346,0.17347759161484297,35.097160118569626,1.5004449566015086e-14,0.05053786956850477,77748.0,246169600,246169600
stage01e_short_j10_s20261037,jitter_10,20261037,6,0.0015,0.07532325024345199,4.29309180924875e-05,0.01250720634118674,5.002882536474696,0.17699535895952118,34.9790150281221,0.20697562188764357,34.791329938441926,1.3877787807814457e-14,0.050539895887721585,77756.0,246185984,246185984
stage01e_short_j10_s20261037,jitter_10,20261037,7,0.00175,0.08757805205942336,5.098636189015959e-05,0.012407594734681292,4.963037893872517,0.17679555793188337,34.6556612290616,0.24022894858052754,34.43671359786788,1.5116268490134552e-14,0.050541909894553094,77754.0,246235136,246235136
stage01e_short_j10_s20261037,jitter_10,20261037,8,0.002,0.09970089730267202,5.924382293520658e-05,0.012293125182202042,4.917250072880817,0.17657168296349904,34.2838783933702,0.27317703827130285,34.03396596094128,1.2412298380527509e-14,0.05051276784559149,77762.0,246235136,246235136
stage01e_short_j10_s20261037,jitter_10,20261037,9,0.0022500000000000003,0.11167478549228674,6.768374283405709e-05,0.012164048886707145,4.8656195546828584,0.17632453580165128,33.864377125445806,0.30576840021973617,33.58383110434766,1.6876576848627463e-14,0.05048343549698431,77774.0,246874112,246874112
