run_id,layout,seed,step,time,velocity_relative_l2,modal_error,density_fluctuation_relative_rms,EOS_pressure_rms,pressure_operator_residual_l2,EOS_initialization_residual_l2,viscosity_residual_l2,total_material_residual_l2,closure_linf,minimum_separation,edge_count,current_rss_bytes,peak_rss_bytes
stage01e_short_j10_s20261019,jitter_10,20261019,0,0.0,0.0,0.0,0.013088431292271952,5.235372516908781,0.17745750508833386,37.594549290570086,0.019021397354343536,37.604040227916016,2.2179205904078238e-14,0.05062032905515373,77858.0,228409344,228409344
stage01e_short_j10_s20261019,jitter_10,20261019,1,0.00025,0.013291662457139454,5.3580004538700265e-06,0.013079689068111968,5.231875627244787,0.1774112785926382,37.56640923336895,0.03923526982988187,37.54350187431035,1.5297024138671338e-14,0.050587734365604445,77850.0,240533504,240533504
stage01e_short_j10_s20261019,jitter_10,20261019,2,0.0005,0.02655529619632436,1.0175334788087298e-05,0.01305403632066418,5.221614528265673,0.17733951949016163,37.48278295488115,0.07139492113034712,37.42755122369009,1.8300272075286105e-14,0.050557913080053765,77830.0,244432896,244432896
stage01e_short_j10_s20261019,jitter_10,20261019,3,0.00075,0.03977131682527774,1.4428460483606464e-05,0.013011539952231926,5.20461598089277,0.17724242074241353,37.34386559298676,0.10492553196821837,37.25642248195309,2.165607777199425e-14,0.05053085111179319,77832.0,244498432,244498432
stage01e_short_j10_s20261019,jitter_10,20261019,4,0.001,0.05292022832293251,1.8094531015977466e-05,0.012952301963682623,5.180920785473049,0.1771202723917526,37.1499543462641,0.13869949005747717,37.03045169149347,1.6108949685276836e-14,0.05050653074974062,77812.0,245792768,245792768
stage01e_short_j10_s20261019,jitter_10,20261019,5,0.00125,0.06598265687647373,2.1151566629185048e-05,0.012876459496785784,5.1505837987143135,0.17697346025616167,36.90144825721991,0.17242807532906554,36.75007641009115,1.5753141462519137e-14,0.050484930689944946,77792.0,247087104,247087104
stage01e_short_j10_s20261019,jitter_10,20261019,6,0.0015,0.07893938448838746,2.357862300472746e-05,0.012784184923094754,5.113673969237902,0.17680246428458707,36.59884798369933,0.20598286217243786,36.415835379970495,2.0653207113736235e-14,0.050466026072227756,77790.0,247152640,247152640
stage01e_short_j10_s20261019,jitter_10,20261019,7,0.00175,0.09177138229664118,2.5355956614347974e-05,0.012675685988419146,5.070274395367658,0.17660785657386485,36.24275557809141,0.2392834169723638,36.02836820723249,2.0344439332270047e-14,0.050449788521905174,77770.0,247218176,247218176
stage01e_short_j10_s20261019,jitter_10,20261019,8,0.002,0.10445984355218163,2.6465185550161863e-05,0.012551206025126887,5.020482410050755,0.1763902990481683,35.83387430105065,0.2722679934127367,35.58841507919437,1.843003661026928e-14,0.05042657560073289,77768.0,247234560,247234560
stage01e_short_j10_s20261019,jitter_10,20261019,9,0.0022500000000000003,0.11698621619921303,2.688944465978338e-05,0.012411024248146711,4.964409699258684,0.17615054080198325,35.3730085048273,0.30488361316415474,35.096816555867704,1.9102370375406433e-14,0.05040170074286905,77774.0,247250944,247250944
stage01e_short_j10_s20261019,jitter_10,20261019,10,0.0025000000000000005,0.12933223500522004,2.6613533828268032e-05,0.012255456154763157,4.902182461905262,0.1758894151078098,34.861063631428955,0.33708209807463596,34.554513482399116,1.6654825600958367e-14,0.050377484907019245,77798.0,247283712,247283712
stage01e_short_j10_s20261019,jitter_10,20261019,11,0.0027500000000000007,0.14147995318942028,2.562405830497383e-05,0.012084854053281014,4.833941621312405,0.17560783609015498,34.299046383334684,0.36881829384446285,33.962547082459785,1.2058320304643171e-14,0.05035391299068063,77802.0,247300096,247300096
stage01e_short_j10_s20261019,jitter_10,20261019,12,0.003000000000000001,0.15341177350025445,2.3909560009638398e-05,0.011899607751609058,4.759843100643622,0.1753067950679286,33.68806514019569,0.40004921316213493,33.32205930922869,1.9760176559662206e-14,0.05033096844852028,77820.0,248561664,248561664
stage01e_short_j10_s20261019,jitter_10,20261019,13,0.003250000000000001,0.16511047869467008,2.1460638809145394e-05,0.01170014544403492,4.680058177613968,0.17498735656810746,33.02933071496708,0.4307336044265826,32.63429355198354,2.5092022835545166e-14,0.05030863332257144,77820.0,248561664,248561664
stage01e_short_j10_s20261019,jitter_10,20261019,14,0.0035000000000000014,0.1765592613743002,1.8270062822844935e-05,0.011486934843280653,4.594773937312262,0.17465065401448818,32.324157568770346,0.4608317330065313,31.900595824123506,1.8246203821796883e-14,0.050286888274617254,77840.0,249184256,249184256
stage01e_short_j10_s20261019,jitter_10,20261019,15,0.0037500000000000016,0.18774175313619432,1.4332866874799954e-05,0.011260484615749328,4.504193846299731,0.17429788509655317,31.57396563752849,0.49030527512576816,31.122416595022692,1.6437300874480473e-14,0.050265712620715795,77852.0,249217024,249217024
stage01e_short_j10_s20261019,jitter_10,20261019,16,0.004000000000000002,0.1986420529985181,9.646438295929372e-06,0.011021346191226793,4.408538476490717,0.1739303068249125,30.780282967967683,0.5191172742204901,30.301313476792185,1.5068389271437292e-14,0.050245084367816724,77882.0,249217024,249217024
stage01e_short_j10_s20261019,jitter_10,20261019,17,0.004250000000000002,0.20924475506460555,4.210589357289685e-06,0.0107701160348243,4.30804641392972,0.1735492302814798,29.944749419960125,0.5472321331261947,29.43895504246573,1.122317558549335e-14,0.05022498025241925,77928.0,249217024,249217024
stage01e_short_j10_s20261019,jitter_10,20261019,18,0.004500000000000002,0.21953497539191894,1.972384299664398e-06,0.010507438489426034,4.202975395770413,0.17315601507448997,29.069121772136327,0.5746156272485907,28.53712614103312,1.0986160316453369e-14,0.05020537578121723,77910.0,249217024,249217024
stage01e_short_j10_s20261019,jitter_10,20261019,19,0.0047500000000000025,0.22949837803585335,8.897659776296862e-06,0.01023400932228389,4.093603728913555,0.17275206351066166,28.155280676388966,0.601234930103177,27.59773519679318,1.1062747121490826e-14,0.05018624527367484,77908.0,249217024,249217024
stage01e_short_j10_s20261019,jitter_10,20261019,20,0.005000000000000003,0.23912120024192757,1.655785801102372e-05,0.009950580140774086,3.9802320563096343,0.1723388144992713,27.20524005609081,0.6270586460477685,26.622824149789423,1.1781449039229675e-14,0.05016756190647452,77914.0,249233408,249233408
stage01e_short_j10_s20261019,jitter_10,20261019,21,0.005250000000000003,0.24839027676372508,2.4943030202395633e-05,0.009657963880923066,3.8631855523692264,0.17191773720559567,26.22115974968321,0.6520568470071311,25.61458193144323,1.5821359802113797e-14,0.05014929775977777,77916.0,251756544,251756544
stage01e_short_j10_s20261019,jitter_10,20261019,22,0.005500000000000003,0.25729306328801477,3.4040659800838036e-05,0.009357041619345348,3.7428166477381386,0.171490324474074,25.205362490818178,0.6762011111633538,24.575362705849113,1.1324274851176597e-14,0.05013142386523399,77932.0,251756544,251756544
stage01e_short_j10_s20261019,jitter_10,20261019,23,0.005750000000000003,0.2658176589528039,4.383568019916684e-05,0.009048771015720743,3.619508406288297,0.1710580860446348,24.16035672553487,0.6994645623068877,23.50771058908751,9.780050345373876e-15,0.05011391025567342,77942.0,251789312,251789312
stage01e_short_j10_s20261019,jitter_10,20261019,24,0.006000000000000004,0.27395282794866627,5.431050815118965e-05,0.008734196759142235,3.4936787036568937,0.1706225415888679,23.08886735112828,0.7218219089996266,22.414393256834295,1.1584686508521697e-14,0.050096726016418965,77950.0,251789312,251789312
stage01e_short_j10_s20261019,jitter_10,20261019,25,0.006250000000000004,0.2816880201985924,6.544509283745725e-05,0.008414463466199427,3.36578538647977,0.1701852135960727,21.99387730284232,0.7432494829986054,21.298447872129618,1.1993620686611065e-14,0.05007983933814611,77966.0,251805696,251805696
stage01e_short_j10_s20261019,jitter_10,20261019,26,0.006500000000000004,0.2890133911168424,7.721698038665181e-05,0.008090831556747061,3.2363326226988245,0.16974762014260925,20.87868413666453,0.763725276587787,20.16324427533644,8.72496861620875e-15,0.05006321757121987,77984.0,253050880,253050880
stage01e_short_j10_s20261019,jitter_10,20261019,27,0.006750000000000004,0.2959198204528977,8.960139355929098e-05,0.007764696703743201,3.1058786814972805,0.16931126758136347,19.74697754334992,0.7832289786021663,19.012572629696734,9.336440972175736e-15,0.05004682728143889,78014.0,253067264,253067264
stage01e_short_j10_s20261019,jitter_10,20261019,28,0.0070000000000000045,0.3023989302326511,0.00010257132618574083,0.00743761349349849,2.975045397399396,0.16887764319143891,18.602946351084373,0.8017420090250145,17.850766091739914,6.2063353831181824e-15,0.05003063430710976,78008.0,253100032,253100032
stage01e_short_j10_s20261019,jitter_10,20261019,29,0.007250000000000005,0.30844310181550477,0.00011609765185693899,0.007111323899140711,2.8445295596562845,0.16844820783134412,17.451427417576305,0.8192475521091479,16.682874142659667,6.595322839099869e-15,0.05001460381737497,78010.0,253100032,253100032
stage01e_short_j10_s20261019,jitter_10,20261019,30,0.007500000000000005,0.3140454920931472,0.0001301492462569831,0.0067877909864731,2.71511639458924,0.16802438864184557,16.298114387840563,0.8357305880253343,15.514909762268768,1.0313129337730219e-14,0.04999870037172013,78038.0,253116416,253116416
stage01e_short_j10_s20261019,jitter_10,20261019,31,0.007750000000000005,0.3192000488635191,0.00014469312243081678,0.0064692378081926665,2.587695123277067,0.16760757184725222,15.149852164636563,0.8511779230809339,14.35420458872905,6.44025056052352e-15,0.049982887980574243,78038.0,253132800,253132800
stage01e_short_j10_s20261019,jitter_10,20261019,32,0.008000000000000005,0.32390152542198336,0.0001596945781945358,0.00615819049327556,2.463276197310224,0.16719909570604158,14.015053371571481,0.8655782185833335,13.209921191529101,9.016760895373711e-15,0.04991833284531122,78046.0,253132800,253132800
stage01e_short_j10_s20261019,jitter_10,20261019,33,0.008250000000000006,0.3281454944210903,0.00017511735479214252,0.005857522799973443,2.3430091199893774,0.16680024366340052,12.904284919797744,0.8789220184481874,12.093789110416951,6.624227340069088e-15,0.04984342971654327,78072.0,253149184,253149184
stage01e_short_j10_s20261019,jitter_10,20261019,34,0.008500000000000006,0.33192836106073187,0.00019092380583851654,0.005570496483463994,2.228198593385598,0.1664122377593313,11.831080238002167,0.8912017756736166,11.021142497414067,4.890025172686938e-15,0.049768255409173796,78102.0,253149184,253149184
stage01e_short_j10_s20261019,jitter_10,20261019,35,0.008750000000000006,0.33524737568207014,0.00020707507549910797,0.0053007873579429075,2.120314943177163,0.1660362323463709,10.813017474001857,0.902411877819588,10.012311764564645,5.329359630937609e-15,0.049692888229243615,78112.0,253149184,253149184
stage01e_short_j10_s20261019,jitter_10,20261019,36,0.009000000000000006,0.3381006458516227,0.0002235312847899129,0.00505248085215819,2.020992340863276,0.16567330817064535,9.873018532437593,0.9125486716475328,9.094277551351198,4.710277376051325e-15,0.04961740687333295,78118.0,253788160,253788160
