run_id,layout,seed,step,time,velocity_relative_l2,modal_error,density_fluctuation_relative_rms,EOS_pressure_rms,pressure_operator_residual_l2,EOS_initialization_residual_l2,viscosity_residual_l2,total_material_residual_l2,closure_linf,minimum_separation,edge_count,current_rss_bytes,peak_rss_bytes
stage01e_short_j10_s20261189,jitter_10,20261189,0,0.0,0.0,0.0,0.011363576137296919,4.545430454918767,0.17849734792391936,30.765364858986242,0.01876439456124185,30.764216091190395,1.0603937658865427e-14,0.05050362546426117,77804.0,229703680,229703680
stage01e_short_j10_s20261189,jitter_10,20261189,1,0.00025,0.01087147621306983,1.122426090283124e-05,0.011356110000691845,4.542444000276738,0.17844185800854617,30.741837416119207,0.033904733426170036,30.71349206508309,1.2777365979954788e-14,0.05052838020634547,77774.0,236765184,236765184
stage01e_short_j10_s20261189,jitter_10,20261189,2,0.0005,0.02172035796070378,2.2743431994709518e-05,0.011335620973623412,4.534248389449365,0.1783613641103863,30.675620440173997,0.060532090010974295,30.620127848780225,1.3673114647166249e-14,0.05055358867992727,77780.0,237453312,237453312
stage01e_short_j10_s20261189,jitter_10,20261189,3,0.00075,0.03253158531863321,3.452443243578962e-05,0.011302162711795264,4.520865084718105,0.17825604317895333,30.566866267960506,0.08875949896548906,30.48430241341304,1.1133108751196009e-14,0.05057925210347637,77776.0,240828416,240828416
stage01e_short_j10_s20261189,jitter_10,20261189,4,0.001,0.04329016514550076,4.65341224685778e-05,0.011255816575099028,4.502326630039612,0.17812614918347536,30.415806095143502,0.11732986336599545,30.30627333778612,1.2839436480928285e-14,0.050605372254494185,77774.0,242073600,242073600
stage01e_short_j10_s20261189,jitter_10,20261189,5,0.00125,0.0539811964756816,5.873947318990602e-05,0.011196691681715696,4.478676672686278,0.17797201222575706,30.222749939573028,0.1459278399399717,30.08637668243818,1.3240929637394462e-14,0.05063195146011193,77766.0,243974144,243974144
stage01e_short_j10_s20261189,jitter_10,20261189,6,0.0015,0.06458989575965028,7.110773462248865e-05,0.011124925006194155,4.449970002477661,0.17779403743520603,29.988086645815464,0.1744226021462659,29.825026905350278,1.1867350688730215e-14,0.05065899258579679,77752.0,244301824,244301824
stage01e_short_j10_s20261189,jitter_10,20261189,7,0.00175,0.07510162191437413,8.360660114181684e-05,0.01104068152741216,4.416272610964864,0.17759270364600868,29.712283948003538,0.20273867020655018,29.522716836836885,1.1484504585199135e-14,0.050686499022197164,77760.0,244301824,244301824
stage01e_short_j10_s20261189,jitter_10,20261189,8,0.002,0.08550190114685487,9.620437332880094e-05,0.01094415443435262,4.377661773741048,0.17736856185631505,29.395888614292492,0.23082197198647567,29.180017737510358,1.4017527479772007e-14,0.05069040768792736,77758.0,244498432,244498432
stage01e_short_j10_s20261189,jitter_10,20261189,9,0.0022500000000000003,0.09577645151471567,0.00010887011534499447,0.01083556539987016,4.334226159948064,0.17712223346921818,29.03952670342029,0.2586283173336834,28.797579470697634,1.286182712584705e-14,0.05068208786345165,77774.0,244498432,244498432
stage01e_short_j10_s20261189,jitter_10,20261189,10,0.0025000000000000005,0.10591120718864301,0.00012157380694055586,0.010715164935146062,4.286065974058425,0.17685440831533192,28.643903972506127,0.28611876832634126,28.376130829725973,1.139656237474986e-14,0.050673981627185685,77776.0,244514816,244514816
stage01e_short_j10_s20261189,jitter_10,20261189,11,0.0027500000000000007,0.11589234238253443,0.0001342864892492912,0.010583232840407478,4.233293136162992,0.17656584245684537,28.20980648576146,0.3132575501833655,27.916480071612384,1.1342254082907113e-14,0.05066608557308378,77756.0,244514816,244514816
stage01e_short_j10_s20261189,jitter_10,20261189,12,0.003000000000000001,0.12570629491838764,0.00014698040355087816,0.010440078770800583,4.176031508320233,0.17625735577313187,27.73810148684832,0.3400110283983214,27.41951572257755,1.3087923823042227e-14,0.050658396015063174,77736.0,244613120,244613120
stage01e_short_j10_s20261189,jitter_10,20261189,13,0.003250000000000001,0.13533978939427227,0.00015962912222611259,0.010286042940155405,4.114417176062163,0.17592982932826542,27.22973861402355,0.36634717969762853,26.886207738388737,1.215718173091493e-14,0.05065090899428431,77728.0,244613120,244613120
stage01e_short_j10_s20261189,jitter_10,20261189,14,0.0035000000000000014,0.1447798599251737,0.00017220767117931413,0.010121496989865867,4.048598795946347,0.17558420252120457,26.685751558027764,0.3922353100214922,26.31760912504396,1.1009975996508263e-14,0.05063042522116394,77740.0,244613120,244613120
stage01e_short_j10_s20261189,jitter_10,20261189,15,0.0037500000000000016,0.15401387242807657,0.0001846926430383311,0.009946845055354047,3.9787380221416186,0.17522147001991303,26.10726028937047,0.41764590386750944,25.714858154423833,9.669143872149901e-15,0.05060833284295447,77734.0,244629504,244629504
stage01e_short_j10_s20261189,jitter_10,20261189,16,0.004000000000000002,0.16302954642437065,0.00019706230052018991,0.009762525068715847,3.9050100274863384,0.17484267848134494,25.495474016165453,0.4425505469831813,25.07918134752604,1.1590005220756608e-14,0.05058618395405439,77740.0,244662272,244662272
stage01e_short_j10_s20261189,jitter_10,20261189,17,0.004250000000000002,0.171814976334508,0.00020929666938340752,0.009569010343291358,3.827604137316543,0.17444892305999754,24.851695078652092,0.46692189161376996,24.4118974479206,9.564041360779717e-15,0.050563990195437274,77752.0,244662272,244662272
stage01e_short_j10_s20261189,jitter_10,20261189,18,0.004500000000000002,0.1803586522418379,0.00022137762046547937,0.009366811494178517,3.7467245976714065,0.17404134370867497,24.177324045588527,0.49073364715769274,23.71442267444363,1.2443981028654205e-14,0.05054176398480796,77758.0,244678656,244678656
stage01e_short_j10_s20261189,jitter_10,20261189,19,0.0047500000000000025,0.18864948010467428,0.00023328894036400705,0.009156478758203957,3.6625915032815826,0.17362112127617585,23.47386635581067,0.5139605862795148,22.988277630966998,1.1815532565599485e-14,0.05051951848386895,77760.0,244793344,244793344
stage01e_short_j10_s20261189,jitter_10,20261189,20,0.005000000000000003,0.1966768013979372,0.00024501639038432277,0.008938604787583087,3.575441915033234,0.1731894734078459,22.742940952234935,0.5365785604978438,22.235096370817104,8.32927436345383e-15,0.05049726756405824,77782.0,244793344,244793344
stage01e_short_j10_s20261189,jitter_10,20261189,21,0.005250000000000003,0.20443041216815325,0.0002565477534496319,0.008713828003313818,3.4855312013255273,0.1727476502563122,21.98629149491296,0.5585645215377618,21.456638276048583,8.884559321017418e-15,0.050475025770856816,77798.0,244809728,244809728
stage01e_short_j10_s20261189,jitter_10,20261189,22,0.005500000000000003,0.2119005814881941,0.0002678728687371956,0.008482836606868735,3.393134642747494,0.17229693001122381,21.205800927514098,0.5798965460840854,20.654803634236227,9.573219519139485e-15,0.05045280828676932,77792.0,244809728,244809728
stage01e_short_j10_s20261189,jitter_10,20261189,23,0.005750000000000003,0.21907806930093077,0.00027898365388279167,0.008246373361177088,3.298549344470835,0.17183861425848407,20.403510425925234,0.6005538623946284,19.83165410171294,8.438724916356997e-15,0.05043063089307792,77834.0,244809728,244809728
stage01e_short_j10_s20261189,jitter_10,20261189,24,0.006000000000000004,0.22595414364393182,0.0002898741146559747,0.008005241262722755,3.202096505089102,0.17137402318124,19.58164410341416,0.620516877749639,18.98943966616671,9.681883197664364e-15,0.05040850993047819,77866.0,244809728,244809728
stage01e_short_j10_s20261189,jitter_10,20261189,25,0.006250000000000004,0.2325205972505224,0.0003005403421066921,0.0077603102332471,3.10412409329884,0.1709044906167926,18.742641317870817,0.6397672060468259,18.130634310894198,8.770937560979655e-15,0.050386462258702726,77866.0,245776384,245776384
stage01e_short_j10_s20261189,jitter_10,20261189,26,0.006500000000000004,0.23876976352590984,0.0003109804972233343,0.007512524957745906,3.0050099830983625,0.1704313589855902,17.889199067964327,0.6582876950713485,17.257983403737853,7.552781223416605e-15,0.0503645052152421,77882.0,245792768,245792768
stage01e_short_j10_s20261189,jitter_10,20261189,27,0.006750000000000004,0.2446945319007303,0.0003211947832549855,0.0072629139783485334,2.9051655913394137,0.1699559741105292,17.02432783380593,0.6760624531186098,16.374566974375053,7.640399661428378e-15,0.050342656573272,77886.0,245792768,245792768
stage01e_short_j10_s20261189,jitter_10,20261189,28,0.0070000000000000045,0.25028836256827824,0.0003311854058870578,0.007012600110654976,2.8050400442619905,0.1694796799469061,16.151425380318464,0.6930768747499969,15.483884615942722,5.662409532536366e-15,0.0503209344988975,77902.0,247054336,247054336
stage01e_short_j10_s20261189,jitter_10,20261189,29,0.007250000000000005,0.2555453006159016,0.0003409565215621857,0.0067628121642889115,2.7051248657155647,0.16900381324548938,15.274374559816396,0.7093176655336323,14.589969873758626,5.5688503603976495e-15,0.05029935750782468,77918.0,247070720,247070720
stage01e_short_j10_s20261189,jitter_10,20261189,30,0.007500000000000005,0.2604599895655908,0.0003505141742810025,0.006514897799857232,2.605959119942893,0.16852969817328758,14.397673040673176,0.7247728656736616,13.697544750873222,5.2324965446150985e-15,0.05027794442156997,77912.0,247087104,247087104
stage01e_short_j10_s20261189,jitter_10,20261189,31,0.007750000000000005,0.2650276843437202,0.00035986622130967927,0.006270337108683242,2.508134843473297,0.16805864091862882,13.526605019679621,0.7394318724690431,12.812228277639809,5.015702075040326e-15,0.05025671432331739,77928.0,247119872,247119872
stage01e_short_j10_s20261189,jitter_10,20261189,32,0.008000000000000005,0.2692442637052399,0.00036902224826229624,0.006030756119402806,2.4123024477611223,0.16759192430910624,12.667466830699784,0.7532854615704204,11.94081634495373,5.339468714465245e-15,0.0502356865135316,77980.0,247119872,247119872
stage01e_short_j10_s20261189,jitter_10,20261189,33,0.008250000000000006,0.2731062421434422,0.0003779934741129365,0.005797938871419221,2.3191755485676886,0.16713080247272621,11.827858534096908,0.7663258070242546,11.091651232993117,4.441239029644353e-15,0.050214880465436526,77992.0,247775232,247775232
stage01e_short_j10_s20261189,jitter_10,20261189,34,0.008500000000000006,0.27661078132276373,0.0003867926467281402,0.005573835910138899,2.229534364055559,0.16667649557418168,11.017048762044885,0.7785465001088369,10.27509345605889,5.421936431859633e-15,0.050194315780463454,78010.0,248430592,248430592
stage01e_short_j10_s20261189,jitter_10,20261189,35,0.008750000000000006,0.279755701079024,0.0003954339295821896,0.005360566045335665,2.1442264181342656,0.16623018465949269,10.246403400816517,0.789942566978385,9.504084411321712,3.636721891222372e-15,0.050174012143774815,78042.0,248430592,248430592
stage01e_short_j10_s20261189,jitter_10,20261189,36,0.009000000000000006,0.2825394900391089,0.00040393278035844027,0.005160407042603823,2.064162817041529,0.16579300664329938,9.5298274714898,0.8005104851400138,8.794724060104036,3.552713678800501e-15,0.05015398927996585,78070.0,248430592,248430592
stage01e_short_j10_s20261189,jitter_10,20261189,37,0.009250000000000006,0.28496131592044127,0.00041230582219886625,0.004975769808009238,1.9903079232036955,0.1653660494737723,8.884085510450562,0.810248198794546,8.166651082445599,4.021398830883446e-15,0.050134266909042366,78102.0,248430592,248430592
stage01e_short_j10_s20261189,jitter_10,20261189,38,0.009500000000000007,0.28702103557973774,0.00042057070838597,0.0048091500257783325,1.9236600103113333,0.16495034751038914,8.328726065176447,0.8191551330763227,7.64278450996605,3.554447978966673e-15,0.05011486470277374,78116.0,248430592,248430592
stage01e_short_j10_s20261189,jitter_10,20261189,39,0.009750000000000007,0.28871920489064595,0.00042874598130393515,0.004663051833503704,1.8652207334014819,0.16454687714968844,7.885173682255645,0.8272322072295814,7.247747122877924,4.5288390936029406e-15,0.050095802241514865,78146.0,248430592,248430592
