run_id,role,solution,resolution,support_ratio,dt,step,time,labeled_position_l1,labeled_position_l2,labeled_position_linf,labeled_velocity_l1,labeled_velocity_l2,labeled_velocity_linf,labeled_density_l1,labeled_density_l2,labeled_density_linf,labeled_pressure_l1,labeled_pressure_l2,labeled_pressure_linf,field_velocity_l1,field_velocity_l2,field_velocity_linf,field_density_l1,field_density_l2,field_density_linf,field_pressure_l1,field_pressure_l2,field_pressure_linf,unwrapped_periodic_position_l2,pressure_pair_residual,viscosity_pair_residual,normalized_internal_force_residual,internal_force_x,internal_force_y,external_force_x,external_force_y,total_force_x,total_force_y,assembly_defect,momentum_update_defect,viscous_power,external_power,kinetic_energy_update_defect,edge_count,edge_hash,topology_structural_defects,minimum_separation_over_dx,current_rss_bytes,peak_rss_bytes,step_time_seconds
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036574382235625815,0.00039837721423884135,0.0006695454250068567,0.14629752894250325,0.15935088569553654,0.26781817000274266,0.0,0.0,0.0,0.00036574382235625815,0.00039837721423884135,0.0006695454250068567,0.14629752894250325,0.15935088569553654,0.26781817000274266,0.0,0.0,0.0,4.942934106136447e-18,-1.3725999503666486e-16,-4.2717565595928875e-17,1.3444106938820255e-17,-4.336808689942018e-18,-1.4381941818020216e-16,-5.46979996018937e-17,2.14141594214559e-17,0.0,0.0,6.7220534694101275e-18,0.0,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,1.0,247382016,247382016,0.0
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,2,0.001,2.5402099662349874e-07,2.648267789856428e-07,3.6118039288254687e-07,0.0005077092727641852,0.0005293066813867701,0.0007218873515518417,0.00036574510628574215,0.0003979727515802851,0.0006675620935449045,0.14629804251429684,0.15918910063211403,0.2670248374179618,0.0005077092727641852,0.0005293066813867701,0.0007218873515518417,0.00036574363555386905,0.0003979713980062116,0.0006675618762324032,0.1462974542215476,0.15918855920248465,0.26702475049296126,2.6482677898156733e-07,0.0,0.0,1.6157105680118373e-18,-4.206704429243757e-17,1.7564075194265172e-17,8.023096076392733e-17,-6.938893903907228e-18,-1.3010426069826053e-18,3.230922474006803e-17,4.5029776097538096e-17,6.085162177553459e-18,-4.128312782601767e-07,0.004703259684664305,1.1799104982782013e-10,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999988636153709,259932160,260014080,0.020182374981231987
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,4,0.002,1.0145147342876122e-06,1.0576710983911374e-06,1.4424889069724482e-06,0.001012185144339366,0.001055242394592019,0.0014391746840097504,0.00036574896460485383,0.00039677527756075306,0.0006616244092652046,0.14629958584194153,0.15871011102430121,0.26464976370608184,0.001012185144339366,0.001055242394592019,0.0014391746840097504,0.0003657430907630936,0.0003967698553470362,0.0006616235413605676,0.14629723630523744,0.15870794213881448,0.264649416544227,1.0576710983772535e-06,0.0,0.0,1.2642113595475985e-17,2.727852665973529e-16,-2.5218542532012833e-16,1.8323016715005025e-16,5.442694905877232e-17,4.3021142204224816e-16,-2.1738253558334364e-16,3.241837016804926e-17,6.139946357133737e-18,-1.6408250175189085e-06,0.009376566137345551,3.248449735616051e-10,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999954614588304,262258688,262275072,0.01974829100072384
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,6,0.003,2.2767312701589583e-06,2.3735809273221914e-06,3.2371682952798978e-06,0.0015104013705083824,0.0015746521443569287,0.002147557284291633,0.00036575541624329477,0.0003948325843022544,0.0006517696166631337,0.14630216649731792,0.15793303372090176,0.2607078466652535,0.0015104013705083824,0.0015746521443569287,0.002147557284291633,0.00036574223441481184,0.0003948203562557758,0.000651767668956138,0.14629689376592475,0.15792814250231033,0.2607070675824552,2.373580927310556e-06,0.0,0.0,5.78859727956865e-18,1.6588293239028218e-16,-3.5561831257524545e-17,2.905661822261152e-16,1.6002824065886045e-16,4.482091781055075e-16,1.501077907806181e-16,2.693282370530974e-17,7.803120216971666e-18,-3.6536505844136267e-06,0.013991885153574716,5.232087645405649e-10,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999898147230972,262291456,262291456,0.019657416036352515
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,8,0.004,4.0329114961969844e-06,4.2044670455036915e-06,5.734180926976537e-06,0.0019993703844115186,0.00208442125886705,0.0028427855343155506,0.0003657644920728922,0.00039222399946756023,0.0006380585464733635,0.14630579682915687,0.1568895997870241,0.2552234185893454,0.0019993703844115186,0.00208442125886705,0.0028427855343155506,0.0003657411423045186,0.00039220219544019395,0.0006380550964003584,0.14629645692180743,0.15688087817607757,0.25522203856014336,4.204467045493626e-06,0.0,0.0,4.4734224194840714e-18,-1.3140530330524314e-16,1.1058862159352145e-17,3.720981855970251e-16,1.244664094013359e-16,2.561969733583247e-16,1.0343288725511712e-16,3.564123974016764e-17,1.463464501671572e-17,-6.40219161531117e-06,0.018521540821332293,7.083358948408695e-10,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999819580340699,262340608,262340608,0.019755084009375423
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,10,0.005000000000000001,6.272334808754621e-06,6.539152741611697e-06,8.918276688269523e-06,0.0024761612112809807,0.0025814940668877906,0.0035206904236997306,0.0003657762330039971,0.0003890601005834517,0.0006205752365676664,0.14631049320159883,0.1556240402333807,0.24823009462706658,0.0024761612112809807,0.0025814940668877906,0.0035206904236997306,0.00036573991741275114,0.0003890259138698359,0.0006205698707469898,0.14629596696510044,0.15561036554793437,0.2482279482987959,6.539152741601447e-06,0.0,0.0,3.87313191273559e-18,-5.074066167232161e-17,-1.0321604682062002e-16,2.476317761956892e-16,2.487159783681747e-16,1.7639969346339157e-16,1.4652992361141592e-16,2.0517290774097013e-17,2.558282235857712e-18,-9.819736896439822e-06,0.02293838147659736,8.757993611607133e-10,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.999971939239531,263389184,264454144,0.019608750008046627
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,12,0.006000000000000002,8.981384533232724e-06,9.363442022305922e-06,1.2770086169235435e-05,0.00293791703695706,0.003062892213932608,0.004177208567268463,0.00036579068740455684,0.0003854820814486356,0.000599426411844628,0.14631627496182273,0.1541928325794542,0.2397705647378512,0.00293791703695706,0.003062892213932608,0.004177208567268463,0.00036573868694519214,0.0003854326759182499,0.0005994187285566221,0.14629547477807686,0.15417307036729996,0.23976749142264886,9.363442022292271e-06,0.0,0.0,1.0865302908490262e-17,-3.2547749218014843e-16,3.0357660829594124e-18,1.1449174941446927e-16,1.2576745200831851e-17,-2.492038693457932e-16,1.24683249835833e-16,1.155727096142574e-16,1.1275353975474003e-17,-1.3823592027588487e-05,0.027215942451876037,1.0215991471844373e-09,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999598191190593,264503296,264503296,0.019478208967484534
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,14,0.007000000000000003,1.2143630704411744e-05,1.26602059154743e-05,1.726623856085948e-05,0.003381872324877563,0.0035257325076703113,0.004808406576844317,0.0003658079079156876,0.0003816605070848031,0.0005747408264501486,0.14632316316627506,0.15266420283392124,0.22989633058005943,0.003381872324877563,0.0035257325076703113,0.004808406576844317,0.0003657375986692627,0.0003815930389340759,0.0005747304380456786,0.14629503946770508,0.15263721557363036,0.22989217521827143,1.26602059154672e-05,0.0,0.0,5.160089851448492e-18,1.4094628242311558e-16,-6.722053469410127e-17,1.1709383462843448e-16,1.1687699419393738e-16,2.958245627626699e-16,6.971419969081794e-17,4.2778233709042847e-17,4.461625518483342e-18,-1.831707293452872e-05,0.03132860464221926,1.1422577816070144e-09,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999456710168761,264536064,264536064,0.019637416990008205
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,16,0.008000000000000004,1.573992969951161e-05,1.6409486343387636e-05,2.2379503549058882e-05,0.0038053693789807863,0.003967244185644313,0.005410504640799219,0.00036582794775111673,0.00037779310792407974,0.0005466684725278226,0.14633117910044668,0.1511172431696319,0.21866738901112903,0.0038053693789807863,0.003967244185644313,0.005410504640799219,0.000365736816636483,0.00037770476598630604,0.0005466550077511956,0.1462947266545932,0.15108190639452243,0.21866200310047823,1.6409486343380463e-05,0.0,0.0,6.144786200524671e-18,1.6284716630732277e-16,9.410874857174178e-17,-1.2902005852577503e-16,2.5955800009302976e-16,-1.5178830414797062e-18,3.671108556035918e-16,3.781550459351732e-17,1.6909517136461155e-18,-2.3191833172714776e-05,0.035251747938695094,1.234902199906829e-09,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.9999295803998098,265060352,265060352,0.019620582985226065
f3b_sd_a_0005,semidiscrete_time,MMS_A,16,4.06155281280883,0.0005,18,0.009000000000000005,1.9748540119687394e-05,2.058861693569732e-05,2.8078956336018844e-05,0.004205874253326666,0.004384785501884318,0.005979899169723834,0.00036585085658557984,0.00037410119335126317,0.0005153796605527061,0.14634034263423193,0.14964047734050526,0.20615186422108245,0.004205874253326666,0.004384785501884318,0.005979899169723834,0.0003657365163999616,0.00037398926123298433,0.0005153627667656702,0.14629460655998464,0.14959570449319373,0.20614510670626807,2.0588616935694215e-05,0.0,0.0,1.6413864128175612e-18,-3.3393426912553537e-17,-3.838075690598686e-17,2.194425197110661e-16,8.847089727481716e-17,2.1960515003693892e-16,4.152494320619482e-17,3.463194449959986e-17,2.8137924622403194e-18,-2.833046900083762e-05,0.0389618986104245,1.297333035401165e-09,12544,eaf24599693d302ca4fadc1a9435050bcd7cef55ee2668190f224fb8df0cc347,0,0.999911644343003,265060352,266108928,0.01945929101202637
