R_density_L1,R_density_L2,R_density_Linf,R_density_relative_L2,R_pressure_operator_L1,R_pressure_operator_L2,R_pressure_operator_Linf,R_pressure_operator_relative_L2,R_EOS_initialization_L1,R_EOS_initialization_L2,R_EOS_initialization_Linf,R_EOS_initialization_relative_L2,R_viscosity_L1,R_viscosity_L2,R_viscosity_Linf,R_viscosity_relative_L2,R_total_L1,R_total_L2,R_total_Linf,R_total_relative_L2,closure_L1,closure_L2,closure_Linf,closure_relative_L2,density_rms,EOS_pressure_rms,analytic_pressure_rms,mean_edge_count,mean_neighbor_count,minimum_separation,resolution,particle_count,dx,H,support_ratio,dx_over_H,jitter_fraction,seed,case_id,support_family,layout,case_wall_seconds,config_sha256,code_git_hash
0.013837196077636732,0.01740317140268894,0.04533703973096692,0.01740317140268894,0.35674468457084196,0.3752528783533223,0.5890369950729271,0.23896753071842622,26.23653653192314,29.333625103891755,68.52816118105727,18.680160399720997,0.022328957124083764,0.024110444140562768,0.04602125585923272,0.08645528539670898,26.238216811811334,29.31994591967675,68.18043749087842,18.381976259932785,2.0231745054354836e-15,2.612831749924581e-15,9.286148302443069e-15,1.6381002655970041e-15,0.01740317140268894,6.961268561075576,0.25057268655464005,12164.0,46.515625,0.10100725092852245,16,256,0.125,0.5,4.0,0.25,0.1,20261189,constant_neighbor_n16_jitter_10_s20261189,constant_neighbor,jitter_10,0.021340749983210117,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.0004157504550325188,0.0004157504550325188,0.00041575045503328134,0.0004157504550325188,0.16898483442901005,0.17618508509523295,0.24067330200801307,0.11216290876789016,1.3376169137363842,1.3946112416997318,1.9050743845660372,0.8878370912321533,0.008286709588498335,0.008646138609489073,0.01202097094609066,0.030972585087471926,1.5066200031964676,1.570820122097183,2.148002873196496,0.984588018646789,1.0571614052600507e-16,1.2525346192707986e-16,3.236828524569469e-16,7.850870775884095e-17,0.0004157504550325188,0.16630018201300753,0.25,28224.0,48.0,0.08333333333333326,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.0,0,constant_neighbor_n24_regular_s0,constant_neighbor,regular,0.04454233398428187,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.007132983245395507,0.008946024011589221,0.027774135745216477,0.008946024011589221,0.17865916919104208,0.1886244639596412,0.33235620224819323,0.12006691304778198,20.016796288200073,22.749071136840943,52.811623509125106,14.480681290043647,0.014203692736799799,0.0156283532443984,0.03748791791322152,0.0559783430879077,20.03049882967103,22.763434159276652,52.988633101904256,14.265557959950995,1.6805354373326182e-15,2.251450322340221e-15,9.79957559550456e-15,1.4109556072498764e-15,0.008946024011589221,3.578409604635689,0.24991266191601316,27086.0,46.02430555555556,0.07553382597937659,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261001,constant_neighbor_n24_jitter_05_s20261001,constant_neighbor,jitter_05,0.04571187496185303,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.00764957927739043,0.009505210989873619,0.027665804425999196,0.009505210989873619,0.17603278550801435,0.18594844227417706,0.37800011895103064,0.11840162692261837,22.57925323827764,25.071098667666533,56.01036541717546,15.963881357028402,0.013741875562350035,0.01514624742449764,0.03319026857280911,0.05427013455173373,22.599070394758023,25.086593124936332,55.9567118058114,15.72770846526315,1.7972057853996253e-15,2.3239127371360293e-15,1.0578161122514187e-14,1.4569464194026524e-15,0.009505210989873619,3.8020843959494477,0.2501646494208585,27046.0,45.954861111111114,0.07526173619820918,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261019,constant_neighbor_n24_jitter_05_s20261019,constant_neighbor,jitter_05,0.04700012499233708,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.006989978813152515,0.008829707978197127,0.029013637616176924,0.008829707978197127,0.1784715317658656,0.187526327626175,0.333329285622618,0.11936826903053867,19.535244114136603,22.590048507027202,58.59798053335887,14.379500850542748,0.013903702120729826,0.015247166122489572,0.03872330640493816,0.05462203370769255,19.54410422747638,22.596578024191423,58.590133092623034,14.160605557321514,1.6147822035829985e-15,2.214503652057281e-15,1.0750663233460946e-14,1.3877637883249022e-15,0.008829707978197127,3.5318831912788506,0.24999623563764053,27072.0,46.0,0.07531818030291641,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261037,constant_neighbor_n24_jitter_05_s20261037,constant_neighbor,jitter_05,0.04497233300935477,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.007369987948451112,0.009085770428403566,0.030482119415159215,0.009085770428403566,0.17761142297097243,0.18761308901854318,0.33410363562686757,0.11939935257321838,20.860090900354194,23.49258826343856,73.86728557987064,14.950981531179384,0.013831102995753776,0.015242915310677384,0.048343549010178934,0.0546065813983025,20.867141213031207,23.508989795450102,74.21941859709639,14.731915400523572,1.7055608745905231e-15,2.2768255641024577e-15,1.0293018253212622e-14,1.4267734123819494e-15,0.009085770428403566,3.634308171361426,0.24994360822260173,27066.0,45.989583333333336,0.07567641395160166,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261061,constant_neighbor_n24_jitter_05_s20261061,constant_neighbor,jitter_05,0.04474458302138373,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.007308126508543668,0.009000985839677346,0.02725322373319039,0.009000985839677346,0.17751922125947456,0.1874101554725101,0.3242860262052066,0.11930453037166742,20.686448868406387,23.19219070200613,60.804559504234724,14.764052743122853,0.013717499217155637,0.01497946357335848,0.0327387260768627,0.053658396777607746,20.687955631283028,23.1933444346412,60.92449833235797,14.537133446139906,1.641703171243728e-15,2.1862726282049642e-15,1.0101792743052297e-14,1.3703128082894893e-15,0.009000985839677346,3.6003943358709383,0.2499746878691803,27052.0,45.96527777777778,0.07533185355039117,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261079,constant_neighbor_n24_jitter_05_s20261079,constant_neighbor,jitter_05,0.044698333949781954,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.007753557622454634,0.009681060896712432,0.031005063793944743,0.009681060896712432,0.17785264826179667,0.1895322149509953,0.32383809809283465,0.12071221077746769,21.87782322506058,24.710995113501877,64.17098624421425,15.738321062903552,0.015095781345525614,0.016670112921032827,0.037678230608051554,0.05972547809739344,21.884645728508662,24.718018347436125,64.288446221961,15.49999143992353,1.749548586380045e-15,2.336068282516927e-15,8.644525852598097e-15,1.4648843557414469e-15,0.009681060896712432,3.872424358684973,0.250183912241462,27052.0,45.96527777777778,0.07551480280550964,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261103,constant_neighbor_n24_jitter_05_s20261103,constant_neighbor,jitter_05,0.04445541696622968,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.007829286584649797,0.009597362127730933,0.03079250630940522,0.009597362127730933,0.180441157857038,0.1908672969903386,0.32217971451852817,0.12144157434982741,22.831315803312446,25.638659170313346,68.84382946089313,16.31290002508443,0.014523555580873414,0.015969672806712312,0.03977664595012231,0.05718792880582835,22.83796249756101,25.64965330460828,68.74734169162015,16.0671208740521,1.839245433372201e-15,2.399518446265449e-15,9.871195449707589e-15,1.5030750107151768e-15,0.009597362127730933,3.8389448510923736,0.2496899273739263,27046.0,45.954861111111114,0.07552425886237696,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261121,constant_neighbor_n24_jitter_05_s20261121,constant_neighbor,jitter_05,0.04419583297567442,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
0.006898964688207078,0.008483063260003714,0.024309062058128994,0.008483063260003714,0.17812623332402985,0.18773092823619036,0.33091424252684887,0.1195059445395717,19.269666137635408,21.54207431536799,53.84820231145375,13.713275498008274,0.01371560549266243,0.01512046287877881,0.03520008312125222,0.05417329723779239,19.272180680062682,21.544068764293346,53.895745781606415,13.503996690879635,1.518181437439501e-15,1.96238174149585e-15,8.245087942343651e-15,1.23003676015568e-15,0.008483063260003714,3.3932253040014855,0.25005950411066624,27112.0,46.06944444444444,0.07558400108581355,24,576,0.08333333333333333,0.3333333333333333,4.0,0.25,0.05,20261147,constant_neighbor_n24_jitter_05_s20261147,constant_neighbor,jitter_05,0.04437916696770117,ee1aa91554e807665105e62822c43932e7654217d9da610f8b597d18696cde93,273c5a79705bca6a716cb891be967c1f659a6808
