schema_version,run_id,step,time,state_all_finite,pressure_relative_pair_force_residual,viscosity_relative_pair_force_residual,relative_total_internal_force,viscous_power,momentum_drift_normalized,minimum_separation,minimum_separation_over_dx,neighbor_duplicate_edge_count,neighbor_missing_self_edge_count,neighbor_nonreciprocal_nonself_edge_count,neighbor_out_of_bounds_edge_count,neighbor_omitted_strict_support_edge_count,neighbor_unexpected_edge_count,edge_count
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n16_va_r2,0,0.0,True,0.0,0.0,3.747080214597893e-18,-0.7380934935476665,0.0,0.125,1.0,0,0,0,0,0,0,12544
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n16_va_r2,25,0.025,True,0.0,0.0,1.156733667853334e-17,-0.723611348718739,2.001478396158556e-17,0.11562674450807786,0.9250139560646229,0,0,0,0,0,0,12448
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n16_va_r2,100,0.1,True,0.0,0.0,2.8767947632013768e-18,-0.6833301691330043,2.2808544860113032e-17,0.09259678699041607,0.7407742959233286,0,0,0,0,0,0,12704
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n16_va_r2,250,0.25,True,0.0,0.0,2.673706307883915e-18,-0.5955057238911317,2.3588811032038857e-17,0.06345932121397135,0.5076745697117708,0,0,0,0,0,0,12864
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n16_va_r2,500,0.5,True,0.0,0.0,1.993865779603612e-18,-1.5369931512203598,5.029576366822123e-18,0.05030867392348072,0.40246939138784577,0,0,0,0,0,0,12928
