schema_version,run_id,step,time,state_all_finite,pressure_relative_pair_force_residual,viscosity_relative_pair_force_residual,relative_total_internal_force,viscous_power,momentum_drift_normalized,minimum_separation,minimum_separation_over_dx,neighbor_duplicate_edge_count,neighbor_missing_self_edge_count,neighbor_nonreciprocal_nonself_edge_count,neighbor_out_of_bounds_edge_count,neighbor_omitted_strict_support_edge_count,neighbor_unexpected_edge_count,edge_count
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n32_va_r2,0,0.0,True,0.0,0.0,1.0721510262957422e-17,-0.7687928697867699,0.0,0.0625,1.0,0,0,0,0,0,0,82944
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n32_va_r2,25,0.0125,True,0.0,0.0,2.7327283719491123e-18,-0.7615082822649121,5.536095631233426e-18,0.06007481525226144,0.961197044036183,0,0,0,0,0,0,77712
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n32_va_r2,100,0.05,True,0.0,0.0,2.229730458572967e-18,-0.7399185488893272,6.388636720477729e-18,0.05355505533428029,0.8568808853484846,0,0,0,0,0,0,80400
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n32_va_r2,250,0.125,True,1.099421023085649e-16,1.2858928595215372e-16,5.594076555640814e-18,-0.6981122951799792,1.7276321621596215e-17,0.04271793961835613,0.683487033893698,0,0,0,0,0,0,79808
sph-pio-poc.stage01dr.rollout-probe.v1,stage01dr_n32_va_r2,500,0.25,True,0.0,0.0,2.127241383132837e-18,-0.6307554999962869,1.4932123070345143e-17,0.029982169515648138,0.4797147122503702,0,0,0,0,0,0,80224
