step,gc_collected,watched_tensor_reference_count,alive_tensor_reference_count,age0_alive_tensor_reference_count,age1_alive_tensor_reference_count,age2_alive_tensor_reference_count,old_survivor_storage_count,old_survivor_bytes,old_survivor_slot_count,same_slot_multiple_generation_count
586,False,512,8,8,0,0,0,0,0,0
587,False,544,8,8,0,0,0,0,0,0
588,False,576,8,8,0,0,0,0,0,0
589,False,608,8,8,0,0,0,0,0,0
590,False,640,8,8,0,0,0,0,0,0
591,False,672,8,8,0,0,0,0,0,0
592,False,704,8,8,0,0,0,0,0,0
593,False,736,8,8,0,0,0,0,0,0
594,False,768,8,8,0,0,0,0,0,0
595,False,800,8,8,0,0,0,0,0,0
596,False,832,8,8,0,0,0,0,0,0
597,False,864,8,8,0,0,0,0,0,0
598,False,896,8,8,0,0,0,0,0,0
599,False,928,8,8,0,0,0,0,0,0
600,False,960,8,8,0,0,0,0,0,0
600,True,960,8,8,0,0,0,0,0,0
601,False,192,8,8,0,0,0,0,0,0
602,False,224,8,8,0,0,0,0,0,0
603,False,256,8,8,0,0,0,0,0,0
604,False,288,8,8,0,0,0,0,0,0
605,False,320,8,8,0,0,0,0,0,0
606,False,352,8,8,0,0,0,0,0,0
607,False,384,8,8,0,0,0,0,0,0
608,False,416,8,8,0,0,0,0,0,0
609,False,448,8,8,0,0,0,0,0,0
610,False,480,8,8,0,0,0,0,0,0
611,False,512,8,8,0,0,0,0,0,0
612,False,544,8,8,0,0,0,0,0,0
613,False,576,8,8,0,0,0,0,0,0
614,False,608,8,8,0,0,0,0,0,0
615,False,640,8,8,0,0,0,0,0,0
616,False,672,8,8,0,0,0,0,0,0
617,False,704,8,8,0,0,0,0,0,0
618,False,736,8,8,0,0,0,0,0,0
619,False,768,8,8,0,0,0,0,0,0
620,False,800,8,8,0,0,0,0,0,0
621,False,832,8,8,0,0,0,0,0,0
622,False,864,8,8,0,0,0,0,0,0
623,False,896,8,8,0,0,0,0,0,0
624,False,928,8,8,0,0,0,0,0,0
625,False,960,8,8,0,0,0,0,0,0
625,True,960,8,8,0,0,0,0,0,0
626,False,192,8,8,0,0,0,0,0,0
627,False,224,8,8,0,0,0,0,0,0
628,False,256,8,8,0,0,0,0,0,0
629,False,288,8,8,0,0,0,0,0,0
630,False,320,8,8,0,0,0,0,0,0
631,False,352,8,8,0,0,0,0,0,0
632,False,384,8,8,0,0,0,0,0,0
633,False,416,8,8,0,0,0,0,0,0
634,False,448,8,8,0,0,0,0,0,0
635,False,480,8,8,0,0,0,0,0,0
636,False,512,8,8,0,0,0,0,0,0
637,False,544,8,8,0,0,0,0,0,0
638,False,576,8,8,0,0,0,0,0,0
639,False,608,8,8,0,0,0,0,0,0
640,False,640,8,8,0,0,0,0,0,0
641,False,672,8,8,0,0,0,0,0,0
642,False,704,8,8,0,0,0,0,0,0
643,False,736,8,8,0,0,0,0,0,0
644,False,768,8,8,0,0,0,0,0,0
645,False,800,8,8,0,0,0,0,0,0
646,False,832,8,8,0,0,0,0,0,0
647,False,864,8,8,0,0,0,0,0,0
648,False,896,8,8,0,0,0,0,0,0
649,False,928,8,8,0,0,0,0,0,0
650,False,960,8,8,0,0,0,0,0,0
650,True,960,8,8,0,0,0,0,0,0
651,False,192,8,8,0,0,0,0,0,0
652,False,224,8,8,0,0,0,0,0,0
653,False,256,8,8,0,0,0,0,0,0
654,False,288,8,8,0,0,0,0,0,0
655,False,320,8,8,0,0,0,0,0,0
656,False,352,8,8,0,0,0,0,0,0
657,False,384,8,8,0,0,0,0,0,0
658,False,416,8,8,0,0,0,0,0,0
659,False,448,8,8,0,0,0,0,0,0
660,False,480,8,8,0,0,0,0,0,0
661,False,512,8,8,0,0,0,0,0,0
662,False,544,8,8,0,0,0,0,0,0
663,False,576,8,8,0,0,0,0,0,0
664,False,608,8,8,0,0,0,0,0,0
665,False,640,8,8,0,0,0,0,0,0
666,False,672,8,8,0,0,0,0,0,0
667,False,704,8,8,0,0,0,0,0,0
668,False,736,8,8,0,0,0,0,0,0
669,False,768,8,8,0,0,0,0,0,0
670,False,800,8,8,0,0,0,0,0,0
671,False,832,8,8,0,0,0,0,0,0
672,False,864,8,8,0,0,0,0,0,0
673,False,896,8,8,0,0,0,0,0,0
674,False,928,8,8,0,0,0,0,0,0
675,False,960,8,8,0,0,0,0,0,0
675,True,960,8,8,0,0,0,0,0,0
676,False,192,8,8,0,0,0,0,0,0
677,False,224,8,8,0,0,0,0,0,0
678,False,256,8,8,0,0,0,0,0,0
679,False,288,8,8,0,0,0,0,0,0
680,False,320,8,8,0,0,0,0,0,0
681,False,352,8,8,0,0,0,0,0,0
682,False,384,8,8,0,0,0,0,0,0
683,False,416,8,8,0,0,0,0,0,0
684,False,448,8,8,0,0,0,0,0,0
685,False,480,8,8,0,0,0,0,0,0
686,False,512,8,8,0,0,0,0,0,0
687,False,544,8,8,0,0,0,0,0,0
688,False,576,8,8,0,0,0,0,0,0
689,False,608,8,8,0,0,0,0,0,0
690,False,640,8,8,0,0,0,0,0,0
691,False,672,8,8,0,0,0,0,0,0
692,False,704,8,8,0,0,0,0,0,0
693,False,736,8,8,0,0,0,0,0,0
694,False,768,8,8,0,0,0,0,0,0
695,False,800,8,8,0,0,0,0,0,0
696,False,832,8,8,0,0,0,0,0,0
697,False,864,8,8,0,0,0,0,0,0
698,False,896,8,8,0,0,0,0,0,0
699,False,928,8,8,0,0,0,0,0,0
700,False,960,8,8,0,0,0,0,0,0
700,True,960,8,8,0,0,0,0,0,0
701,False,192,8,8,0,0,0,0,0,0
702,False,224,8,8,0,0,0,0,0,0
703,False,256,8,8,0,0,0,0,0,0
704,False,288,8,8,0,0,0,0,0,0
705,False,320,8,8,0,0,0,0,0,0
706,False,352,8,8,0,0,0,0,0,0
707,False,384,8,8,0,0,0,0,0,0
708,False,416,8,8,0,0,0,0,0,0
709,False,448,8,8,0,0,0,0,0,0
710,False,480,8,8,0,0,0,0,0,0
711,False,512,8,8,0,0,0,0,0,0
712,False,544,8,8,0,0,0,0,0,0
713,False,576,8,8,0,0,0,0,0,0
714,False,608,8,8,0,0,0,0,0,0
715,False,640,8,8,0,0,0,0,0,0
716,False,672,8,8,0,0,0,0,0,0
717,False,704,8,8,0,0,0,0,0,0
718,False,736,8,8,0,0,0,0,0,0
719,False,768,8,8,0,0,0,0,0,0
720,False,800,8,8,0,0,0,0,0,0
721,False,832,8,8,0,0,0,0,0,0
722,False,864,8,8,0,0,0,0,0,0
723,False,896,8,8,0,0,0,0,0,0
724,False,928,8,8,0,0,0,0,0,0
725,False,960,8,8,0,0,0,0,0,0
725,True,960,8,8,0,0,0,0,0,0
726,False,192,8,8,0,0,0,0,0,0
727,False,224,8,8,0,0,0,0,0,0
728,False,256,8,8,0,0,0,0,0,0
729,False,288,8,8,0,0,0,0,0,0
730,False,320,8,8,0,0,0,0,0,0
731,False,352,8,8,0,0,0,0,0,0
732,False,384,8,8,0,0,0,0,0,0
733,False,416,8,8,0,0,0,0,0,0
734,False,448,8,8,0,0,0,0,0,0
735,False,480,8,8,0,0,0,0,0,0
736,False,512,8,8,0,0,0,0,0,0
737,False,544,8,8,0,0,0,0,0,0
738,False,576,8,8,0,0,0,0,0,0
739,False,608,8,8,0,0,0,0,0,0
740,False,640,8,8,0,0,0,0,0,0
741,False,672,8,8,0,0,0,0,0,0
742,False,704,8,8,0,0,0,0,0,0
743,False,736,8,8,0,0,0,0,0,0
744,False,768,8,8,0,0,0,0,0,0
745,False,800,8,8,0,0,0,0,0,0
746,False,832,8,8,0,0,0,0,0,0
747,False,864,8,8,0,0,0,0,0,0
748,False,896,8,8,0,0,0,0,0,0
749,False,928,8,8,0,0,0,0,0,0
750,False,960,8,8,0,0,0,0,0,0
750,True,960,8,8,0,0,0,0,0,0
751,False,192,8,8,0,0,0,0,0,0
752,False,224,8,8,0,0,0,0,0,0
753,False,256,8,8,0,0,0,0,0,0
754,False,288,8,8,0,0,0,0,0,0
755,False,320,8,8,0,0,0,0,0,0
756,False,352,8,8,0,0,0,0,0,0
757,False,384,8,8,0,0,0,0,0,0
758,False,416,8,8,0,0,0,0,0,0
759,False,448,8,8,0,0,0,0,0,0
760,False,480,8,8,0,0,0,0,0,0
761,False,512,8,8,0,0,0,0,0,0
762,False,544,8,8,0,0,0,0,0,0
763,False,576,8,8,0,0,0,0,0,0
764,False,608,8,8,0,0,0,0,0,0
765,False,640,8,8,0,0,0,0,0,0
766,False,672,8,8,0,0,0,0,0,0
767,False,704,8,8,0,0,0,0,0,0
768,False,736,8,8,0,0,0,0,0,0
769,False,768,8,8,0,0,0,0,0,0
770,False,800,8,8,0,0,0,0,0,0
771,False,832,8,8,0,0,0,0,0,0
772,False,864,8,8,0,0,0,0,0,0
773,False,896,8,8,0,0,0,0,0,0
774,False,928,8,8,0,0,0,0,0,0
775,False,960,8,8,0,0,0,0,0,0
775,True,960,8,8,0,0,0,0,0,0
776,False,192,8,8,0,0,0,0,0,0
777,False,224,8,8,0,0,0,0,0,0
778,False,256,8,8,0,0,0,0,0,0
779,False,288,8,8,0,0,0,0,0,0
780,False,320,8,8,0,0,0,0,0,0
781,False,352,8,8,0,0,0,0,0,0
782,False,384,8,8,0,0,0,0,0,0
783,False,416,8,8,0,0,0,0,0,0
784,False,448,8,8,0,0,0,0,0,0
785,False,480,8,8,0,0,0,0,0,0
786,False,512,8,8,0,0,0,0,0,0
787,False,544,8,8,0,0,0,0,0,0
788,False,576,8,8,0,0,0,0,0,0
789,False,608,8,8,0,0,0,0,0,0
790,False,640,8,8,0,0,0,0,0,0
791,False,672,8,8,0,0,0,0,0,0
792,False,704,8,8,0,0,0,0,0,0
793,False,736,8,8,0,0,0,0,0,0
794,False,768,8,8,0,0,0,0,0,0
795,False,800,8,8,0,0,0,0,0,0
796,False,832,8,8,0,0,0,0,0,0
797,False,864,8,8,0,0,0,0,0,0
798,False,896,8,8,0,0,0,0,0,0
799,False,928,8,8,0,0,0,0,0,0
800,False,960,8,8,0,0,0,0,0,0
800,True,960,8,8,0,0,0,0,0,0
801,False,192,8,8,0,0,0,0,0,0
802,False,224,8,8,0,0,0,0,0,0
803,False,256,8,8,0,0,0,0,0,0
804,False,288,8,8,0,0,0,0,0,0
805,False,320,8,8,0,0,0,0,0,0
806,False,352,8,8,0,0,0,0,0,0
807,False,384,8,8,0,0,0,0,0,0
808,False,416,8,8,0,0,0,0,0,0
809,False,448,8,8,0,0,0,0,0,0
810,False,480,8,8,0,0,0,0,0,0
811,False,512,8,8,0,0,0,0,0,0
812,False,544,8,8,0,0,0,0,0,0
813,False,576,8,8,0,0,0,0,0,0
814,False,608,8,8,0,0,0,0,0,0
815,False,640,8,8,0,0,0,0,0,0
816,False,672,8,8,0,0,0,0,0,0
817,False,704,8,8,0,0,0,0,0,0
818,False,736,8,8,0,0,0,0,0,0
819,False,768,8,8,0,0,0,0,0,0
820,False,800,8,8,0,0,0,0,0,0
821,False,832,8,8,0,0,0,0,0,0
822,False,864,8,8,0,0,0,0,0,0
823,False,896,8,8,0,0,0,0,0,0
824,False,928,8,8,0,0,0,0,0,0
825,False,960,8,8,0,0,0,0,0,0
825,True,960,8,8,0,0,0,0,0,0
826,False,192,8,8,0,0,0,0,0,0
827,False,224,8,8,0,0,0,0,0,0
828,False,256,8,8,0,0,0,0,0,0
829,False,288,8,8,0,0,0,0,0,0
830,False,320,8,8,0,0,0,0,0,0
831,False,352,8,8,0,0,0,0,0,0
832,False,384,8,8,0,0,0,0,0,0
833,False,416,8,8,0,0,0,0,0,0
834,False,448,8,8,0,0,0,0,0,0
835,False,480,8,8,0,0,0,0,0,0
836,False,512,8,8,0,0,0,0,0,0
837,False,544,8,8,0,0,0,0,0,0
838,False,576,8,8,0,0,0,0,0,0
839,False,608,8,8,0,0,0,0,0,0
840,False,640,8,8,0,0,0,0,0,0
841,False,672,8,8,0,0,0,0,0,0
842,False,704,8,8,0,0,0,0,0,0
843,False,736,8,8,0,0,0,0,0,0
844,False,768,8,8,0,0,0,0,0,0
845,False,800,8,8,0,0,0,0,0,0
846,False,832,8,8,0,0,0,0,0,0
847,False,864,8,8,0,0,0,0,0,0
848,False,896,8,8,0,0,0,0,0,0
849,False,928,8,8,0,0,0,0,0,0
850,False,960,8,8,0,0,0,0,0,0
850,True,960,8,8,0,0,0,0,0,0
851,False,192,8,8,0,0,0,0,0,0
852,False,224,8,8,0,0,0,0,0,0
853,False,256,8,8,0,0,0,0,0,0
854,False,288,8,8,0,0,0,0,0,0
855,False,320,8,8,0,0,0,0,0,0
856,False,352,8,8,0,0,0,0,0,0
857,False,384,8,8,0,0,0,0,0,0
858,False,416,8,8,0,0,0,0,0,0
859,False,448,8,8,0,0,0,0,0,0
860,False,480,8,8,0,0,0,0,0,0
861,False,512,8,8,0,0,0,0,0,0
862,False,544,8,8,0,0,0,0,0,0
863,False,576,8,8,0,0,0,0,0,0
864,False,608,8,8,0,0,0,0,0,0
865,False,640,8,8,0,0,0,0,0,0
866,False,672,8,8,0,0,0,0,0,0
867,False,704,8,8,0,0,0,0,0,0
868,False,736,8,8,0,0,0,0,0,0
869,False,768,8,8,0,0,0,0,0,0
870,False,800,8,8,0,0,0,0,0,0
871,False,832,8,8,0,0,0,0,0,0
872,False,864,8,8,0,0,0,0,0,0
873,False,896,8,8,0,0,0,0,0,0
874,False,928,8,8,0,0,0,0,0,0
875,False,960,8,8,0,0,0,0,0,0
875,True,960,8,8,0,0,0,0,0,0
876,False,192,8,8,0,0,0,0,0,0
877,False,224,8,8,0,0,0,0,0,0
878,False,256,8,8,0,0,0,0,0,0
879,False,288,8,8,0,0,0,0,0,0
880,False,320,8,8,0,0,0,0,0,0
881,False,352,8,8,0,0,0,0,0,0
882,False,384,8,8,0,0,0,0,0,0
883,False,416,8,8,0,0,0,0,0,0
884,False,448,8,8,0,0,0,0,0,0
885,False,480,8,8,0,0,0,0,0,0
886,False,512,8,8,0,0,0,0,0,0
887,False,544,8,8,0,0,0,0,0,0
888,False,576,8,8,0,0,0,0,0,0
889,False,608,8,8,0,0,0,0,0,0
890,False,640,8,8,0,0,0,0,0,0
891,False,672,8,8,0,0,0,0,0,0
892,False,704,8,8,0,0,0,0,0,0
893,False,736,8,8,0,0,0,0,0,0
894,False,768,8,8,0,0,0,0,0,0
895,False,800,8,8,0,0,0,0,0,0
896,False,832,8,8,0,0,0,0,0,0
897,False,864,8,8,0,0,0,0,0,0
898,False,896,8,8,0,0,0,0,0,0
899,False,928,8,8,0,0,0,0,0,0
900,False,960,8,8,0,0,0,0,0,0
900,True,960,8,8,0,0,0,0,0,0
901,False,192,8,8,0,0,0,0,0,0
902,False,224,8,8,0,0,0,0,0,0
903,False,256,8,8,0,0,0,0,0,0
904,False,288,8,8,0,0,0,0,0,0
905,False,320,8,8,0,0,0,0,0,0
906,False,352,8,8,0,0,0,0,0,0
907,False,384,8,8,0,0,0,0,0,0
908,False,416,8,8,0,0,0,0,0,0
909,False,448,8,8,0,0,0,0,0,0
910,False,480,8,8,0,0,0,0,0,0
911,False,512,8,8,0,0,0,0,0,0
912,False,544,8,8,0,0,0,0,0,0
913,False,576,8,8,0,0,0,0,0,0
914,False,608,8,8,0,0,0,0,0,0
915,False,640,8,8,0,0,0,0,0,0
916,False,672,8,8,0,0,0,0,0,0
917,False,704,8,8,0,0,0,0,0,0
918,False,736,8,8,0,0,0,0,0,0
919,False,768,8,8,0,0,0,0,0,0
920,False,800,8,8,0,0,0,0,0,0
921,False,832,8,8,0,0,0,0,0,0
922,False,864,8,8,0,0,0,0,0,0
923,False,896,8,8,0,0,0,0,0,0
924,False,928,8,8,0,0,0,0,0,0
925,False,960,8,8,0,0,0,0,0,0
925,True,960,8,8,0,0,0,0,0,0
926,False,192,8,8,0,0,0,0,0,0
927,False,224,8,8,0,0,0,0,0,0
928,False,256,8,8,0,0,0,0,0,0
929,False,288,8,8,0,0,0,0,0,0
930,False,320,8,8,0,0,0,0,0,0
931,False,352,8,8,0,0,0,0,0,0
932,False,384,8,8,0,0,0,0,0,0
933,False,416,8,8,0,0,0,0,0,0
934,False,448,8,8,0,0,0,0,0,0
935,False,480,8,8,0,0,0,0,0,0
936,False,512,8,8,0,0,0,0,0,0
937,False,544,8,8,0,0,0,0,0,0
938,False,576,8,8,0,0,0,0,0,0
939,False,608,8,8,0,0,0,0,0,0
940,False,640,8,8,0,0,0,0,0,0
941,False,672,8,8,0,0,0,0,0,0
942,False,704,8,8,0,0,0,0,0,0
943,False,736,8,8,0,0,0,0,0,0
944,False,768,8,8,0,0,0,0,0,0
945,False,800,8,8,0,0,0,0,0,0
946,False,832,8,8,0,0,0,0,0,0
947,False,864,8,8,0,0,0,0,0,0
948,False,896,8,8,0,0,0,0,0,0
949,False,928,8,8,0,0,0,0,0,0
950,False,960,8,8,0,0,0,0,0,0
950,True,960,8,8,0,0,0,0,0,0
951,False,192,8,8,0,0,0,0,0,0
952,False,224,8,8,0,0,0,0,0,0
953,False,256,8,8,0,0,0,0,0,0
954,False,288,8,8,0,0,0,0,0,0
955,False,320,8,8,0,0,0,0,0,0
956,False,352,8,8,0,0,0,0,0,0
957,False,384,8,8,0,0,0,0,0,0
958,False,416,8,8,0,0,0,0,0,0
959,False,448,8,8,0,0,0,0,0,0
960,False,480,8,8,0,0,0,0,0,0
961,False,512,8,8,0,0,0,0,0,0
962,False,544,8,8,0,0,0,0,0,0
963,False,576,8,8,0,0,0,0,0,0
964,False,608,8,8,0,0,0,0,0,0
965,False,640,8,8,0,0,0,0,0,0
966,False,672,8,8,0,0,0,0,0,0
967,False,704,8,8,0,0,0,0,0,0
968,False,736,8,8,0,0,0,0,0,0
969,False,768,8,8,0,0,0,0,0,0
970,False,800,8,8,0,0,0,0,0,0
971,False,832,8,8,0,0,0,0,0,0
972,False,864,8,8,0,0,0,0,0,0
973,False,896,8,8,0,0,0,0,0,0
974,False,928,8,8,0,0,0,0,0,0
975,False,960,8,8,0,0,0,0,0,0
975,True,960,8,8,0,0,0,0,0,0
976,False,192,8,8,0,0,0,0,0,0
977,False,224,8,8,0,0,0,0,0,0
978,False,256,8,8,0,0,0,0,0,0
979,False,288,8,8,0,0,0,0,0,0
980,False,320,8,8,0,0,0,0,0,0
981,False,352,8,8,0,0,0,0,0,0
982,False,384,8,8,0,0,0,0,0,0
983,False,416,8,8,0,0,0,0,0,0
984,False,448,8,8,0,0,0,0,0,0
985,False,480,8,8,0,0,0,0,0,0
986,False,512,8,8,0,0,0,0,0,0
987,False,544,8,8,0,0,0,0,0,0
988,False,576,8,8,0,0,0,0,0,0
989,False,608,8,8,0,0,0,0,0,0
990,False,640,8,8,0,0,0,0,0,0
991,False,672,8,8,0,0,0,0,0,0
992,False,704,8,8,0,0,0,0,0,0
993,False,736,8,8,0,0,0,0,0,0
994,False,768,8,8,0,0,0,0,0,0
995,False,800,8,8,0,0,0,0,0,0
996,False,832,8,8,0,0,0,0,0,0
997,False,864,8,8,0,0,0,0,0,0
998,False,896,8,8,0,0,0,0,0,0
999,False,928,8,8,0,0,0,0,0,0
1000,False,960,8,8,0,0,0,0,0,0
1000,True,960,8,8,0,0,0,0,0,0
