step,gc_collected,watched_tensor_reference_count,alive_tensor_reference_count,age0_alive_tensor_reference_count,age1_alive_tensor_reference_count,age2_alive_tensor_reference_count,old_survivor_storage_count,old_survivor_bytes,old_survivor_slot_count,same_slot_multiple_generation_count
537,False,13024,8058,18,15,15,0,0,0,0
538,False,13056,8090,32,18,15,0,0,0,0
539,False,13088,8088,18,15,15,0,0,0,0
540,False,13120,8120,32,18,15,0,0,0,0
541,False,13152,8118,18,15,15,0,0,0,0
542,False,13184,8150,32,18,15,0,0,0,0
543,False,13216,8148,18,15,15,0,0,0,0
544,False,13248,8180,32,18,15,0,0,0,0
545,False,13280,8178,18,15,15,0,0,0,0
546,False,13312,8210,32,18,15,0,0,0,0
547,False,13344,8208,18,15,15,0,0,0,0
548,False,13376,8240,32,18,15,0,0,0,0
549,False,13408,8238,18,15,15,0,0,0,0
550,False,13440,8270,32,18,15,0,0,0,0
550,True,13440,8253,18,15,15,0,0,0,0
551,False,13272,8285,32,18,15,0,0,0,0
552,False,13304,8283,18,15,15,0,0,0,0
553,False,13336,8315,32,18,15,0,0,0,0
554,False,13368,8313,18,15,15,0,0,0,0
555,False,13400,8345,32,18,15,0,0,0,0
556,False,13432,8343,18,15,15,0,0,0,0
557,False,13464,8375,32,18,15,0,0,0,0
558,False,13496,8373,18,15,15,0,0,0,0
559,False,13528,8405,32,18,15,0,0,0,0
560,False,13560,8403,18,15,15,0,0,0,0
561,False,13592,8435,32,18,15,0,0,0,0
562,False,13624,8433,18,15,15,0,0,0,0
563,False,13656,8465,32,18,15,0,0,0,0
564,False,13688,8463,18,15,15,0,0,0,0
565,False,13720,8495,32,18,15,0,0,0,0
566,False,13752,8493,18,15,15,0,0,0,0
567,False,13784,8525,32,18,15,0,0,0,0
568,False,13816,8523,18,15,15,0,0,0,0
569,False,13848,8555,32,18,15,0,0,0,0
570,False,13880,8553,18,15,15,0,0,0,0
571,False,13912,8585,32,18,15,0,0,0,0
572,False,13944,8583,18,15,15,0,0,0,0
573,False,13976,8615,32,18,15,0,0,0,0
574,False,14008,8613,18,15,15,0,0,0,0
575,False,14040,8645,32,18,15,0,0,0,0
575,True,14040,8628,18,15,15,0,0,0,0
576,False,13872,8660,32,18,15,0,0,0,0
577,False,13904,8658,18,15,15,0,0,0,0
578,False,13936,8690,32,18,15,0,0,0,0
579,False,13968,8688,18,15,15,0,0,0,0
580,False,14000,8720,32,18,15,0,0,0,0
581,False,14032,8718,18,15,15,0,0,0,0
582,False,14064,8750,32,18,15,0,0,0,0
583,False,14096,8748,18,15,15,0,0,0,0
584,False,14128,8780,32,18,15,0,0,0,0
585,False,14160,8778,18,15,15,0,0,0,0
586,False,14192,8810,32,18,15,0,0,0,0
587,False,14224,8808,18,15,15,0,0,0,0
588,False,14256,8840,32,18,15,0,0,0,0
589,False,14288,8838,18,15,15,0,0,0,0
590,False,14320,8870,32,18,15,0,0,0,0
591,False,14352,8868,18,15,15,0,0,0,0
592,False,14384,8900,32,18,15,0,0,0,0
593,False,14416,8898,18,15,15,0,0,0,0
594,False,14448,8930,32,18,15,0,0,0,0
595,False,14480,8928,18,15,15,0,0,0,0
596,False,14512,8960,32,18,15,0,0,0,0
597,False,14544,8958,18,15,15,0,0,0,0
598,False,14576,8990,32,18,15,0,0,0,0
599,False,14608,8988,18,15,15,0,0,0,0
600,False,14640,9020,32,18,15,0,0,0,0
600,True,14640,9003,18,15,15,0,0,0,0
601,False,14472,9035,32,18,15,0,0,0,0
602,False,14504,9033,18,15,15,0,0,0,0
603,False,14536,9065,32,18,15,0,0,0,0
604,False,14568,9063,18,15,15,0,0,0,0
605,False,14600,9095,32,18,15,0,0,0,0
606,False,14632,9093,18,15,15,0,0,0,0
607,False,14664,9125,32,18,15,0,0,0,0
608,False,14696,9123,18,15,15,0,0,0,0
609,False,14728,9155,32,18,15,0,0,0,0
610,False,14760,9153,18,15,15,0,0,0,0
611,False,14792,9185,32,18,15,0,0,0,0
612,False,14824,9183,18,15,15,0,0,0,0
613,False,14856,9215,32,18,15,0,0,0,0
614,False,14888,9213,18,15,15,0,0,0,0
615,False,14920,9245,32,18,15,0,0,0,0
616,False,14952,9243,18,15,15,0,0,0,0
617,False,14984,9275,32,18,15,0,0,0,0
618,False,15016,9273,18,15,15,0,0,0,0
619,False,15048,9305,32,18,15,0,0,0,0
620,False,15080,9303,18,15,15,0,0,0,0
621,False,15112,9335,32,18,15,0,0,0,0
622,False,15144,9333,18,15,15,0,0,0,0
623,False,15176,9365,32,18,15,0,0,0,0
624,False,15208,9363,18,15,15,0,0,0,0
625,False,15240,9395,32,18,15,0,0,0,0
625,True,15240,9378,18,15,15,0,0,0,0
626,False,15072,9410,32,18,15,0,0,0,0
627,False,15104,9408,18,15,15,0,0,0,0
628,False,15136,9440,32,18,15,0,0,0,0
629,False,15168,9438,18,15,15,0,0,0,0
630,False,15200,9470,32,18,15,0,0,0,0
631,False,15232,9468,18,15,15,0,0,0,0
632,False,15264,9500,32,18,15,0,0,0,0
633,False,15296,9498,18,15,15,0,0,0,0
634,False,15328,9530,32,18,15,0,0,0,0
635,False,15360,9528,18,15,15,0,0,0,0
636,False,15392,9560,32,18,15,0,0,0,0
637,False,15424,9558,18,15,15,0,0,0,0
638,False,15456,9590,32,18,15,0,0,0,0
639,False,15488,9588,18,15,15,0,0,0,0
640,False,15520,9620,32,18,15,0,0,0,0
641,False,15552,9618,18,15,15,0,0,0,0
642,False,15584,9650,32,18,15,0,0,0,0
643,False,15616,9648,18,15,15,0,0,0,0
644,False,15648,9680,32,18,15,0,0,0,0
645,False,15680,9678,18,15,15,0,0,0,0
646,False,15712,9710,32,18,15,0,0,0,0
647,False,15744,9708,18,15,15,0,0,0,0
648,False,15776,9740,32,18,15,0,0,0,0
649,False,15808,9738,18,15,15,0,0,0,0
650,False,15840,9770,32,18,15,0,0,0,0
650,True,15840,9753,18,15,15,0,0,0,0
651,False,15672,9785,32,18,15,0,0,0,0
652,False,15704,9783,18,15,15,0,0,0,0
653,False,15736,9815,32,18,15,0,0,0,0
654,False,15768,9813,18,15,15,0,0,0,0
655,False,15800,9845,32,18,15,0,0,0,0
656,False,15832,9843,18,15,15,0,0,0,0
657,False,15864,9875,32,18,15,0,0,0,0
658,False,15896,9873,18,15,15,0,0,0,0
659,False,15928,9905,32,18,15,0,0,0,0
660,False,15960,9903,18,15,15,0,0,0,0
661,False,15992,9935,32,18,15,0,0,0,0
662,False,16024,9933,18,15,15,0,0,0,0
663,False,16056,9965,32,18,15,0,0,0,0
664,False,16088,9963,18,15,15,0,0,0,0
665,False,16120,9995,32,18,15,0,0,0,0
666,False,16152,9993,18,15,15,0,0,0,0
667,False,16184,10025,32,18,15,0,0,0,0
668,False,16216,10023,18,15,15,0,0,0,0
669,False,16248,10055,32,18,15,0,0,0,0
670,False,16280,10053,18,15,15,0,0,0,0
671,False,16312,10085,32,18,15,0,0,0,0
672,False,16344,10083,18,15,15,0,0,0,0
673,False,16376,10115,32,18,15,0,0,0,0
674,False,16408,10113,18,15,15,0,0,0,0
675,False,16440,10145,32,18,15,0,0,0,0
675,True,16440,10128,18,15,15,0,0,0,0
676,False,16272,10160,32,18,15,0,0,0,0
677,False,16304,10158,18,15,15,0,0,0,0
678,False,16336,10190,32,18,15,0,0,0,0
679,False,16368,10188,18,15,15,0,0,0,0
680,False,16400,10220,32,18,15,0,0,0,0
681,False,16432,10218,18,15,15,0,0,0,0
682,False,16464,10250,32,18,15,0,0,0,0
683,False,16496,10248,18,15,15,0,0,0,0
684,False,16528,10280,32,18,15,0,0,0,0
685,False,16560,10278,18,15,15,0,0,0,0
686,False,16592,10310,32,18,15,0,0,0,0
687,False,16624,10308,18,15,15,0,0,0,0
688,False,16656,10340,32,18,15,0,0,0,0
689,False,16688,10338,18,15,15,0,0,0,0
690,False,16720,10370,32,18,15,0,0,0,0
691,False,16752,10368,18,15,15,0,0,0,0
692,False,16784,10400,32,18,15,0,0,0,0
693,False,16816,10398,18,15,15,0,0,0,0
694,False,16848,10430,32,18,15,0,0,0,0
695,False,16880,10428,18,15,15,0,0,0,0
696,False,16912,10460,32,18,15,0,0,0,0
697,False,16944,10458,18,15,15,0,0,0,0
698,False,16976,10490,32,18,15,0,0,0,0
699,False,17008,10488,18,15,15,0,0,0,0
700,False,17040,10520,32,18,15,0,0,0,0
700,True,17040,10503,18,15,15,0,0,0,0
701,False,16872,10535,32,18,15,0,0,0,0
702,False,16904,10533,18,15,15,0,0,0,0
703,False,16936,10565,32,18,15,0,0,0,0
704,False,16968,10563,18,15,15,0,0,0,0
705,False,17000,10595,32,18,15,0,0,0,0
706,False,17032,10593,18,15,15,0,0,0,0
707,False,17064,10625,32,18,15,0,0,0,0
708,False,17096,10623,18,15,15,0,0,0,0
709,False,17128,10655,32,18,15,0,0,0,0
710,False,17160,10653,18,15,15,0,0,0,0
711,False,17192,10685,32,18,15,0,0,0,0
712,False,17224,10683,18,15,15,0,0,0,0
713,False,17256,10715,32,18,15,0,0,0,0
714,False,17288,10713,18,15,15,0,0,0,0
715,False,17320,10745,32,18,15,0,0,0,0
716,False,17352,10743,18,15,15,0,0,0,0
717,False,17384,10775,32,18,15,0,0,0,0
718,False,17416,10773,18,15,15,0,0,0,0
719,False,17448,10805,32,18,15,0,0,0,0
720,False,17480,10803,18,15,15,0,0,0,0
721,False,17512,10835,32,18,15,0,0,0,0
722,False,17544,10833,18,15,15,0,0,0,0
723,False,17576,10865,32,18,15,0,0,0,0
724,False,17608,10863,18,15,15,0,0,0,0
725,False,17640,10895,32,18,15,0,0,0,0
725,True,17640,10878,18,15,15,0,0,0,0
726,False,17472,10910,32,18,15,0,0,0,0
727,False,17504,10908,18,15,15,0,0,0,0
728,False,17536,10940,32,18,15,0,0,0,0
729,False,17568,10938,18,15,15,0,0,0,0
730,False,17600,10970,32,18,15,0,0,0,0
731,False,17632,10968,18,15,15,0,0,0,0
732,False,17664,11000,32,18,15,0,0,0,0
733,False,17696,10998,18,15,15,0,0,0,0
734,False,17728,11030,32,18,15,0,0,0,0
735,False,17760,11028,18,15,15,0,0,0,0
736,False,17792,11060,32,18,15,0,0,0,0
737,False,17824,11058,18,15,15,0,0,0,0
738,False,17856,11090,32,18,15,0,0,0,0
739,False,17888,11088,18,15,15,0,0,0,0
740,False,17920,11120,32,18,15,0,0,0,0
741,False,17952,11118,18,15,15,0,0,0,0
742,False,17984,11150,32,18,15,0,0,0,0
743,False,18016,11148,18,15,15,0,0,0,0
744,False,18048,11180,32,18,15,0,0,0,0
745,False,18080,11178,18,15,15,0,0,0,0
746,False,18112,11210,32,18,15,0,0,0,0
747,False,18144,11208,18,15,15,0,0,0,0
748,False,18176,11240,32,18,15,0,0,0,0
749,False,18208,11238,18,15,15,0,0,0,0
750,False,18240,11270,32,18,15,0,0,0,0
750,True,18240,11253,18,15,15,0,0,0,0
751,False,18072,11285,32,18,15,0,0,0,0
752,False,18104,11283,18,15,15,0,0,0,0
753,False,18136,11315,32,18,15,0,0,0,0
754,False,18168,11313,18,15,15,0,0,0,0
755,False,18200,11345,32,18,15,0,0,0,0
756,False,18232,11343,18,15,15,0,0,0,0
757,False,18264,11375,32,18,15,0,0,0,0
758,False,18296,11373,18,15,15,0,0,0,0
759,False,18328,11405,32,18,15,0,0,0,0
760,False,18360,11403,18,15,15,0,0,0,0
761,False,18392,11435,32,18,15,0,0,0,0
762,False,18424,11433,18,15,15,0,0,0,0
763,False,18456,11465,32,18,15,0,0,0,0
764,False,18488,11463,18,15,15,0,0,0,0
765,False,18520,11495,32,18,15,0,0,0,0
766,False,18552,11493,18,15,15,0,0,0,0
767,False,18584,11525,32,18,15,0,0,0,0
768,False,18616,11523,18,15,15,0,0,0,0
769,False,18648,11555,32,18,15,0,0,0,0
770,False,18680,11553,18,15,15,0,0,0,0
771,False,18712,11585,32,18,15,0,0,0,0
772,False,18744,11583,18,15,15,0,0,0,0
773,False,18776,11615,32,18,15,0,0,0,0
774,False,18808,11613,18,15,15,0,0,0,0
775,False,18840,11645,32,18,15,0,0,0,0
775,True,18840,11628,18,15,15,0,0,0,0
776,False,18672,11660,32,18,15,0,0,0,0
777,False,18704,11658,18,15,15,0,0,0,0
778,False,18736,11690,32,18,15,0,0,0,0
779,False,18768,11688,18,15,15,0,0,0,0
780,False,18800,11720,32,18,15,0,0,0,0
781,False,18832,11718,18,15,15,0,0,0,0
782,False,18864,11750,32,18,15,0,0,0,0
783,False,18896,11748,18,15,15,0,0,0,0
784,False,18928,11780,32,18,15,0,0,0,0
785,False,18960,11778,18,15,15,0,0,0,0
786,False,18992,11810,32,18,15,0,0,0,0
787,False,19024,11808,18,15,15,0,0,0,0
788,False,19056,11840,32,18,15,0,0,0,0
789,False,19088,11838,18,15,15,0,0,0,0
790,False,19120,11870,32,18,15,0,0,0,0
791,False,19152,11868,18,15,15,0,0,0,0
792,False,19184,11900,32,18,15,0,0,0,0
793,False,19216,11898,18,15,15,0,0,0,0
794,False,19248,11930,32,18,15,0,0,0,0
795,False,19280,11928,18,15,15,0,0,0,0
796,False,19312,11960,32,18,15,0,0,0,0
797,False,19344,11958,18,15,15,0,0,0,0
798,False,19376,11990,32,18,15,0,0,0,0
799,False,19408,11988,18,15,15,0,0,0,0
800,False,19440,12020,32,18,15,0,0,0,0
800,True,19440,12003,18,15,15,0,0,0,0
801,False,19272,12035,32,18,15,0,0,0,0
802,False,19304,12033,18,15,15,0,0,0,0
803,False,19336,12065,32,18,15,0,0,0,0
804,False,19368,12063,18,15,15,0,0,0,0
805,False,19400,12095,32,18,15,0,0,0,0
806,False,19432,12093,18,15,15,0,0,0,0
807,False,19464,12125,32,18,15,0,0,0,0
808,False,19496,12123,18,15,15,0,0,0,0
809,False,19528,12155,32,18,15,0,0,0,0
810,False,19560,12153,18,15,15,0,0,0,0
811,False,19592,12185,32,18,15,0,0,0,0
812,False,19624,12183,18,15,15,0,0,0,0
813,False,19656,12215,32,18,15,0,0,0,0
814,False,19688,12213,18,15,15,0,0,0,0
815,False,19720,12245,32,18,15,0,0,0,0
816,False,19752,12243,18,15,15,0,0,0,0
817,False,19784,12275,32,18,15,0,0,0,0
818,False,19816,12273,18,15,15,0,0,0,0
819,False,19848,12305,32,18,15,0,0,0,0
820,False,19880,12303,18,15,15,0,0,0,0
821,False,19912,12335,32,18,15,0,0,0,0
822,False,19944,12333,18,15,15,0,0,0,0
823,False,19976,12365,32,18,15,0,0,0,0
824,False,20008,12363,18,15,15,0,0,0,0
825,False,20040,12395,32,18,15,0,0,0,0
825,True,20040,12378,18,15,15,0,0,0,0
826,False,19872,12410,32,18,15,0,0,0,0
827,False,19904,12408,18,15,15,0,0,0,0
828,False,19936,12440,32,18,15,0,0,0,0
829,False,19968,12438,18,15,15,0,0,0,0
830,False,20000,12470,32,18,15,0,0,0,0
831,False,20032,12468,18,15,15,0,0,0,0
832,False,20064,12500,32,18,15,0,0,0,0
833,False,20096,12498,18,15,15,0,0,0,0
834,False,20128,12530,32,18,15,0,0,0,0
835,False,20160,12528,18,15,15,0,0,0,0
836,False,20192,12560,32,18,15,0,0,0,0
837,False,20224,12558,18,15,15,0,0,0,0
838,False,20256,12590,32,18,15,0,0,0,0
839,False,20288,12588,18,15,15,0,0,0,0
840,False,20320,12620,32,18,15,0,0,0,0
841,False,20352,12618,18,15,15,0,0,0,0
842,False,20384,12650,32,18,15,0,0,0,0
843,False,20416,12648,18,15,15,0,0,0,0
844,False,20448,12680,32,18,15,0,0,0,0
845,False,20480,12678,18,15,15,0,0,0,0
846,False,20512,12710,32,18,15,0,0,0,0
847,False,20544,12708,18,15,15,0,0,0,0
848,False,20576,12740,32,18,15,0,0,0,0
849,False,20608,12738,18,15,15,0,0,0,0
850,False,20640,12770,32,18,15,0,0,0,0
850,True,20640,12753,18,15,15,0,0,0,0
851,False,20472,12785,32,18,15,0,0,0,0
852,False,20504,12783,18,15,15,0,0,0,0
853,False,20536,12815,32,18,15,0,0,0,0
854,False,20568,12813,18,15,15,0,0,0,0
855,False,20600,12845,32,18,15,0,0,0,0
856,False,20632,12843,18,15,15,0,0,0,0
857,False,20664,12875,32,18,15,0,0,0,0
858,False,20696,12873,18,15,15,0,0,0,0
859,False,20728,12905,32,18,15,0,0,0,0
860,False,20760,12903,18,15,15,0,0,0,0
861,False,20792,12935,32,18,15,0,0,0,0
862,False,20824,12933,18,15,15,0,0,0,0
863,False,20856,12965,32,18,15,0,0,0,0
864,False,20888,12963,18,15,15,0,0,0,0
865,False,20920,12995,32,18,15,0,0,0,0
866,False,20952,12993,18,15,15,0,0,0,0
867,False,20984,13025,32,18,15,0,0,0,0
868,False,21016,13023,18,15,15,0,0,0,0
869,False,21048,13055,32,18,15,0,0,0,0
870,False,21080,13053,18,15,15,0,0,0,0
871,False,21112,13085,32,18,15,0,0,0,0
872,False,21144,13083,18,15,15,0,0,0,0
873,False,21176,13115,32,18,15,0,0,0,0
874,False,21208,13113,18,15,15,0,0,0,0
875,False,21240,13145,32,18,15,0,0,0,0
875,True,21240,13128,18,15,15,0,0,0,0
876,False,21072,13160,32,18,15,0,0,0,0
877,False,21104,13158,18,15,15,0,0,0,0
878,False,21136,13190,32,18,15,0,0,0,0
879,False,21168,13188,18,15,15,0,0,0,0
880,False,21200,13220,32,18,15,0,0,0,0
881,False,21232,13218,18,15,15,0,0,0,0
882,False,21264,13250,32,18,15,0,0,0,0
883,False,21296,13248,18,15,15,0,0,0,0
884,False,21328,13280,32,18,15,0,0,0,0
885,False,21360,13278,18,15,15,0,0,0,0
886,False,21392,13310,32,18,15,0,0,0,0
887,False,21424,13308,18,15,15,0,0,0,0
888,False,21456,13340,32,18,15,0,0,0,0
889,False,21488,13338,18,15,15,0,0,0,0
890,False,21520,13370,32,18,15,0,0,0,0
891,False,21552,13368,18,15,15,0,0,0,0
892,False,21584,13400,32,18,15,0,0,0,0
893,False,21616,13398,18,15,15,0,0,0,0
894,False,21648,13430,32,18,15,0,0,0,0
895,False,21680,13428,18,15,15,0,0,0,0
896,False,21712,13460,32,18,15,0,0,0,0
897,False,21744,13458,18,15,15,0,0,0,0
898,False,21776,13490,32,18,15,0,0,0,0
899,False,21808,13488,18,15,15,0,0,0,0
900,False,21840,13520,32,18,15,0,0,0,0
900,True,21840,13503,18,15,15,0,0,0,0
901,False,21672,13535,32,18,15,0,0,0,0
902,False,21704,13533,18,15,15,0,0,0,0
903,False,21736,13565,32,18,15,0,0,0,0
904,False,21768,13563,18,15,15,0,0,0,0
905,False,21800,13595,32,18,15,0,0,0,0
906,False,21832,13593,18,15,15,0,0,0,0
907,False,21864,13625,32,18,15,0,0,0,0
908,False,21896,13623,18,15,15,0,0,0,0
909,False,21928,13655,32,18,15,0,0,0,0
910,False,21960,13653,18,15,15,0,0,0,0
911,False,21992,13685,32,18,15,0,0,0,0
912,False,22024,13683,18,15,15,0,0,0,0
913,False,22056,13715,32,18,15,0,0,0,0
914,False,22088,13713,18,15,15,0,0,0,0
915,False,22120,13745,32,18,15,0,0,0,0
916,False,22152,13743,18,15,15,0,0,0,0
917,False,22184,13775,32,18,15,0,0,0,0
918,False,22216,13773,18,15,15,0,0,0,0
919,False,22248,13805,32,18,15,0,0,0,0
920,False,22280,13803,18,15,15,0,0,0,0
921,False,22312,13835,32,18,15,0,0,0,0
922,False,22344,13833,18,15,15,0,0,0,0
923,False,22376,13865,32,18,15,0,0,0,0
924,False,22408,13863,18,15,15,0,0,0,0
925,False,22440,13895,32,18,15,0,0,0,0
925,True,22440,13878,18,15,15,0,0,0,0
926,False,22272,13910,32,18,15,0,0,0,0
927,False,22304,13908,18,15,15,0,0,0,0
928,False,22336,13940,32,18,15,0,0,0,0
929,False,22368,13938,18,15,15,0,0,0,0
930,False,22400,13970,32,18,15,0,0,0,0
931,False,22432,13968,18,15,15,0,0,0,0
932,False,22464,14000,32,18,15,0,0,0,0
933,False,22496,13998,18,15,15,0,0,0,0
934,False,22528,14030,32,18,15,0,0,0,0
935,False,22560,14028,18,15,15,0,0,0,0
936,False,22592,14060,32,18,15,0,0,0,0
937,False,22624,14058,18,15,15,0,0,0,0
938,False,22656,14090,32,18,15,0,0,0,0
939,False,22688,14088,18,15,15,0,0,0,0
940,False,22720,14120,32,18,15,0,0,0,0
941,False,22752,14118,18,15,15,0,0,0,0
942,False,22784,14150,32,18,15,0,0,0,0
943,False,22816,14148,18,15,15,0,0,0,0
944,False,22848,14180,32,18,15,0,0,0,0
945,False,22880,14178,18,15,15,0,0,0,0
946,False,22912,14210,32,18,15,0,0,0,0
947,False,22944,14208,18,15,15,0,0,0,0
948,False,22976,14240,32,18,15,0,0,0,0
949,False,23008,14238,18,15,15,0,0,0,0
950,False,23040,14270,32,18,15,0,0,0,0
950,True,23040,14253,18,15,15,0,0,0,0
951,False,22872,14285,32,18,15,0,0,0,0
952,False,22904,14283,18,15,15,0,0,0,0
953,False,22936,14315,32,18,15,0,0,0,0
954,False,22968,14313,18,15,15,0,0,0,0
955,False,23000,14345,32,18,15,0,0,0,0
956,False,23032,14343,18,15,15,0,0,0,0
957,False,23064,14375,32,18,15,0,0,0,0
958,False,23096,14373,18,15,15,0,0,0,0
959,False,23128,14405,32,18,15,0,0,0,0
960,False,23160,14403,18,15,15,0,0,0,0
961,False,23192,14435,32,18,15,0,0,0,0
962,False,23224,14433,18,15,15,0,0,0,0
963,False,23256,14465,32,18,15,0,0,0,0
964,False,23288,14463,18,15,15,0,0,0,0
965,False,23320,14495,32,18,15,0,0,0,0
966,False,23352,14493,18,15,15,0,0,0,0
967,False,23384,14525,32,18,15,0,0,0,0
968,False,23416,14523,18,15,15,0,0,0,0
969,False,23448,14555,32,18,15,0,0,0,0
970,False,23480,14553,18,15,15,0,0,0,0
971,False,23512,14585,32,18,15,0,0,0,0
972,False,23544,14583,18,15,15,0,0,0,0
973,False,23576,14615,32,18,15,0,0,0,0
974,False,23608,14613,18,15,15,0,0,0,0
975,False,23640,14645,32,18,15,0,0,0,0
975,True,23640,14628,18,15,15,0,0,0,0
976,False,23472,14660,32,18,15,0,0,0,0
977,False,23504,14658,18,15,15,0,0,0,0
978,False,23536,14690,32,18,15,0,0,0,0
979,False,23568,14688,18,15,15,0,0,0,0
980,False,23600,14720,32,18,15,0,0,0,0
981,False,23632,14718,18,15,15,0,0,0,0
982,False,23664,14750,32,18,15,0,0,0,0
983,False,23696,14748,18,15,15,0,0,0,0
984,False,23728,14780,32,18,15,0,0,0,0
985,False,23760,14778,18,15,15,0,0,0,0
986,False,23792,14810,32,18,15,0,0,0,0
987,False,23824,14808,18,15,15,0,0,0,0
988,False,23856,14840,32,18,15,0,0,0,0
989,False,23888,14838,18,15,15,0,0,0,0
990,False,23920,14870,32,18,15,0,0,0,0
991,False,23952,14868,18,15,15,0,0,0,0
992,False,23984,14900,32,18,15,0,0,0,0
993,False,24016,14898,18,15,15,0,0,0,0
994,False,24048,14930,32,18,15,0,0,0,0
995,False,24080,14928,18,15,15,0,0,0,0
996,False,24112,14960,32,18,15,0,0,0,0
997,False,24144,14958,18,15,15,0,0,0,0
998,False,24176,14990,32,18,15,0,0,0,0
999,False,24208,14988,18,15,15,0,0,0,0
1000,False,24240,15020,32,18,15,0,0,0,0
1000,True,24240,15003,18,15,15,0,0,0,0
1001,False,24072,15035,32,18,15,0,0,0,0
1002,False,24104,15033,18,15,15,0,0,0,0
1003,False,24136,15065,32,18,15,0,0,0,0
1004,False,24168,15063,18,15,15,0,0,0,0
1005,False,24200,15095,32,18,15,0,0,0,0
1006,False,24232,15093,18,15,15,0,0,0,0
1007,False,24264,15125,32,18,15,0,0,0,0
1008,False,24296,15123,18,15,15,0,0,0,0
1009,False,24328,15155,32,18,15,0,0,0,0
1010,False,24360,15153,18,15,15,0,0,0,0
1011,False,24392,15185,32,18,15,0,0,0,0
1012,False,24424,15183,18,15,15,0,0,0,0
1013,False,24456,15215,32,18,15,0,0,0,0
1014,False,24488,15213,18,15,15,0,0,0,0
1015,False,24520,15245,32,18,15,0,0,0,0
1016,False,24552,15243,18,15,15,0,0,0,0
1017,False,24584,15275,32,18,15,0,0,0,0
1018,False,24616,15273,18,15,15,0,0,0,0
1019,False,24648,15305,32,18,15,0,0,0,0
1020,False,24680,15303,18,15,15,0,0,0,0
1021,False,24712,15335,32,18,15,0,0,0,0
1022,False,24744,15333,18,15,15,0,0,0,0
1023,False,24776,15365,32,18,15,0,0,0,0
1024,False,24808,15363,18,15,15,0,0,0,0
1025,False,24840,15395,32,18,15,0,0,0,0
1025,True,24840,15378,18,15,15,0,0,0,0
1026,False,24672,15410,32,18,15,0,0,0,0
1027,False,24704,15408,18,15,15,0,0,0,0
1028,False,24736,15440,32,18,15,0,0,0,0
1029,False,24768,15438,18,15,15,0,0,0,0
1030,False,24800,15470,32,18,15,0,0,0,0
1031,False,24832,15468,18,15,15,0,0,0,0
1032,False,24864,15500,32,18,15,0,0,0,0
1033,False,24896,15498,18,15,15,0,0,0,0
1034,False,24928,15530,32,18,15,0,0,0,0
1035,False,24960,15528,18,15,15,0,0,0,0
1036,False,24992,15560,32,18,15,0,0,0,0
1037,False,25024,15558,18,15,15,0,0,0,0
1038,False,25056,15590,32,18,15,0,0,0,0
1039,False,25088,15588,18,15,15,0,0,0,0
1040,False,25120,15620,32,18,15,0,0,0,0
1041,False,25152,15618,18,15,15,0,0,0,0
1042,False,25184,15650,32,18,15,0,0,0,0
1043,False,25216,15648,18,15,15,0,0,0,0
1044,False,25248,15680,32,18,15,0,0,0,0
1045,False,25280,15678,18,15,15,0,0,0,0
1046,False,25312,15710,32,18,15,0,0,0,0
1047,False,25344,15708,18,15,15,0,0,0,0
1048,False,25376,15740,32,18,15,0,0,0,0
1049,False,25408,15738,18,15,15,0,0,0,0
1050,False,25440,15770,32,18,15,0,0,0,0
1050,True,25440,15753,18,15,15,0,0,0,0
1051,False,25272,15785,32,18,15,0,0,0,0
1052,False,25304,15783,18,15,15,0,0,0,0
1053,False,25336,15815,32,18,15,0,0,0,0
1054,False,25368,15813,18,15,15,0,0,0,0
1055,False,25400,15845,32,18,15,0,0,0,0
1056,False,25432,15843,18,15,15,0,0,0,0
1057,False,25464,15875,32,18,15,0,0,0,0
1058,False,25496,15873,18,15,15,0,0,0,0
1059,False,25528,15905,32,18,15,0,0,0,0
1060,False,25560,15903,18,15,15,0,0,0,0
1061,False,25592,15935,32,18,15,0,0,0,0
1062,False,25624,15933,18,15,15,0,0,0,0
1063,False,25656,15965,32,18,15,0,0,0,0
1064,False,25688,15963,18,15,15,0,0,0,0
1065,False,25720,15995,32,18,15,0,0,0,0
1066,False,25752,15993,18,15,15,0,0,0,0
1067,False,25784,16025,32,18,15,0,0,0,0
1068,False,25816,16023,18,15,15,0,0,0,0
1069,False,25848,16055,32,18,15,0,0,0,0
1070,False,25880,16053,18,15,15,0,0,0,0
1071,False,25912,16085,32,18,15,0,0,0,0
1072,False,25944,16083,18,15,15,0,0,0,0
1073,False,25976,16115,32,18,15,0,0,0,0
1074,False,26008,16113,18,15,15,0,0,0,0
1075,False,26040,16145,32,18,15,0,0,0,0
1075,True,26040,16128,18,15,15,0,0,0,0
1076,False,25872,16160,32,18,15,0,0,0,0
1077,False,25904,16158,18,15,15,0,0,0,0
1078,False,25936,16190,32,18,15,0,0,0,0
1079,False,25968,16188,18,15,15,0,0,0,0
1080,False,26000,16220,32,18,15,0,0,0,0
1081,False,26032,16218,18,15,15,0,0,0,0
1082,False,26064,16250,32,18,15,0,0,0,0
1083,False,26096,16248,18,15,15,0,0,0,0
1084,False,26128,16280,32,18,15,0,0,0,0
1085,False,26160,16278,18,15,15,0,0,0,0
1086,False,26192,16310,32,18,15,0,0,0,0
1087,False,26224,16308,18,15,15,0,0,0,0
1088,False,26256,16340,32,18,15,0,0,0,0
