step,retired_old_survivor_count,retired_old_survivor_bytes,same_slot_multigeneration_count,maximum_retired_generations_in_one_slot,retired_slot_count,gc_count_generation_0,gc_count_generation_1,gc_count_generation_2,gc_collections_generation_0,gc_collections_generation_1,gc_collections_generation_2,gc_collected_generation_0,gc_collected_generation_1,gc_collected_generation_2,manual_gc_collected_objects,manual_gc_wall_seconds,current_rss_bytes,live_current_tensor_bytes,edge_count,step_wall_seconds
1,0,0,0,0,0,319,3,6,311,28,2,6139,466,10,0,0.0,232964096,4112416,82944,0.02137725002830848
2,13,8011776,0,1,13,600,3,6,311,28,2,6139,466,10,0,0.0,240517120,4112416,82944,0.020829208951909095
3,0,0,0,0,0,47,4,6,312,28,2,6532,466,10,0,0.0,246415360,4112416,82944,0.02073595899855718
4,3,2654208,0,1,3,257,4,6,312,28,2,6532,466,10,0,0.0,246480896,4112416,82944,0.021379415993578732
5,13,8011776,3,2,13,472,4,6,312,28,2,6532,466,10,0,0.0,246513664,4112416,82944,0.020693917002063245
6,23,13369344,13,3,13,4,5,6,313,28,2,7056,466,10,0,0.0,252559360,4112416,82944,0.020734707999508828
7,3,2654208,0,1,3,150,5,6,313,28,2,7056,466,10,0,0.0,252608512,4112416,82944,0.02117870800429955
8,13,8011776,3,2,13,344,5,6,313,28,2,7056,466,10,0,0.0,252706816,4112416,82944,0.021320875035598874
9,23,13369344,13,3,13,559,5,6,313,28,2,7056,466,10,0,0.0,253083648,4112416,82944,0.02128883299883455
10,0,0,0,0,0,37,6,6,314,28,2,7582,466,10,0,0.0,255508480,4112416,82944,0.020667999982833862
11,3,2654208,0,1,3,209,6,6,314,28,2,7582,466,10,0,0.0,255508480,4112416,82944,0.021192500018514693
12,13,8011776,3,2,13,424,6,6,314,28,2,7582,466,10,0,0.0,255524864,4112416,82944,0.0212021250044927
13,23,13369344,13,3,13,639,6,6,314,28,2,7582,466,10,0,0.0,255606784,4112416,82944,0.02061129198409617
14,4,49152,0,1,4,80,7,6,315,28,2,8125,466,10,0,0.0,255705088,4112416,82944,0.0216039169463329
15,10,5357568,0,1,10,254,7,6,315,28,2,8125,466,10,0,0.0,255754240,4112416,82944,0.021053874981589615
16,20,10715136,10,2,13,469,7,6,315,28,2,8125,466,10,0,0.0,257081344,4112416,82944,0.02118604100542143
17,30,16072704,13,3,13,0,8,6,316,28,2,8685,466,10,0,0.0,257146880,4112416,82944,0.02075833297567442
18,7,2703360,0,1,7,146,8,6,316,28,2,8685,466,10,0,0.0,257146880,4112416,82944,0.02122570894425735
19,17,8060928,7,2,13,319,8,6,316,28,2,8685,466,10,0,0.0,257163264,4112416,82944,0.02103687496855855
20,27,13418496,13,3,13,534,8,6,316,28,2,8685,466,10,0,0.0,257196032,4112416,82944,0.020825250016059726
21,4,49152,0,1,4,37,9,6,317,28,2,9229,466,10,0,0.0,257294336,4112416,82944,0.020954250008799136
22,7,2703360,0,1,7,191,9,6,317,28,2,9229,466,10,0,0.0,257294336,4112416,82944,0.021346124995034188
23,17,8060928,7,2,13,395,9,6,317,28,2,9229,466,10,0,0.0,257343488,4112416,82944,0.020963541988749057
24,27,13418496,13,3,13,610,9,6,317,28,2,9229,466,10,0,0.0,257359872,4112416,82944,0.02099670801544562
25,9,2719744,2,2,10,41,10,6,318,28,2,9748,466,10,0,0.0,259031040,4112416,82944,0.020770917006302625
26,12,5373952,5,2,10,154,10,6,318,28,2,9748,466,10,0,0.0,259031040,4112416,82944,0.021400082972832024
27,22,10731520,10,3,13,308,10,6,318,28,2,9748,466,10,0,0.0,259031040,4112416,82944,0.020547375024762005
28,32,16089088,13,4,13,463,10,6,318,28,2,9748,466,10,0,0.0,259031040,4112416,82944,0.02093487500678748
29,42,21446656,13,5,13,0,11,6,319,28,2,10440,466,10,0,0.0,260046848,4112416,82944,0.020859583048149943
30,12,5373952,5,2,10,146,11,6,319,28,2,10440,466,10,0,0.0,260046848,4112416,82944,0.02151087496895343
31,22,10731520,10,3,13,300,11,6,319,28,2,10440,466,10,0,0.0,260046848,4112416,82944,0.021656792028807104
32,32,16089088,13,4,13,502,11,6,319,28,2,10440,466,10,0,0.0,260046848,4112416,82944,0.021252166014164686
33,42,21446656,13,5,13,6,0,7,319,29,2,10440,1136,10,0,0.0,261406720,4112416,82944,0.020645749988034368
34,3,2654208,0,1,3,152,0,7,319,29,2,10440,1136,10,0,0.0,261472256,4112416,82944,0.021923000051174313
35,13,8011776,3,2,13,306,0,7,319,29,2,10440,1136,10,0,0.0,261472256,4112416,82944,0.02095691696740687
36,23,13369344,13,3,13,515,0,7,319,29,2,10440,1136,10,0,0.0,261488640,4112416,82944,0.020711209042929113
37,33,18726912,13,4,13,18,1,7,320,29,2,11043,1136,10,0,0.0,262946816,4112416,82944,0.021078999969176948
38,3,2654208,0,1,3,172,1,7,320,29,2,11043,1136,10,0,0.0,262963200,4112416,82944,0.021613083023112267
39,13,8011776,3,2,13,358,1,7,320,29,2,11043,1136,10,0,0.0,262995968,4112416,82944,0.021071374998427927
40,23,13369344,13,3,13,573,1,7,320,29,2,11043,1136,10,0,0.0,263061504,4112416,82944,0.02057033299934119
41,0,0,0,0,0,37,2,7,321,29,2,11577,1136,10,0,0.0,264421376,4112416,82944,0.020556374976877123
42,3,2654208,0,1,3,211,2,7,321,29,2,11577,1136,10,0,0.0,264421376,4112416,82944,0.02164979197550565
43,13,8011776,3,2,13,426,2,7,321,29,2,11577,1136,10,0,0.0,264437760,4112416,82944,0.02130683301948011
44,23,13369344,13,3,13,641,2,7,321,29,2,11577,1136,10,0,0.0,264486912,4112416,82944,0.020867458020802587
45,4,49152,0,1,4,80,3,7,322,29,2,12119,1136,10,0,0.0,264519680,4112416,82944,0.021410916990134865
46,10,5357568,0,1,10,256,3,7,322,29,2,12119,1136,10,0,0.0,264519680,4112416,82944,0.02089570800308138
47,20,10715136,10,2,13,471,3,7,322,29,2,12119,1136,10,0,0.0,264536064,4112416,82944,0.02079849998699501
48,30,16072704,13,3,13,0,4,7,323,29,2,12683,1136,10,0,0.0,264568832,4112416,82944,0.020772040996234864
