step,retired_old_survivor_count,retired_old_survivor_bytes,same_slot_multigeneration_count,maximum_retired_generations_in_one_slot,retired_slot_count,gc_count_generation_0,gc_count_generation_1,gc_count_generation_2,gc_collections_generation_0,gc_collections_generation_1,gc_collections_generation_2,gc_collected_generation_0,gc_collected_generation_1,gc_collected_generation_2,manual_gc_collected_objects,manual_gc_wall_seconds,current_rss_bytes,live_current_tensor_bytes,edge_count,step_wall_seconds
17,163,88375296,13,16,13,6168,1,6,309,28,2,6139,466,10,0,0.0,332283904,4112416,82944,0.021676625008694828
18,173,93732864,13,17,13,6520,1,6,309,28,2,6139,466,10,0,0.0,337788928,4112416,82944,0.021536874992307276
19,183,99090432,13,18,13,6875,1,6,309,28,2,6139,466,10,0,0.0,343539712,4112416,82944,0.021342958963941783
20,193,104448000,13,19,13,7230,1,6,309,28,2,6139,466,10,0,0.0,347701248,4112416,82944,0.021576041996013373
21,203,109805568,13,20,13,7585,1,6,309,28,2,6139,466,10,0,0.0,355139584,4112416,82944,0.021906332985963672
22,213,115163136,13,21,13,7940,1,6,309,28,2,6139,466,10,0,0.0,361299968,4112416,82944,0.021379208017606288
23,223,120520704,13,22,13,8295,1,6,309,28,2,6139,466,10,0,0.0,366166016,4112416,82944,0.02152366697555408
24,233,125878272,13,23,13,8650,1,6,309,28,2,6139,466,10,0,0.0,371703808,4112416,82944,0.021536083018872887
25,243,131235840,13,24,13,9005,1,6,309,28,2,6139,466,10,0,0.0,375259136,4112416,82944,0.021012499986682087
26,253,136593408,13,25,13,10017,1,6,309,28,2,6139,466,10,0,0.0,382500864,4112416,82944,0.022154750011395663
27,263,141950976,13,26,13,10243,1,6,309,28,2,6139,466,10,0,0.0,390086656,4112416,82944,0.021711040986701846
28,273,147308544,13,27,13,10469,1,6,309,28,2,6139,466,10,0,0.0,396165120,4112416,82944,0.02288958296412602
29,283,152666112,13,28,13,10695,1,6,309,28,2,6139,466,10,0,0.0,401752064,4112416,82944,0.02274029201362282
30,293,158023680,13,29,13,10921,1,6,309,28,2,6139,466,10,0,0.0,405225472,4112416,82944,0.021649250003974885
31,303,163381248,13,30,13,11179,1,6,309,28,2,6139,466,10,0,0.0,413384704,4112416,82944,0.022086167009547353
32,313,168738816,13,31,13,11493,1,6,309,28,2,6139,466,10,0,0.0,420233216,4112416,82944,0.022766250011045486
33,323,174096384,13,32,13,11848,1,6,309,28,2,6139,466,10,0,0.0,421740544,4112416,82944,0.0219825420062989
34,333,179453952,13,33,13,12203,1,6,309,28,2,6139,466,10,0,0.0,428605440,4112416,82944,0.02262791700195521
35,343,184811520,13,34,13,12558,1,6,309,28,2,6139,466,10,0,0.0,432881664,4112416,82944,0.022451791970524937
36,353,190169088,13,35,13,12913,1,6,309,28,2,6139,466,10,0,0.0,437747712,4112416,82944,0.021999249991495162
37,363,195526656,13,36,13,13268,1,6,309,28,2,6139,466,10,0,0.0,445349888,4112416,82944,0.023084458021912724
38,373,200884224,13,37,13,13623,1,6,309,28,2,6139,466,10,0,0.0,450838528,4112416,82944,0.022157375002279878
39,383,206241792,13,38,13,13978,1,6,309,28,2,6139,466,10,0,0.0,455753728,4112416,82944,0.022300792043097317
40,393,211599360,13,39,13,14333,1,6,309,28,2,6139,466,10,0,0.0,462667776,4112416,82944,0.02300416602520272
41,403,216956928,13,40,13,14688,1,6,309,28,2,6139,466,10,0,0.0,465551360,4112416,82944,0.02178687503328547
42,413,222314496,13,41,13,15043,1,6,309,28,2,6139,466,10,0,0.0,471728128,4112416,82944,0.021805041003972292
43,423,227672064,13,42,13,15398,1,6,309,28,2,6139,466,10,0,0.0,480673792,4112416,82944,0.021873624995350838
44,433,233029632,13,43,13,15753,1,6,309,28,2,6139,466,10,0,0.0,484950016,4112416,82944,0.021643374988343567
45,443,238387200,13,44,13,16108,1,6,309,28,2,6139,466,10,0,0.0,489127936,4112416,82944,0.02377633302239701
46,453,243744768,13,45,13,16463,1,6,309,28,2,6139,466,10,0,0.0,493371392,4112416,82944,0.022003374993801117
47,463,249102336,13,46,13,16818,1,6,309,28,2,6139,466,10,0,0.0,498319360,4112416,82944,0.02154366602189839
48,473,254459904,13,47,13,17173,1,6,309,28,2,6139,466,10,0,0.0,504561664,4112416,82944,0.02152170898625627
49,483,259817472,13,48,13,17528,1,6,309,28,2,6139,466,10,0,0.0,510738432,4112416,82944,0.021453041001223028
50,493,265175040,13,49,13,17883,1,6,309,28,2,6139,466,10,0,0.0,517603328,4112416,82944,0.02165691595291719
51,503,270532608,13,50,13,19593,1,6,309,28,2,6139,466,10,0,0.0,525762560,4112416,82944,0.022426874958910048
52,513,275890176,13,51,13,19819,1,6,309,28,2,6139,466,10,0,0.0,532512768,4112416,82944,0.022090292011853307
53,523,281247744,13,52,13,20045,1,6,309,28,2,6139,466,10,0,0.0,535396352,4112416,82944,0.021493415988516062
54,533,286605312,13,53,13,20271,1,6,309,28,2,6139,466,10,0,0.0,540246016,4112416,82944,0.021455958019942045
55,543,291962880,13,54,13,20497,1,6,309,28,2,6139,466,10,0,0.0,546406400,4112416,82944,0.022013833979144692
56,553,297320448,13,55,13,20723,1,6,309,28,2,6139,466,10,0,0.0,553238528,4112416,82944,0.021513790998142213
57,563,302678016,13,56,13,20955,1,6,309,28,2,6139,466,10,0,0.0,558694400,4112416,82944,0.02154474996495992
58,573,308035584,13,57,13,21193,1,6,309,28,2,6139,466,10,0,0.0,564084736,4112416,82944,0.021933000010903925
59,583,313393152,13,58,13,21431,1,6,309,28,2,6139,466,10,0,0.0,568967168,4112416,82944,0.021444624988362193
60,593,318750720,13,59,13,21669,1,6,309,28,2,6139,466,10,0,0.0,576143360,4112416,82944,0.02143745799548924
61,603,324108288,13,60,13,21907,1,6,309,28,2,6139,466,10,0,0.0,580304896,4112416,82944,0.021561500034295022
62,613,329465856,13,61,13,22205,1,6,309,28,2,6139,466,10,0,0.0,589774848,4112416,82944,0.021651500021107495
63,623,334823424,13,62,13,22506,1,6,309,28,2,6139,466,10,0,0.0,593952768,4112416,82944,0.021523458999581635
64,633,340180992,13,63,13,22854,1,6,309,28,2,6139,466,10,0,0.0,598818816,4112416,82944,0.021779207978397608
65,643,345538560,13,64,13,23209,1,6,309,28,2,6139,466,10,0,0.0,605028352,4112416,82944,0.02135854196967557
66,653,350896128,13,65,13,23564,1,6,309,28,2,6139,466,10,0,0.0,610615296,4112416,82944,0.021979707991704345
67,663,356253696,13,66,13,23919,1,6,309,28,2,6139,466,10,0,0.0,616824832,4112416,82944,0.021529082965571433
68,673,361611264,13,67,13,24274,1,6,309,28,2,6139,466,10,0,0.0,623656960,4112416,82944,0.021286542003508657
69,683,366968832,13,68,13,24629,1,6,309,28,2,6139,466,10,0,0.0,627113984,4112416,82944,0.021486208017449826
70,693,372326400,13,69,13,24984,1,6,309,28,2,6139,466,10,0,0.0,634683392,4112416,82944,0.02083616703748703
71,703,377683968,13,70,13,25339,1,6,309,28,2,6139,466,10,0,0.0,640237568,4112416,82944,0.022249458997976035
72,713,383041536,13,71,13,25694,1,6,309,28,2,6139,466,10,0,0.0,642482176,4112416,82944,0.021831374964676797
73,723,388399104,13,72,13,26049,1,6,309,28,2,6139,466,10,0,0.0,650084352,4112416,82944,0.02136512496508658
74,733,393756672,13,73,13,26404,1,6,309,28,2,6139,466,10,0,0.0,654983168,4112416,82944,0.02135754202026874
75,743,399114240,13,74,13,26759,1,6,309,28,2,6139,466,10,0,0.0,659849216,4112416,82944,0.021783042000606656
76,753,404471808,13,75,13,29169,1,6,309,28,2,6139,466,10,0,0.0,667222016,4112416,82944,0.021984666003845632
77,763,409829376,13,76,13,29395,1,6,309,28,2,6139,466,10,0,0.0,673513472,4112416,82944,0.021453624998684973
78,773,415186944,13,77,13,29621,1,6,309,28,2,6139,466,10,0,0.0,678363136,4112416,82944,0.021170457999687642
79,783,420544512,13,78,13,29847,1,6,309,28,2,6139,466,10,0,0.0,684703744,4112416,82944,0.021697209042031318
80,793,425902080,13,79,13,30073,1,6,309,28,2,6139,466,10,0,0.0,692224000,4112416,82944,0.021146167011465877
81,803,431259648,13,80,13,30299,1,6,309,28,2,6139,466,10,0,0.0,697057280,4112416,82944,0.021223124989774078
82,813,436617216,13,81,13,30531,1,6,309,28,2,6139,466,10,0,0.0,701939712,4112416,82944,0.021902624983340502
83,823,441974784,13,82,13,30769,1,6,309,28,2,6139,466,10,0,0.0,708165632,4112416,82944,0.021127583051566035
84,833,447332352,13,83,13,31007,1,6,309,28,2,6139,466,10,0,0.0,713015296,4112416,82944,0.021090833994094282
85,843,452689920,13,84,13,31245,1,6,309,28,2,6139,466,10,0,0.0,717127680,4112416,82944,0.021249708021059632
86,853,458047488,13,85,13,31483,1,6,309,28,2,6139,466,10,0,0.0,723976192,4112416,82944,0.021174499997869134
87,863,463405056,13,86,13,31721,1,6,309,28,2,6139,466,10,0,0.0,730890240,4112416,82944,0.0213696249993518
88,873,468762624,13,87,13,31959,1,6,309,28,2,6139,466,10,0,0.0,733659136,4112416,82944,0.02181654202286154
89,883,474120192,13,88,13,32197,1,6,309,28,2,6139,466,10,0,0.0,738394112,4112416,82944,0.021200540999416262
90,893,479477760,13,89,13,32435,1,6,309,28,2,6139,466,10,0,0.0,747913216,4112416,82944,0.02122549997875467
91,903,484835328,13,90,13,32673,1,6,309,28,2,6139,466,10,0,0.0,750174208,4112416,82944,0.021418542019091547
92,913,490192896,13,91,13,32936,1,6,309,28,2,6139,466,10,0,0.0,756269056,4112416,82944,0.02100645797327161
93,923,495550464,13,92,13,33237,1,6,309,28,2,6139,466,10,0,0.0,763871232,4112416,82944,0.021424583974294364
94,933,500908032,13,93,13,33538,1,6,309,28,2,6139,466,10,0,0.0,770113536,4112416,82944,0.021907832997385412
95,943,506265600,13,94,13,33860,1,6,309,28,2,6139,466,10,0,0.0,773603328,4112416,82944,0.021687833999749273
96,953,511623168,13,95,13,34215,1,6,309,28,2,6139,466,10,0,0.0,781893632,4112416,82944,0.02176650002365932
97,963,516980736,13,96,13,34570,1,6,309,28,2,6139,466,10,0,0.0,785448960,4112416,82944,0.0228202500147745
98,973,522338304,13,97,13,34925,1,6,309,28,2,6139,466,10,0,0.0,791068672,4112416,82944,0.02205145900370553
99,983,527695872,13,98,13,35280,1,6,309,28,2,6139,466,10,0,0.0,795541504,4112416,82944,0.023520125017967075
100,993,533053440,13,99,13,35635,1,6,309,28,2,6139,466,10,0,0.0,803094528,4112416,82944,0.02413008303847164
101,1003,538411008,13,100,13,38745,1,6,309,28,2,6139,466,10,0,0.0,809549824,4112416,82944,0.022873374982737005
102,1013,543768576,13,101,13,38971,1,6,309,28,2,6139,466,10,0,0.0,815104000,4112416,82944,0.021841999958269298
103,1023,549126144,13,102,13,39197,1,6,309,28,2,6139,466,10,0,0.0,821903360,4112416,82944,0.02167991700116545
104,1033,554483712,13,103,13,39423,1,6,309,28,2,6139,466,10,0,0.0,828129280,4112416,82944,0.022057084017433226
105,1043,559841280,13,104,13,39649,1,6,309,28,2,6139,466,10,0,0.0,833044480,4112416,82944,0.021808582998346537
106,1053,565198848,13,105,13,39875,1,6,309,28,2,6139,466,10,0,0.0,837222400,4112416,82944,0.02172658301424235
107,1063,570556416,13,106,13,40107,1,6,309,28,2,6139,466,10,0,0.0,842727424,4112416,82944,0.021630082977935672
108,1073,575913984,13,107,13,40345,1,6,309,28,2,6139,466,10,0,0.0,849592320,4112416,82944,0.02136045799124986
109,1083,581271552,13,108,13,40583,1,6,309,28,2,6139,466,10,0,0.0,856768512,4112416,82944,0.02166829101042822
110,1093,586629120,13,109,13,40821,1,6,309,28,2,6139,466,10,0,0.0,861683712,4112416,82944,0.021525749994907528
111,1103,591986688,13,110,13,41059,1,6,309,28,2,6139,466,10,0,0.0,868532224,4112416,82944,0.021704250015318394
112,1113,597344256,13,111,13,41297,1,6,309,28,2,6139,466,10,0,0.0,872071168,4112416,82944,0.02153279195772484
113,1123,602701824,13,112,13,41535,1,6,309,28,2,6139,466,10,0,0.0,877543424,4112416,82944,0.021892666001804173
114,1133,608059392,13,113,13,41773,1,6,309,28,2,6139,466,10,0,0.0,884424704,4112416,82944,0.021476291003637016
115,1143,613416960,13,114,13,42011,1,6,309,28,2,6139,466,10,0,0.0,890011648,4112416,82944,0.021500792005099356
116,1153,618774528,13,115,13,42249,1,6,309,28,2,6139,466,10,0,0.0,894812160,4112416,82944,0.021345291985198855
117,1163,624132096,13,116,13,42487,1,6,309,28,2,6139,466,10,0,0.0,900644864,4112416,82944,0.021949166955891997
118,1173,629489664,13,117,13,42725,1,6,309,28,2,6139,466,10,0,0.0,906084352,4112416,82944,0.02133570797741413
119,1183,634847232,13,118,13,42963,1,6,309,28,2,6139,466,10,0,0.0,911654912,4112416,82944,0.02154937497107312
120,1193,640204800,13,119,13,43201,1,6,309,28,2,6139,466,10,0,0.0,917897216,4112416,82944,0.0218359159771353
121,1203,645562368,13,120,13,43439,1,6,309,28,2,6139,466,10,0,0.0,924057600,4112416,82944,0.021875792008358985
122,1213,650919936,13,121,13,43677,1,6,309,28,2,6139,466,10,0,0.0,929529856,4112416,82944,0.02286766702309251
123,1223,656277504,13,122,13,43968,1,6,309,28,2,6139,466,10,0,0.0,936329216,4112416,82944,0.022286207997240126
124,1233,661635072,13,123,13,44269,1,6,309,28,2,6139,466,10,0,0.0,946946048,4112416,82944,0.07045366702368483
125,1243,666992640,13,124,13,44570,1,6,309,28,2,6139,466,10,0,0.0,951746560,4112416,82944,0.022913999971933663
126,1253,672350208,13,125,13,48321,1,6,309,28,2,6139,466,10,0,0.0,959791104,4112416,82944,0.0226481250138022
127,1263,677707776,13,126,13,48547,1,6,309,28,2,6139,466,10,0,0.0,963985408,4112416,82944,0.022453083016443998
128,1273,683065344,13,127,13,48773,1,6,309,28,2,6139,466,10,0,0.0,972095488,4112416,82944,0.02231074997689575
129,1283,688422912,13,128,13,48999,1,6,309,28,2,6139,466,10,0,0.0,979615744,4112416,82944,0.0220382499974221
130,1293,693780480,13,129,13,49225,1,6,309,28,2,6139,466,10,0,0.0,983171072,4112416,82944,0.021716999995987862
131,1303,699138048,13,130,13,49451,1,6,309,28,2,6139,466,10,0,0.0,988020736,4112416,82944,0.021443708043079823
132,1313,704495616,13,131,13,49683,1,6,309,28,2,6139,466,10,0,0.0,995557376,4112416,82944,0.021957707998808473
133,1323,709853184,13,132,13,49915,1,6,309,28,2,6139,466,10,0,0.0,999718912,4112416,82944,0.02152533398475498
134,1333,715210752,13,133,13,50138,1,6,309,28,2,6139,466,10,0,0.0,1003962368,4112416,82944,0.02427470899419859
135,1343,720568320,13,134,13,50361,1,6,309,28,2,6139,466,10,0,0.0,1010745344,4112416,82944,0.02317729202331975
136,1353,725925888,13,135,13,50584,1,6,309,28,2,6139,466,10,0,0.0,1016184832,4112416,82944,0.022068125021178275
137,1363,731283456,13,136,13,50807,1,6,309,28,2,6139,466,10,0,0.0,1020936192,4112416,82944,0.02154679101658985
138,1373,736641024,13,137,13,51030,1,6,309,28,2,6139,466,10,0,0.0,1027620864,4112416,82944,0.02174470800673589
139,1383,741998592,13,138,13,51253,1,6,309,28,2,6139,466,10,0,0.0,1032585216,4112416,82944,0.02177929098252207
140,1393,747356160,13,139,13,51476,1,6,309,28,2,6139,466,10,0,0.0,1036828672,4112416,82944,0.021479583985637873
141,1403,752713728,13,140,13,51699,1,6,309,28,2,6139,466,10,0,0.0,1043578880,4112416,82944,0.021790915983729064
142,1413,758071296,13,141,13,51922,1,6,309,28,2,6139,466,10,0,0.0,1049149440,4112416,82944,0.021592874953057617
143,1423,763428864,13,142,13,52145,1,6,309,28,2,6139,466,10,0,0.0,1055932416,4112416,82944,0.021628874994348735
144,1433,768786432,13,143,13,52368,1,6,309,28,2,6139,466,10,0,0.0,1062780928,4112416,82944,0.021833833015989512
145,1443,774144000,13,144,13,52591,1,6,309,28,2,6139,466,10,0,0.0,1066942464,4112416,82944,0.02124899998307228
146,1453,779501568,13,145,13,52814,1,6,309,28,2,6139,466,10,0,0.0,1073119232,4112416,82944,0.021637124998960644
147,1463,784859136,13,146,13,53037,1,6,309,28,2,6139,466,10,0,0.0,1078624256,4112416,82944,0.02150170796085149
148,1473,790216704,13,147,13,53260,1,6,309,28,2,6139,466,10,0,0.0,1081491456,4112416,82944,0.021316041995305568
149,1483,795574272,13,148,13,53483,1,6,309,28,2,6139,466,10,0,0.0,1087684608,4112416,82944,0.02174154098611325
150,1493,800931840,13,149,13,53706,1,6,309,28,2,6139,466,10,0,0.0,1096482816,4112416,82944,0.021288666990585625
151,1503,806289408,13,150,13,57384,1,6,309,28,2,6139,466,10,0,0.0,1101725696,4112416,82944,0.02216604200657457
152,1513,811646976,13,151,13,57595,1,6,309,28,2,6139,466,10,0,0.0,1107247104,4112416,82944,0.0212867499794811
153,1523,817004544,13,152,13,57806,1,6,309,28,2,6139,466,10,0,0.0,1111441408,4112416,82944,0.021414834016468376
154,1533,822362112,13,153,13,58017,1,6,309,28,2,6139,466,10,0,0.0,1118928896,4112416,82944,0.021545750030782074
155,1543,827719680,13,154,13,58228,1,6,309,28,2,6139,466,10,0,0.0,1121796096,4112416,82944,0.020999459025915712
156,1553,833077248,13,155,13,58439,1,6,309,28,2,6139,466,10,0,0.0,1126645760,4112416,82944,0.02136883302591741
157,1563,838434816,13,156,13,58656,1,6,309,28,2,6139,466,10,0,0.0,1134870528,4112416,82944,0.021242958027869463
158,1573,843792384,13,157,13,58879,1,6,309,28,2,6139,466,10,0,0.0,1141702656,4112416,82944,0.02122791699366644
159,1583,849149952,13,158,13,59102,1,6,309,28,2,6139,466,10,0,0.0,1145274368,4112416,82944,0.02110170800006017
160,1593,854507520,13,159,13,59325,1,6,309,28,2,6139,466,10,0,0.0,1151336448,4112416,82944,0.021137750009074807
161,1603,859865088,13,160,13,59548,1,6,309,28,2,6139,466,10,0,0.0,1158889472,4112416,82944,0.021560041001066566
162,1613,865222656,13,161,13,59771,1,6,309,28,2,6139,466,10,0,0.0,1163067392,4112416,82944,0.021696917014196515
163,1623,870580224,13,162,13,59994,1,6,309,28,2,6139,466,10,0,0.0,1167179776,4112416,82944,0.020888625003863126
164,1633,875937792,13,163,13,60217,1,6,309,28,2,6139,466,10,0,0.0,1174061056,4112416,82944,0.021088709007017314
165,1643,881295360,13,164,13,60440,1,6,309,28,2,6139,466,10,0,0.0,1180205056,4112416,82944,0.02109875000314787
166,1653,886652928,13,165,13,60663,1,6,309,28,2,6139,466,10,0,0.0,1185660928,4112416,82944,0.02115091698942706
167,1663,892010496,13,166,13,60886,1,6,309,28,2,6139,466,10,0,0.0,1189249024,4112416,82944,0.021196500048972666
168,1673,897368064,13,167,13,61109,1,6,309,28,2,6139,466,10,0,0.0,1196785664,4112416,82944,0.021692165988497436
169,1683,902725632,13,168,13,61332,1,6,309,28,2,6139,466,10,0,0.0,1203716096,4112416,82944,0.021276790997944772
170,1693,908083200,13,169,13,61555,1,6,309,28,2,6139,466,10,0,0.0,1207353344,4112416,82944,0.021323375054635108
171,1703,913440768,13,170,13,61778,1,6,309,28,2,6139,466,10,0,0.0,1213120512,4112416,82944,0.020983333000913262
172,1713,918798336,13,171,13,62001,1,6,309,28,2,6139,466,10,0,0.0,1218035712,4112416,82944,0.02120962500339374
173,1723,924155904,13,172,13,62224,1,6,309,28,2,6139,466,10,0,0.0,1223589888,4112416,82944,0.021367209032177925
174,1733,929513472,13,173,13,62447,1,6,309,28,2,6139,466,10,0,0.0,1229160448,4112416,82944,0.020958166976924986
175,1743,934871040,13,174,13,62670,1,6,309,28,2,6139,466,10,0,0.0,1235992576,4112416,82944,0.021269333024974912
176,1753,940228608,13,175,13,65885,1,6,309,28,2,6139,466,10,0,0.0,1244135424,4112416,82944,0.021900375024415553
177,1763,945586176,13,176,13,66096,1,6,309,28,2,6139,466,10,0,0.0,1249607680,4112416,82944,0.021261040994431823
178,1773,950943744,13,177,13,66307,1,6,309,28,2,6139,466,10,0,0.0,1253785600,4112416,82944,0.021079375001136214
179,1783,956301312,13,178,13,66518,1,6,309,28,2,6139,466,10,0,0.0,1259995136,4112416,82944,0.02124083397211507
180,1793,961658880,13,179,13,66729,1,6,309,28,2,6139,466,10,0,0.0,1264893952,4112416,82944,0.02107087499462068
181,1803,967016448,13,180,13,66940,1,6,309,28,2,6139,466,10,0,0.0,1273020416,4112416,82944,0.0212987499544397
182,1813,972374016,13,181,13,67157,1,6,309,28,2,6139,466,10,0,0.0,1277247488,4112416,82944,0.021385915984865278
183,1823,977731584,13,182,13,67380,1,6,309,28,2,6139,466,10,0,0.0,1283473408,4112416,82944,0.021189833991229534
184,1833,983089152,13,183,13,67603,1,6,309,28,2,6139,466,10,0,0.0,1289748480,4112416,82944,0.021256333973724395
185,1843,988446720,13,184,13,67826,1,6,309,28,2,6139,466,10,0,0.0,1295269888,4112416,82944,0.021291667013429105
186,1853,993804288,13,185,13,68049,1,6,309,28,2,6139,466,10,0,0.0,1298153472,4112416,82944,0.020975082996301353
187,1863,999161856,13,186,13,68272,1,6,309,28,2,6139,466,10,0,0.0,1304281088,4112416,82944,0.021329999959561974
188,1873,1004519424,13,187,13,68495,1,6,309,28,2,6139,466,10,0,0.0,1309147136,4112416,82944,0.020938833011314273
189,1883,1009876992,13,188,13,68718,1,6,309,28,2,6139,466,10,0,0.0,1316028416,4112416,82944,0.02129649999551475
190,1893,1015234560,13,189,13,68941,1,6,309,28,2,6139,466,10,0,0.0,1320255488,4112416,82944,0.02136245899600908
191,1903,1020592128,13,190,13,69164,1,6,309,28,2,6139,466,10,0,0.0,1325826048,4112416,82944,0.02128420799272135
192,1913,1025949696,13,191,13,69387,1,6,309,28,2,6139,466,10,0,0.0,1333248000,4112416,82944,0.02309654199052602
193,1923,1031307264,13,192,13,69610,1,6,309,28,2,6139,466,10,0,0.0,1336786944,4112416,82944,0.021436458046082407
194,1933,1036664832,13,193,13,69833,1,6,309,28,2,6139,466,10,0,0.0,1343635456,4112416,82944,0.021508541016373783
195,1943,1042022400,13,194,13,70056,1,6,309,28,2,6139,466,10,0,0.0,1348567040,4112416,82944,0.021419750002678484
196,1953,1047379968,13,195,13,70279,1,6,309,28,2,6139,466,10,0,0.0,1354039296,4112416,82944,0.021139250020496547
197,1963,1052737536,13,196,13,70502,1,6,309,28,2,6139,466,10,0,0.0,1357578240,4112416,82944,0.021529708988964558
198,1973,1058095104,13,197,13,70725,1,6,309,28,2,6139,466,10,0,0.0,1365114880,4112416,82944,0.021410292014479637
199,1983,1063452672,13,198,13,70948,1,6,309,28,2,6139,466,10,0,0.0,1371324416,4112416,82944,0.021176084002945572
200,1993,1068810240,13,199,13,71171,1,6,309,28,2,6139,466,10,0,0.0,1378828288,4112416,82944,0.02142770803766325
201,2003,1074167808,13,200,13,74386,1,6,309,28,2,6139,466,10,0,0.0,1382744064,4112416,82944,0.022735417005605996
202,2013,1079525376,13,201,13,74597,1,6,309,28,2,6139,466,10,0,0.0,1387544576,4112416,82944,0.021493042004294693
203,2023,1084882944,13,202,13,74808,1,6,309,28,2,6139,466,10,0,0.0,1395179520,4112416,82944,0.02158416697056964
204,2033,1090240512,13,203,13,75019,1,6,309,28,2,6139,466,10,0,0.0,1402044416,4112416,82944,0.020995124999899417
205,2043,1095598080,13,204,13,75230,1,6,309,28,2,6139,466,10,0,0.0,1406156800,4112416,82944,0.021389625035226345
206,2053,1100955648,13,205,13,75441,1,6,309,28,2,6139,466,10,0,0.0,1412235264,4112416,82944,0.021433833986520767
207,2063,1106313216,13,206,13,75658,1,6,309,28,2,6139,466,10,0,0.0,1420443648,4112416,82944,0.021256166975945234
208,2073,1111670784,13,207,13,75881,1,6,309,28,2,6139,466,10,0,0.0,1424654336,4112416,82944,0.021900916995946318
209,2083,1117028352,13,208,13,76104,1,6,309,28,2,6139,466,10,0,0.0,1429569536,4112416,82944,0.021253124985378236
210,2093,1122385920,13,209,13,76327,1,6,309,28,2,6139,466,10,0,0.0,1434976256,4112416,82944,0.0214421670534648
211,2103,1127743488,13,210,13,76550,1,6,309,28,2,6139,466,10,0,0.0,1443840000,4112416,82944,0.021569083037320524
212,2113,1133101056,13,211,13,76773,1,6,309,28,2,6139,466,10,0,0.0,1446739968,4112416,82944,0.021274707978591323
213,2123,1138458624,13,212,13,76996,1,6,309,28,2,6139,466,10,0,0.0,1452851200,4112416,82944,0.021437040995806456
214,2133,1143816192,13,213,13,77219,1,6,309,28,2,6139,466,10,0,0.0,1458995200,4112416,82944,0.02127670799382031
215,2143,1149173760,13,214,13,77442,1,6,309,28,2,6139,466,10,0,0.0,1463877632,4112416,82944,0.021330250019673258
216,2153,1154531328,13,215,13,77665,1,6,309,28,2,6139,466,10,0,0.0,1468678144,4112416,82944,0.021313500008545816
217,2163,1159888896,13,216,13,77888,1,6,309,28,2,6139,466,10,0,0.0,1472921600,4112416,82944,0.021212499996181577
218,2173,1165246464,13,217,13,78111,1,6,309,28,2,6139,466,10,0,0.0,1477689344,4112416,82944,0.021277040999848396
219,2183,1170604032,13,218,13,78334,1,6,309,28,2,6139,466,10,0,0.0,1485930496,4112416,82944,0.02154083299683407
220,2193,1175961600,13,219,13,78557,1,6,309,28,2,6139,466,10,0,0.0,1492385792,4112416,82944,0.02164195798104629
221,2203,1181319168,13,220,13,78780,1,6,309,28,2,6139,466,10,0,0.0,1496612864,4112416,82944,0.02103383297799155
