step,retired_old_survivor_count,retired_old_survivor_bytes,same_slot_multigeneration_count,maximum_retired_generations_in_one_slot,retired_slot_count,gc_count_generation_0,gc_count_generation_1,gc_count_generation_2,gc_collections_generation_0,gc_collections_generation_1,gc_collections_generation_2,gc_collected_generation_0,gc_collected_generation_1,gc_collected_generation_2,manual_gc_collected_objects,manual_gc_wall_seconds,current_rss_bytes,live_current_tensor_bytes,edge_count,step_wall_seconds
27,-1,-1,-1,-1,-1,336,5,6,313,28,2,6660,466,10,0,0.0,270385152,4112416,82944,0.02091391704743728
28,-1,-1,-1,-1,-1,396,5,6,313,28,2,6660,466,10,0,0.0,270385152,4112416,82944,0.021143124962691218
29,-1,-1,-1,-1,-1,456,5,6,313,28,2,6660,466,10,0,0.0,270385152,4112416,82944,0.021016040991526097
30,-1,-1,-1,-1,-1,516,5,6,313,28,2,6660,466,10,0,0.0,271712256,4112416,82944,0.020772374991793185
31,-1,-1,-1,-1,-1,576,5,6,313,28,2,6660,466,10,0,0.0,271745024,4112416,82944,0.02132900001015514
32,-1,-1,-1,-1,-1,636,5,6,313,28,2,6660,466,10,0,0.0,271761408,4112416,82944,0.020909208978991956
33,-1,-1,-1,-1,-1,0,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.020429333031643182
34,-1,-1,-1,-1,-1,48,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.021727084007579833
35,-1,-1,-1,-1,-1,108,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.022028832987416536
36,-1,-1,-1,-1,-1,168,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.021714000031352043
37,-1,-1,-1,-1,-1,228,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.02160045801429078
38,-1,-1,-1,-1,-1,288,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.02153037500102073
39,-1,-1,-1,-1,-1,348,6,6,314,28,2,6931,466,10,0,0.0,273137664,4112416,82944,0.020980582979973406
40,-1,-1,-1,-1,-1,408,6,6,314,28,2,6931,466,10,0,0.0,273154048,4112416,82944,0.02101029100595042
41,-1,-1,-1,-1,-1,468,6,6,314,28,2,6931,466,10,0,0.0,273154048,4112416,82944,0.02078420901671052
42,-1,-1,-1,-1,-1,528,6,6,314,28,2,6931,466,10,0,0.0,273154048,4112416,82944,0.020691540965344757
43,-1,-1,-1,-1,-1,588,6,6,314,28,2,6931,466,10,0,0.0,273154048,4112416,82944,0.02073562500299886
44,-1,-1,-1,-1,-1,648,6,6,314,28,2,6931,466,10,0,0.0,273154048,4112416,82944,0.020345833036117256
45,-1,-1,-1,-1,-1,25,7,6,315,28,2,7213,466,10,0,0.0,273170432,4112416,82944,0.020776040968485177
46,-1,-1,-1,-1,-1,81,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.02124045795062557
47,-1,-1,-1,-1,-1,141,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.02132170897675678
48,-1,-1,-1,-1,-1,201,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.02176812500692904
49,-1,-1,-1,-1,-1,261,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.021181958029046655
50,-1,-1,-1,-1,-1,321,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.020986000017728657
51,-1,-1,-1,-1,-1,408,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.02191670803586021
52,-1,-1,-1,-1,-1,468,7,6,315,28,2,7213,466,10,0,0.0,273186816,4112416,82944,0.02132812503259629
53,-1,-1,-1,-1,-1,528,7,6,315,28,2,7213,466,10,0,0.0,273203200,4112416,82944,0.020837416988797486
54,-1,-1,-1,-1,-1,588,7,6,315,28,2,7213,466,10,0,0.0,273203200,4112416,82944,0.020742874999996275
55,-1,-1,-1,-1,-1,648,7,6,315,28,2,7213,466,10,0,0.0,273219584,4112416,82944,0.02085783303482458
56,-1,-1,-1,-1,-1,25,8,6,316,28,2,7477,466,10,0,0.0,273219584,4112416,82944,0.020524625026155263
57,-1,-1,-1,-1,-1,81,8,6,316,28,2,7477,466,10,0,0.0,273219584,4112416,82944,0.021371084032580256
58,-1,-1,-1,-1,-1,141,8,6,316,28,2,7477,466,10,0,0.0,273219584,4112416,82944,0.021247957949526608
59,-1,-1,-1,-1,-1,201,8,6,316,28,2,7477,466,10,0,0.0,273219584,4112416,82944,0.021338500024285167
60,-1,-1,-1,-1,-1,261,8,6,316,28,2,7477,466,10,0,0.0,273219584,4112416,82944,0.02159750001737848
61,-1,-1,-1,-1,-1,321,8,6,316,28,2,7477,466,10,0,0.0,273235968,4112416,82944,0.021183583012316376
62,-1,-1,-1,-1,-1,381,8,6,316,28,2,7477,466,10,0,0.0,273235968,4112416,82944,0.0208080830052495
63,-1,-1,-1,-1,-1,441,8,6,316,28,2,7477,466,10,0,0.0,273235968,4112416,82944,0.020544833038002253
64,-1,-1,-1,-1,-1,501,8,6,316,28,2,7477,466,10,0,0.0,273235968,4112416,82944,0.020376916974782944
65,-1,-1,-1,-1,-1,561,8,6,316,28,2,7477,466,10,0,0.0,273907712,4112416,82944,0.020404666021931916
66,-1,-1,-1,-1,-1,621,8,6,316,28,2,7477,466,10,0,0.0,273924096,4112416,82944,0.020854541973676533
67,-1,-1,-1,-1,-1,0,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.020435666025150567
68,-1,-1,-1,-1,-1,48,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.022212499985471368
69,-1,-1,-1,-1,-1,108,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.02173470804700628
70,-1,-1,-1,-1,-1,168,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.0211144580389373
71,-1,-1,-1,-1,-1,228,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.021690458001103252
72,-1,-1,-1,-1,-1,288,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.02140525000868365
73,-1,-1,-1,-1,-1,348,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.02112583303824067
74,-1,-1,-1,-1,-1,408,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.02124366699717939
75,-1,-1,-1,-1,-1,468,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.020553084032144397
76,-1,-1,-1,-1,-1,558,9,6,317,28,2,7748,466,10,0,0.0,273956864,4112416,82944,0.021326999994926155
77,-1,-1,-1,-1,-1,618,9,6,317,28,2,7748,466,10,0,0.0,276611072,4112416,82944,0.020845749997533858
78,-1,-1,-1,-1,-1,0,10,6,318,28,2,8012,466,10,0,0.0,276611072,4112416,82944,0.02054712502285838
79,-1,-1,-1,-1,-1,48,10,6,318,28,2,8012,466,10,0,0.0,276627456,4112416,82944,0.021413874987047166
80,-1,-1,-1,-1,-1,108,10,6,318,28,2,8012,466,10,0,0.0,276627456,4112416,82944,0.0214299579965882
81,-1,-1,-1,-1,-1,168,10,6,318,28,2,8012,466,10,0,0.0,276627456,4112416,82944,0.021781500021461397
82,-1,-1,-1,-1,-1,228,10,6,318,28,2,8012,466,10,0,0.0,276627456,4112416,82944,0.021496124973054975
83,-1,-1,-1,-1,-1,288,10,6,318,28,2,8012,466,10,0,0.0,276643840,4112416,82944,0.02097720798337832
84,-1,-1,-1,-1,-1,348,10,6,318,28,2,8012,466,10,0,0.0,276660224,4112416,82944,0.020776874967850745
85,-1,-1,-1,-1,-1,408,10,6,318,28,2,8012,466,10,0,0.0,276676608,4112416,82944,0.021536624990403652
86,-1,-1,-1,-1,-1,468,10,6,318,28,2,8012,466,10,0,0.0,276676608,4112416,82944,0.02058024995494634
87,-1,-1,-1,-1,-1,528,10,6,318,28,2,8012,466,10,0,0.0,276676608,4112416,82944,0.020391000027302653
88,-1,-1,-1,-1,-1,588,10,6,318,28,2,8012,466,10,0,0.0,277987328,4112416,82944,0.023186624981462955
89,-1,-1,-1,-1,-1,648,10,6,318,28,2,8012,466,10,0,0.0,278020096,4112416,82944,0.023054416989907622
90,-1,-1,-1,-1,-1,25,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.021043082990217954
91,-1,-1,-1,-1,-1,81,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.021446333033964038
92,-1,-1,-1,-1,-1,141,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.020878500014077872
93,-1,-1,-1,-1,-1,201,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.020479500002693385
94,-1,-1,-1,-1,-1,261,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.021217375004198402
95,-1,-1,-1,-1,-1,321,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.02079370798310265
96,-1,-1,-1,-1,-1,381,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.021036374964751303
97,-1,-1,-1,-1,-1,441,11,6,319,28,2,8294,466,10,0,0.0,278102016,4112416,82944,0.0210618749842979
98,-1,-1,-1,-1,-1,501,11,6,319,28,2,8294,466,10,0,0.0,278134784,4112416,82944,0.021031000011134893
99,-1,-1,-1,-1,-1,561,11,6,319,28,2,8294,466,10,0,0.0,278134784,4112416,82944,0.021506874996703118
100,-1,-1,-1,-1,-1,621,11,6,319,28,2,8294,466,10,0,0.0,278134784,4112416,82944,0.020551833033096045
101,-1,-1,-1,-1,-1,48,0,7,319,29,2,8294,721,10,0,0.0,278200320,4112416,82944,0.021796582965180278
102,-1,-1,-1,-1,-1,108,0,7,319,29,2,8294,721,10,0,0.0,278200320,4112416,82944,0.021691709000151604
103,-1,-1,-1,-1,-1,168,0,7,319,29,2,8294,721,10,0,0.0,278200320,4112416,82944,0.02164741698652506
104,-1,-1,-1,-1,-1,228,0,7,319,29,2,8294,721,10,0,0.0,278200320,4112416,82944,0.021016041981056333
105,-1,-1,-1,-1,-1,288,0,7,319,29,2,8294,721,10,0,0.0,278200320,4112416,82944,0.021718540985602885
106,-1,-1,-1,-1,-1,348,0,7,319,29,2,8294,721,10,0,0.0,278200320,4112416,82944,0.02120224997634068
107,-1,-1,-1,-1,-1,408,0,7,319,29,2,8294,721,10,0,0.0,278216704,4112416,82944,0.020996416045818478
108,-1,-1,-1,-1,-1,468,0,7,319,29,2,8294,721,10,0,0.0,278233088,4112416,82944,0.02110995800467208
109,-1,-1,-1,-1,-1,528,0,7,319,29,2,8294,721,10,0,0.0,278233088,4112416,82944,0.020685583003796637
110,-1,-1,-1,-1,-1,588,0,7,319,29,2,8294,721,10,0,0.0,278233088,4112416,82944,0.021126083040144295
111,-1,-1,-1,-1,-1,648,0,7,319,29,2,8294,721,10,0,0.0,278233088,4112416,82944,0.02090187498833984
112,-1,-1,-1,-1,-1,25,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.020631125022191554
113,-1,-1,-1,-1,-1,81,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.021460707997903228
114,-1,-1,-1,-1,-1,141,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.0221091250423342
115,-1,-1,-1,-1,-1,201,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.020965542003978044
116,-1,-1,-1,-1,-1,261,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.02072829200187698
117,-1,-1,-1,-1,-1,321,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.021228249999694526
118,-1,-1,-1,-1,-1,381,1,7,320,29,2,8568,721,10,0,0.0,278233088,4112416,82944,0.0211056669941172
119,-1,-1,-1,-1,-1,441,1,7,320,29,2,8568,721,10,0,0.0,278249472,4112416,82944,0.02080962504260242
120,-1,-1,-1,-1,-1,501,1,7,320,29,2,8568,721,10,0,0.0,278249472,4112416,82944,0.02083208301337436
121,-1,-1,-1,-1,-1,561,1,7,320,29,2,8568,721,10,0,0.0,278249472,4112416,82944,0.02063375001307577
122,-1,-1,-1,-1,-1,621,1,7,320,29,2,8568,721,10,0,0.0,278249472,4112416,82944,0.02078550000442192
123,-1,-1,-1,-1,-1,0,2,7,321,29,2,8839,721,10,0,0.0,278249472,4112416,82944,0.020836083975154907
124,-1,-1,-1,-1,-1,48,2,7,321,29,2,8839,721,10,0,0.0,278249472,4112416,82944,0.022086833021603525
125,-1,-1,-1,-1,-1,108,2,7,321,29,2,8839,721,10,0,0.0,278249472,4112416,82944,0.022063333017285913
126,-1,-1,-1,-1,-1,169,2,7,321,29,2,8839,721,10,0,0.0,278249472,4112416,82944,0.021431916975416243
127,-1,-1,-1,-1,-1,229,2,7,321,29,2,8839,721,10,0,0.0,278249472,4112416,82944,0.02162487496389076
128,-1,-1,-1,-1,-1,289,2,7,321,29,2,8839,721,10,0,0.0,278249472,4112416,82944,0.021438832976855338
129,-1,-1,-1,-1,-1,349,2,7,321,29,2,8839,721,10,0,0.0,278265856,4112416,82944,0.020809459034353495
130,-1,-1,-1,-1,-1,409,2,7,321,29,2,8839,721,10,0,0.0,278265856,4112416,82944,0.02100824995432049
131,-1,-1,-1,-1,-1,469,2,7,321,29,2,8839,721,10,0,0.0,278265856,4112416,82944,0.021022208966314793
132,-1,-1,-1,-1,-1,529,2,7,321,29,2,8839,721,10,0,0.0,278265856,4112416,82944,0.02124812500551343
133,-1,-1,-1,-1,-1,583,2,7,321,29,2,8839,721,10,0,0.0,278265856,4112416,82944,0.020872125052846968
134,-1,-1,-1,-1,-1,628,2,7,321,29,2,8839,721,10,0,0.0,278282240,4112416,82944,0.020520791003946215
135,-1,-1,-1,-1,-1,0,3,7,322,29,2,9128,721,10,0,0.0,280936448,4112416,82944,0.020780708990059793
136,-1,-1,-1,-1,-1,33,3,7,322,29,2,9128,721,10,0,0.0,280936448,4112416,82944,0.021873500023502856
137,-1,-1,-1,-1,-1,78,3,7,322,29,2,9128,721,10,0,0.0,280936448,4112416,82944,0.021852291014511138
138,-1,-1,-1,-1,-1,123,3,7,322,29,2,9128,721,10,0,0.0,280936448,4112416,82944,0.02222687500761822
139,-1,-1,-1,-1,-1,168,3,7,322,29,2,9128,721,10,0,0.0,280936448,4112416,82944,0.021563167043495923
140,-1,-1,-1,-1,-1,213,3,7,322,29,2,9128,721,10,0,0.0,280936448,4112416,82944,0.021268167009111494
141,-1,-1,-1,-1,-1,258,3,7,322,29,2,9128,721,10,0,0.0,280952832,4112416,82944,0.021454333036672324
142,-1,-1,-1,-1,-1,303,3,7,322,29,2,9128,721,10,0,0.0,280952832,4112416,82944,0.021036375022958964
143,-1,-1,-1,-1,-1,348,3,7,322,29,2,9128,721,10,0,0.0,280952832,4112416,82944,0.021369374997448176
144,-1,-1,-1,-1,-1,393,3,7,322,29,2,9128,721,10,0,0.0,280952832,4112416,82944,0.021019625011831522
145,-1,-1,-1,-1,-1,438,3,7,322,29,2,9128,721,10,0,0.0,280952832,4112416,82944,0.02087579102953896
146,-1,-1,-1,-1,-1,483,3,7,322,29,2,9128,721,10,0,0.0,282279936,4112416,82944,0.020901624986436218
147,-1,-1,-1,-1,-1,528,3,7,322,29,2,9128,721,10,0,0.0,282279936,4112416,82944,0.020968458033166826
148,-1,-1,-1,-1,-1,573,3,7,322,29,2,9128,721,10,0,0.0,283623424,4112416,82944,0.02093879203312099
149,-1,-1,-1,-1,-1,618,3,7,322,29,2,9128,721,10,0,0.0,283623424,4112416,82944,0.020562792022246867
150,-1,-1,-1,-1,-1,0,4,7,323,29,2,9492,721,10,0,0.0,283623424,4112416,82944,0.02083779196254909
151,-1,-1,-1,-1,-1,33,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.02189541602274403
152,-1,-1,-1,-1,-1,78,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.02159058302640915
153,-1,-1,-1,-1,-1,123,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.02142858295701444
154,-1,-1,-1,-1,-1,168,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.021531542006414384
155,-1,-1,-1,-1,-1,213,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.021597166953142732
156,-1,-1,-1,-1,-1,258,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.02175508299842477
157,-1,-1,-1,-1,-1,303,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.021100208978168666
158,-1,-1,-1,-1,-1,348,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.0210466249845922
159,-1,-1,-1,-1,-1,393,4,7,323,29,2,9492,721,10,0,0.0,283639808,4112416,82944,0.020908583013806492
160,-1,-1,-1,-1,-1,438,4,7,323,29,2,9492,721,10,0,0.0,283656192,4112416,82944,0.020451541000511497
161,-1,-1,-1,-1,-1,483,4,7,323,29,2,9492,721,10,0,0.0,283672576,4112416,82944,0.0211567499791272
162,-1,-1,-1,-1,-1,528,4,7,323,29,2,9492,721,10,0,0.0,283672576,4112416,82944,0.020646459015551955
163,-1,-1,-1,-1,-1,573,4,7,323,29,2,9492,721,10,0,0.0,283672576,4112416,82944,0.02074020798318088
164,-1,-1,-1,-1,-1,618,4,7,323,29,2,9492,721,10,0,0.0,283721728,4112416,82944,0.02062099997419864
165,-1,-1,-1,-1,-1,0,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.020660792011767626
166,-1,-1,-1,-1,-1,33,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.02174454100895673
167,-1,-1,-1,-1,-1,78,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.02189108298625797
168,-1,-1,-1,-1,-1,123,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.021225999982561916
169,-1,-1,-1,-1,-1,168,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.021219124959316105
170,-1,-1,-1,-1,-1,213,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.021190667001064867
171,-1,-1,-1,-1,-1,258,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.020956458000000566
172,-1,-1,-1,-1,-1,303,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.021277874999213964
173,-1,-1,-1,-1,-1,348,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.021075792028568685
174,-1,-1,-1,-1,-1,393,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.020758041995577514
175,-1,-1,-1,-1,-1,438,5,7,324,29,2,9856,721,10,0,0.0,283721728,4112416,82944,0.020868166000582278
176,-1,-1,-1,-1,-1,484,5,7,324,29,2,9856,721,10,0,0.0,283738112,4112416,82944,0.021330540999770164
177,-1,-1,-1,-1,-1,529,5,7,324,29,2,9856,721,10,0,0.0,283738112,4112416,82944,0.0209152500028722
178,-1,-1,-1,-1,-1,574,5,7,324,29,2,9856,721,10,0,0.0,283738112,4112416,82944,0.02049587498186156
179,-1,-1,-1,-1,-1,619,5,7,324,29,2,9856,721,10,0,0.0,284426240,4112416,82944,0.020263499987777323
180,-1,-1,-1,-1,-1,0,6,7,325,29,2,10220,721,10,0,0.0,285179904,4112416,82944,0.020222208986524493
181,-1,-1,-1,-1,-1,33,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.02238237496931106
182,-1,-1,-1,-1,-1,78,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.021446917031425983
183,-1,-1,-1,-1,-1,123,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.021728791994974017
184,-1,-1,-1,-1,-1,168,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.021187375008594245
185,-1,-1,-1,-1,-1,213,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.021510332997422665
186,-1,-1,-1,-1,-1,258,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.021358917001634836
187,-1,-1,-1,-1,-1,303,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.020701083005405962
188,-1,-1,-1,-1,-1,348,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.020674915984272957
189,-1,-1,-1,-1,-1,393,6,7,325,29,2,10220,721,10,0,0.0,285212672,4112416,82944,0.020680707995779812
190,-1,-1,-1,-1,-1,438,6,7,325,29,2,10220,721,10,0,0.0,285229056,4112416,82944,0.020276582974474877
191,-1,-1,-1,-1,-1,483,6,7,325,29,2,10220,721,10,0,0.0,285229056,4112416,82944,0.020901291980408132
192,-1,-1,-1,-1,-1,528,6,7,325,29,2,10220,721,10,0,0.0,285229056,4112416,82944,0.020392666978295892
193,-1,-1,-1,-1,-1,573,6,7,325,29,2,10220,721,10,0,0.0,286556160,4112416,82944,0.020571208035107702
194,-1,-1,-1,-1,-1,618,6,7,325,29,2,10220,721,10,0,0.0,286556160,4112416,82944,0.020510667003691196
195,-1,-1,-1,-1,-1,0,7,7,326,29,2,10584,721,10,0,0.0,286556160,4112416,82944,0.020212250004988164
196,-1,-1,-1,-1,-1,33,7,7,326,29,2,10584,721,10,0,0.0,286556160,4112416,82944,0.021822125010658056
197,-1,-1,-1,-1,-1,78,7,7,326,29,2,10584,721,10,0,0.0,286572544,4112416,82944,0.022508000023663044
198,-1,-1,-1,-1,-1,123,7,7,326,29,2,10584,721,10,0,0.0,286572544,4112416,82944,0.021251374972052872
199,-1,-1,-1,-1,-1,168,7,7,326,29,2,10584,721,10,0,0.0,286572544,4112416,82944,0.021164917037822306
200,-1,-1,-1,-1,-1,213,7,7,326,29,2,10584,721,10,0,0.0,286572544,4112416,82944,0.021096875017974526
201,-1,-1,-1,-1,-1,259,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.02162475005025044
202,-1,-1,-1,-1,-1,304,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.021328834001906216
203,-1,-1,-1,-1,-1,349,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.021081042010337114
204,-1,-1,-1,-1,-1,394,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.020946916949469596
205,-1,-1,-1,-1,-1,439,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.02116283297073096
206,-1,-1,-1,-1,-1,484,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.02082466601859778
207,-1,-1,-1,-1,-1,529,7,7,326,29,2,10584,721,10,0,0.0,286588928,4112416,82944,0.02087954099988565
208,-1,-1,-1,-1,-1,574,7,7,326,29,2,10584,721,10,0,0.0,287260672,4112416,82944,0.020784624968655407
209,-1,-1,-1,-1,-1,619,7,7,326,29,2,10584,721,10,0,0.0,288604160,4112416,82944,0.02075537497876212
210,-1,-1,-1,-1,-1,0,8,7,327,29,2,10948,721,10,0,0.0,290734080,4112416,82944,0.020673708990216255
211,-1,-1,-1,-1,-1,33,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.02252554096048698
212,-1,-1,-1,-1,-1,78,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.021680540987290442
213,-1,-1,-1,-1,-1,123,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.02152066701091826
214,-1,-1,-1,-1,-1,168,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.02163599996129051
215,-1,-1,-1,-1,-1,213,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.0212204169947654
216,-1,-1,-1,-1,-1,258,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.021034708013758063
217,-1,-1,-1,-1,-1,303,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.02079387498088181
218,-1,-1,-1,-1,-1,348,8,7,327,29,2,10948,721,10,0,0.0,290750464,4112416,82944,0.020695250015705824
