step,retired_old_survivor_count,retired_old_survivor_bytes,same_slot_multigeneration_count,maximum_retired_generations_in_one_slot,retired_slot_count,gc_count_generation_0,gc_count_generation_1,gc_count_generation_2,gc_collections_generation_0,gc_collections_generation_1,gc_collections_generation_2,gc_collected_generation_0,gc_collected_generation_1,gc_collected_generation_2,manual_gc_collected_objects,manual_gc_wall_seconds,current_rss_bytes,live_current_tensor_bytes,edge_count,step_wall_seconds
1,-1,-1,-1,-1,-1,87,3,6,311,28,2,6139,466,10,0,0.0,235225088,4112416,82944,0.02241487498395145
2,-1,-1,-1,-1,-1,186,3,6,311,28,2,6139,466,10,0,0.0,237240320,4112416,82944,0.023303624999243766
3,-1,-1,-1,-1,-1,251,3,6,311,28,2,6139,466,10,0,0.0,239271936,4112416,82944,0.02218537498265505
4,-1,-1,-1,-1,-1,316,3,6,311,28,2,6139,466,10,0,0.0,243318784,4112416,82944,0.022979750006925315
5,-1,-1,-1,-1,-1,381,3,6,311,28,2,6139,466,10,0,0.0,245334016,4112416,82944,0.022498292033560574
6,-1,-1,-1,-1,-1,445,3,6,311,28,2,6139,466,10,0,0.0,251379712,4112416,82944,0.021697667019907385
7,-1,-1,-1,-1,-1,509,3,6,311,28,2,6139,466,10,0,0.0,254164992,4112416,82944,0.022503208019770682
8,-1,-1,-1,-1,-1,573,3,6,311,28,2,6139,466,10,0,0.0,256294912,4112416,82944,0.022878083982504904
9,-1,-1,-1,-1,-1,637,3,6,311,28,2,6139,466,10,0,0.0,257654784,4112416,82944,0.022032750013750046
10,-1,-1,-1,-1,-1,0,4,6,312,28,2,6378,466,10,0,0.0,261783552,4112416,82944,0.022595541027840227
11,-1,-1,-1,-1,-1,48,4,6,312,28,2,6378,466,10,0,0.0,261799936,4112416,82944,0.023318624997045845
12,-1,-1,-1,-1,-1,110,4,6,312,28,2,6378,466,10,0,0.0,262225920,4112416,82944,0.02372891700360924
13,-1,-1,-1,-1,-1,172,4,6,312,28,2,6378,466,10,0,0.0,262225920,4112416,82944,0.023172874993178993
14,-1,-1,-1,-1,-1,234,4,6,312,28,2,6378,466,10,0,0.0,262275072,4112416,82944,0.023089708003681153
15,-1,-1,-1,-1,-1,296,4,6,312,28,2,6378,466,10,0,0.0,262340608,4112416,82944,0.023742875026073307
16,-1,-1,-1,-1,-1,358,4,6,312,28,2,6378,466,10,0,0.0,262340608,4112416,82944,0.02251375000923872
17,-1,-1,-1,-1,-1,420,4,6,312,28,2,6378,466,10,0,0.0,262340608,4112416,82944,0.022210249968338758
18,-1,-1,-1,-1,-1,482,4,6,312,28,2,6378,466,10,0,0.0,262356992,4112416,82944,0.023115709016565233
19,-1,-1,-1,-1,-1,544,4,6,312,28,2,6378,466,10,0,0.0,262373376,4112416,82944,0.02227808302268386
20,-1,-1,-1,-1,-1,608,4,6,312,28,2,6378,466,10,0,0.0,262389760,4112416,82944,0.022901457967236638
21,-1,-1,-1,-1,-1,0,5,6,313,28,2,6642,466,10,0,0.0,266076160,4112416,82944,0.02219004201469943
22,-1,-1,-1,-1,-1,48,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.022761665983125567
23,-1,-1,-1,-1,-1,110,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.023816458007786423
24,-1,-1,-1,-1,-1,172,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.02319641603389755
25,-1,-1,-1,-1,-1,234,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.023995792027562857
26,-1,-1,-1,-1,-1,296,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.022536167001817375
27,-1,-1,-1,-1,-1,358,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.022013249981682748
28,-1,-1,-1,-1,-1,420,5,6,313,28,2,6642,466,10,0,0.0,266108928,4112416,82944,0.022295542003121227
29,-1,-1,-1,-1,-1,482,5,6,313,28,2,6642,466,10,0,0.0,266125312,4112416,82944,0.02226400002837181
30,-1,-1,-1,-1,-1,544,5,6,313,28,2,6642,466,10,0,0.0,266125312,4112416,82944,0.02225395798450336
31,-1,-1,-1,-1,-1,606,5,6,313,28,2,6642,466,10,0,0.0,266878976,4112416,82944,0.022812167007941753
32,-1,-1,-1,-1,-1,0,6,6,314,28,2,6906,466,10,0,0.0,266977280,4112416,82944,0.022150666976813227
33,-1,-1,-1,-1,-1,48,6,6,314,28,2,6906,466,10,0,0.0,266993664,4112416,82944,0.022543042025063187
34,-1,-1,-1,-1,-1,110,6,6,314,28,2,6906,466,10,0,0.0,266993664,4112416,82944,0.0245952500263229
35,-1,-1,-1,-1,-1,172,6,6,314,28,2,6906,466,10,0,0.0,266993664,4112416,82944,0.022876542003359646
36,-1,-1,-1,-1,-1,234,6,6,314,28,2,6906,466,10,0,0.0,266993664,4112416,82944,0.023595582984853536
37,-1,-1,-1,-1,-1,296,6,6,314,28,2,6906,466,10,0,0.0,266993664,4112416,82944,0.022622917022090405
38,-1,-1,-1,-1,-1,358,6,6,314,28,2,6906,466,10,0,0.0,266993664,4112416,82944,0.022650792030617595
39,-1,-1,-1,-1,-1,420,6,6,314,28,2,6906,466,10,0,0.0,267026432,4112416,82944,0.0231173750362359
40,-1,-1,-1,-1,-1,482,6,6,314,28,2,6906,466,10,0,0.0,267026432,4112416,82944,0.022569665976334363
41,-1,-1,-1,-1,-1,544,6,6,314,28,2,6906,466,10,0,0.0,267026432,4112416,82944,0.02311583299888298
42,-1,-1,-1,-1,-1,606,6,6,314,28,2,6906,466,10,0,0.0,267386880,4112416,82944,0.02231224998831749
43,-1,-1,-1,-1,-1,0,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.022802833002060652
44,-1,-1,-1,-1,-1,48,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.024111041973810643
45,-1,-1,-1,-1,-1,110,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.02272829198045656
46,-1,-1,-1,-1,-1,172,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.024123541952576488
47,-1,-1,-1,-1,-1,234,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.022967666969634593
48,-1,-1,-1,-1,-1,296,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.02315224998164922
49,-1,-1,-1,-1,-1,358,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.02371379197575152
50,-1,-1,-1,-1,-1,420,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.02278312499402091
51,-1,-1,-1,-1,-1,482,7,6,315,28,2,7170,466,10,0,0.0,270729216,4112416,82944,0.022768499969970435
52,-1,-1,-1,-1,-1,544,7,6,315,28,2,7170,466,10,0,0.0,270761984,4112416,82944,0.022367791971191764
53,-1,-1,-1,-1,-1,606,7,6,315,28,2,7170,466,10,0,0.0,270843904,4112416,82944,0.022682250011712313
54,-1,-1,-1,-1,-1,0,8,6,316,28,2,7434,466,10,0,0.0,270860288,4112416,82944,0.023031999997328967
55,-1,-1,-1,-1,-1,48,8,6,316,28,2,7434,466,10,0,0.0,270860288,4112416,82944,0.02395266602979973
56,-1,-1,-1,-1,-1,110,8,6,316,28,2,7434,466,10,0,0.0,270860288,4112416,82944,0.023822458984795958
57,-1,-1,-1,-1,-1,172,8,6,316,28,2,7434,466,10,0,0.0,270860288,4112416,82944,0.023296000028494745
58,-1,-1,-1,-1,-1,234,8,6,316,28,2,7434,466,10,0,0.0,270860288,4112416,82944,0.02363537496421486
59,-1,-1,-1,-1,-1,296,8,6,316,28,2,7434,466,10,0,0.0,270876672,4112416,82944,0.027554415981285274
60,-1,-1,-1,-1,-1,358,8,6,316,28,2,7434,466,10,0,0.0,272924672,4112416,82944,0.028346290986519307
61,-1,-1,-1,-1,-1,420,8,6,316,28,2,7434,466,10,0,0.0,272924672,4112416,82944,0.025432499998714775
62,-1,-1,-1,-1,-1,482,8,6,316,28,2,7434,466,10,0,0.0,274268160,4112416,82944,0.023995707975700498
63,-1,-1,-1,-1,-1,544,8,6,316,28,2,7434,466,10,0,0.0,275267584,4112416,82944,0.02361712499987334
64,-1,-1,-1,-1,-1,606,8,6,316,28,2,7434,466,10,0,0.0,278708224,4112416,82944,0.024221875006332994
65,-1,-1,-1,-1,-1,0,9,6,317,28,2,7698,466,10,0,0.0,280035328,4112416,82944,0.02274237497476861
66,-1,-1,-1,-1,-1,48,9,6,317,28,2,7698,466,10,0,0.0,280051712,4112416,82944,0.022796624980401248
67,-1,-1,-1,-1,-1,110,9,6,317,28,2,7698,466,10,0,0.0,280084480,4112416,82944,0.02226087497547269
68,-1,-1,-1,-1,-1,172,9,6,317,28,2,7698,466,10,0,0.0,280084480,4112416,82944,0.024409874982666224
69,-1,-1,-1,-1,-1,234,9,6,317,28,2,7698,466,10,0,0.0,280084480,4112416,82944,0.024733665981329978
70,-1,-1,-1,-1,-1,296,9,6,317,28,2,7698,466,10,0,0.0,280084480,4112416,82944,0.021890833973884583
71,-1,-1,-1,-1,-1,358,9,6,317,28,2,7698,466,10,0,0.0,280084480,4112416,82944,0.022159292013384402
72,-1,-1,-1,-1,-1,420,9,6,317,28,2,7698,466,10,0,0.0,280084480,4112416,82944,0.022014582995325327
73,-1,-1,-1,-1,-1,482,9,6,317,28,2,7698,466,10,0,0.0,280100864,4112416,82944,0.022030332998838276
74,-1,-1,-1,-1,-1,544,9,6,317,28,2,7698,466,10,0,0.0,280100864,4112416,82944,0.02178620803169906
75,-1,-1,-1,-1,-1,606,9,6,317,28,2,7698,466,10,0,0.0,280117248,4112416,82944,0.021694333001505584
76,-1,-1,-1,-1,-1,0,10,6,318,28,2,7962,466,10,0,0.0,282787840,4112416,82944,0.021666167012881488
77,-1,-1,-1,-1,-1,48,10,6,318,28,2,7962,466,10,0,0.0,282787840,4112416,82944,0.022177332954015583
78,-1,-1,-1,-1,-1,110,10,6,318,28,2,7962,466,10,0,0.0,282804224,4112416,82944,0.02334295801119879
79,-1,-1,-1,-1,-1,172,10,6,318,28,2,7962,466,10,0,0.0,282804224,4112416,82944,0.022808332985732704
80,-1,-1,-1,-1,-1,234,10,6,318,28,2,7962,466,10,0,0.0,282804224,4112416,82944,0.0226468340260908
81,-1,-1,-1,-1,-1,296,10,6,318,28,2,7962,466,10,0,0.0,282804224,4112416,82944,0.021988958003930748
82,-1,-1,-1,-1,-1,358,10,6,318,28,2,7962,466,10,0,0.0,283623424,4112416,82944,0.03326166601618752
83,-1,-1,-1,-1,-1,420,10,6,318,28,2,7962,466,10,0,0.0,287522816,4112416,82944,0.04161445901263505
84,-1,-1,-1,-1,-1,482,10,6,318,28,2,7962,466,10,0,0.0,287539200,4112416,82944,0.034339957986958325
85,-1,-1,-1,-1,-1,544,10,6,318,28,2,7962,466,10,0,0.0,287539200,4112416,82944,0.02923945797374472
86,-1,-1,-1,-1,-1,606,10,6,318,28,2,7962,466,10,0,0.0,288882688,4112416,82944,0.025867375021334738
87,-1,-1,-1,-1,-1,0,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.026561749982647598
88,-1,-1,-1,-1,-1,48,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.025604624999687076
89,-1,-1,-1,-1,-1,110,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.0256154999951832
90,-1,-1,-1,-1,-1,172,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.024309916014317423
91,-1,-1,-1,-1,-1,234,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.024462582950945944
92,-1,-1,-1,-1,-1,296,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.023515917011536658
93,-1,-1,-1,-1,-1,358,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.024249334004707634
94,-1,-1,-1,-1,-1,420,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.023174416972324252
95,-1,-1,-1,-1,-1,482,11,6,319,28,2,8226,466,10,0,0.0,288882688,4112416,82944,0.023254416999407113
96,-1,-1,-1,-1,-1,544,11,6,319,28,2,8226,466,10,0,0.0,288899072,4112416,82944,0.023385000007692724
97,-1,-1,-1,-1,-1,606,11,6,319,28,2,8226,466,10,0,0.0,288915456,4112416,82944,0.02316350000910461
98,-1,-1,-1,-1,-1,0,0,7,319,29,2,8226,730,10,0,0.0,288915456,4112416,82944,0.02257266698870808
99,-1,-1,-1,-1,-1,48,0,7,319,29,2,8226,730,10,0,0.0,288915456,4112416,82944,0.023199208022560924
100,-1,-1,-1,-1,-1,110,0,7,319,29,2,8226,730,10,0,0.0,288915456,4112416,82944,0.022722374997101724
101,-1,-1,-1,-1,-1,172,0,7,319,29,2,8226,730,10,0,0.0,288915456,4112416,82944,0.022370750026311725
102,-1,-1,-1,-1,-1,234,0,7,319,29,2,8226,730,10,0,0.0,288915456,4112416,82944,0.02264512499095872
103,-1,-1,-1,-1,-1,296,0,7,319,29,2,8226,730,10,0,0.0,288915456,4112416,82944,0.02808283397462219
104,-1,-1,-1,-1,-1,358,0,7,319,29,2,8226,730,10,0,0.0,289603584,4112416,82944,0.026291165966540575
105,-1,-1,-1,-1,-1,420,0,7,319,29,2,8226,730,10,0,0.0,289603584,4112416,82944,0.026330916967708617
106,-1,-1,-1,-1,-1,482,0,7,319,29,2,8226,730,10,0,0.0,289603584,4112416,82944,0.021566334005910903
107,-1,-1,-1,-1,-1,544,0,7,319,29,2,8226,730,10,0,0.0,289603584,4112416,82944,0.023214582994114608
108,-1,-1,-1,-1,-1,606,0,7,319,29,2,8226,730,10,0,0.0,289619968,4112416,82944,0.022176624974235892
109,-1,-1,-1,-1,-1,0,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.021953624964226037
110,-1,-1,-1,-1,-1,48,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.02366399997845292
111,-1,-1,-1,-1,-1,110,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.02294029196491465
112,-1,-1,-1,-1,-1,172,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.022318875009659678
113,-1,-1,-1,-1,-1,234,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.02274645899888128
114,-1,-1,-1,-1,-1,296,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.022332374996040016
115,-1,-1,-1,-1,-1,358,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.022578666976187378
116,-1,-1,-1,-1,-1,420,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.022278917022049427
117,-1,-1,-1,-1,-1,482,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.021830999990925193
118,-1,-1,-1,-1,-1,544,1,7,320,29,2,8490,730,10,0,0.0,289619968,4112416,82944,0.021902792039327323
119,-1,-1,-1,-1,-1,606,1,7,320,29,2,8490,730,10,0,0.0,289636352,4112416,82944,0.021865458053071052
120,-1,-1,-1,-1,-1,0,2,7,321,29,2,8754,730,10,0,0.0,289652736,4112416,82944,0.021526916010770947
121,-1,-1,-1,-1,-1,48,2,7,321,29,2,8754,730,10,0,0.0,289652736,4112416,82944,0.022469749965239316
122,-1,-1,-1,-1,-1,110,2,7,321,29,2,8754,730,10,0,0.0,289652736,4112416,82944,0.022679666988551617
123,-1,-1,-1,-1,-1,172,2,7,321,29,2,8754,730,10,0,0.0,289734656,4112416,82944,0.048041416972409934
124,-1,-1,-1,-1,-1,234,2,7,321,29,2,8754,730,10,0,0.0,290390016,4112416,82944,0.04369783401489258
125,-1,-1,-1,-1,-1,296,2,7,321,29,2,8754,730,10,0,0.0,290390016,4112416,82944,0.026673459040466696
126,-1,-1,-1,-1,-1,358,2,7,321,29,2,8754,730,10,0,0.0,290390016,4112416,82944,0.026338333962485194
127,-1,-1,-1,-1,-1,420,2,7,321,29,2,8754,730,10,0,0.0,290406400,4112416,82944,0.02563820796785876
128,-1,-1,-1,-1,-1,482,2,7,321,29,2,8754,730,10,0,0.0,290406400,4112416,82944,0.025441958045121282
129,-1,-1,-1,-1,-1,544,2,7,321,29,2,8754,730,10,0,0.0,290406400,4112416,82944,0.022995707986410707
130,-1,-1,-1,-1,-1,606,2,7,321,29,2,8754,730,10,0,0.0,290422784,4112416,82944,0.022659750015009195
131,-1,-1,-1,-1,-1,0,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.024437374959234148
132,-1,-1,-1,-1,-1,48,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.02330987498862669
133,-1,-1,-1,-1,-1,104,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.0224806250189431
134,-1,-1,-1,-1,-1,151,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.023334208002779633
135,-1,-1,-1,-1,-1,198,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.02273970900569111
136,-1,-1,-1,-1,-1,245,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.02234783401945606
137,-1,-1,-1,-1,-1,292,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.022221666993573308
138,-1,-1,-1,-1,-1,339,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.022793542011640966
139,-1,-1,-1,-1,-1,386,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.023424374987371266
140,-1,-1,-1,-1,-1,433,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.022038667055312544
141,-1,-1,-1,-1,-1,480,3,7,322,29,2,9018,730,10,0,0.0,290439168,4112416,82944,0.025062833970878273
142,-1,-1,-1,-1,-1,528,3,7,322,29,2,9018,730,10,0,0.0,290471936,4112416,82944,0.022336124966386706
143,-1,-1,-1,-1,-1,577,3,7,322,29,2,9018,730,10,0,0.0,293208064,4112416,82944,0.02203074999852106
144,-1,-1,-1,-1,-1,626,3,7,322,29,2,9018,730,10,0,0.0,293289984,4112416,82944,0.02189787500537932
145,-1,-1,-1,-1,-1,0,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.02117558295140043
146,-1,-1,-1,-1,-1,33,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.02310687501449138
147,-1,-1,-1,-1,-1,80,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.023563124996144325
148,-1,-1,-1,-1,-1,127,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.022651791980024427
149,-1,-1,-1,-1,-1,174,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.022988124983385205
150,-1,-1,-1,-1,-1,221,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.02287462499225512
151,-1,-1,-1,-1,-1,268,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.022410790959838778
152,-1,-1,-1,-1,-1,315,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.022396625019609928
153,-1,-1,-1,-1,-1,362,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.021886250004172325
154,-1,-1,-1,-1,-1,409,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.022187958005815744
155,-1,-1,-1,-1,-1,456,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.022093875042628497
156,-1,-1,-1,-1,-1,503,4,7,323,29,2,9357,730,10,0,0.0,294027264,4112416,82944,0.02174941700650379
157,-1,-1,-1,-1,-1,550,4,7,323,29,2,9357,730,10,0,0.0,294092800,4112416,82944,0.022275916999205947
158,-1,-1,-1,-1,-1,597,4,7,323,29,2,9357,730,10,0,0.0,294240256,4112416,82944,0.021377958997618407
159,-1,-1,-1,-1,-1,646,4,7,323,29,2,9357,730,10,0,0.0,294289408,4112416,82944,0.021163166034966707
160,-1,-1,-1,-1,-1,15,5,7,324,29,2,9714,730,10,0,0.0,294371328,4112416,82944,0.021241667040158063
161,-1,-1,-1,-1,-1,58,5,7,324,29,2,9714,730,10,0,0.0,294387712,4112416,82944,0.02224670903524384
162,-1,-1,-1,-1,-1,105,5,7,324,29,2,9714,730,10,0,0.0,294387712,4112416,82944,0.02210404200013727
163,-1,-1,-1,-1,-1,152,5,7,324,29,2,9714,730,10,0,0.0,294387712,4112416,82944,0.02141458395635709
164,-1,-1,-1,-1,-1,199,5,7,324,29,2,9714,730,10,0,0.0,294387712,4112416,82944,0.035740958992391825
165,-1,-1,-1,-1,-1,246,5,7,324,29,2,9714,730,10,0,0.0,294387712,4112416,82944,0.0372636669781059
166,-1,-1,-1,-1,-1,293,5,7,324,29,2,9714,730,10,0,0.0,294387712,4112416,82944,0.023743500001728535
167,-1,-1,-1,-1,-1,340,5,7,324,29,2,9714,730,10,0,0.0,294404096,4112416,82944,0.022108417004346848
168,-1,-1,-1,-1,-1,387,5,7,324,29,2,9714,730,10,0,0.0,294420480,4112416,82944,0.022073207946959883
169,-1,-1,-1,-1,-1,434,5,7,324,29,2,9714,730,10,0,0.0,294420480,4112416,82944,0.022033541987184435
170,-1,-1,-1,-1,-1,481,5,7,324,29,2,9714,730,10,0,0.0,294436864,4112416,82944,0.02192945801652968
171,-1,-1,-1,-1,-1,528,5,7,324,29,2,9714,730,10,0,0.0,294453248,4112416,82944,0.021890582982450724
172,-1,-1,-1,-1,-1,575,5,7,324,29,2,9714,730,10,0,0.0,294453248,4112416,82944,0.022264082974288613
173,-1,-1,-1,-1,-1,622,5,7,324,29,2,9714,730,10,0,0.0,294453248,4112416,82944,0.02143091702600941
174,-1,-1,-1,-1,-1,0,6,7,325,29,2,10060,730,10,0,0.0,294453248,4112416,82944,0.02688708296045661
175,-1,-1,-1,-1,-1,33,6,7,325,29,2,10060,730,10,0,0.0,294453248,4112416,82944,0.025789458013605326
176,-1,-1,-1,-1,-1,80,6,7,325,29,2,10060,730,10,0,0.0,294453248,4112416,82944,0.023027957999147475
177,-1,-1,-1,-1,-1,127,6,7,325,29,2,10060,730,10,0,0.0,294453248,4112416,82944,0.02309691597474739
178,-1,-1,-1,-1,-1,174,6,7,325,29,2,10060,730,10,0,0.0,294453248,4112416,82944,0.024306457955390215
179,-1,-1,-1,-1,-1,221,6,7,325,29,2,10060,730,10,0,0.0,294469632,4112416,82944,0.02275674999691546
180,-1,-1,-1,-1,-1,268,6,7,325,29,2,10060,730,10,0,0.0,294469632,4112416,82944,0.0221649159793742
181,-1,-1,-1,-1,-1,315,6,7,325,29,2,10060,730,10,0,0.0,294469632,4112416,82944,0.021554292005021125
182,-1,-1,-1,-1,-1,362,6,7,325,29,2,10060,730,10,0,0.0,294469632,4112416,82944,0.021730666980147362
183,-1,-1,-1,-1,-1,409,6,7,325,29,2,10060,730,10,0,0.0,294469632,4112416,82944,0.022124457987956703
184,-1,-1,-1,-1,-1,456,6,7,325,29,2,10060,730,10,0,0.0,294486016,4112416,82944,0.0217109170043841
185,-1,-1,-1,-1,-1,503,6,7,325,29,2,10060,730,10,0,0.0,294486016,4112416,82944,0.021650124981533736
186,-1,-1,-1,-1,-1,550,6,7,325,29,2,10060,730,10,0,0.0,294502400,4112416,82944,0.021938541962299496
187,-1,-1,-1,-1,-1,597,6,7,325,29,2,10060,730,10,0,0.0,295190528,4112416,82944,0.022023374971468
188,-1,-1,-1,-1,-1,644,6,7,325,29,2,10060,730,10,0,0.0,297222144,4112416,82944,0.02172650001011789
189,-1,-1,-1,-1,-1,0,7,7,326,29,2,10424,730,10,0,0.0,299925504,4112416,82944,0.021319416991900653
190,-1,-1,-1,-1,-1,33,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.022445250011514872
191,-1,-1,-1,-1,-1,80,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.02308062498923391
192,-1,-1,-1,-1,-1,127,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.02241929102456197
193,-1,-1,-1,-1,-1,174,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.026037833013106138
194,-1,-1,-1,-1,-1,221,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.02351804100908339
195,-1,-1,-1,-1,-1,268,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.022469917021226138
196,-1,-1,-1,-1,-1,315,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.022221583989448845
197,-1,-1,-1,-1,-1,362,7,7,326,29,2,10424,730,10,0,0.0,299941888,4112416,82944,0.0219914999906905
198,-1,-1,-1,-1,-1,409,7,7,326,29,2,10424,730,10,0,0.0,300630016,4112416,82944,0.04403812496457249
199,-1,-1,-1,-1,-1,456,7,7,326,29,2,10424,730,10,0,0.0,300646400,4112416,82944,0.03304012498119846
200,-1,-1,-1,-1,-1,503,7,7,326,29,2,10424,730,10,0,0.0,300646400,4112416,82944,0.028583041043020785
201,-1,-1,-1,-1,-1,550,7,7,326,29,2,10424,730,10,0,0.0,300646400,4112416,82944,0.023713667003903538
202,-1,-1,-1,-1,-1,597,7,7,326,29,2,10424,730,10,0,0.0,302628864,4112416,82944,0.022222083003725857
203,-1,-1,-1,-1,-1,644,7,7,326,29,2,10424,730,10,0,0.0,302645248,4112416,82944,0.02155983296688646
204,-1,-1,-1,-1,-1,0,8,7,327,29,2,10788,730,10,0,0.0,302645248,4112416,82944,0.02139608300058171
205,-1,-1,-1,-1,-1,33,8,7,327,29,2,10788,730,10,0,0.0,302645248,4112416,82944,0.02272429200820625
206,-1,-1,-1,-1,-1,80,8,7,327,29,2,10788,730,10,0,0.0,302645248,4112416,82944,0.02277404099004343
207,-1,-1,-1,-1,-1,127,8,7,327,29,2,10788,730,10,0,0.0,302645248,4112416,82944,0.02202837500954047
208,-1,-1,-1,-1,-1,174,8,7,327,29,2,10788,730,10,0,0.0,302645248,4112416,82944,0.023257915978319943
209,-1,-1,-1,-1,-1,221,8,7,327,29,2,10788,730,10,0,0.0,302645248,4112416,82944,0.022501291998196393
210,-1,-1,-1,-1,-1,268,8,7,327,29,2,10788,730,10,0,0.0,302661632,4112416,82944,0.02201412501744926
211,-1,-1,-1,-1,-1,315,8,7,327,29,2,10788,730,10,0,0.0,302661632,4112416,82944,0.02294312504818663
212,-1,-1,-1,-1,-1,362,8,7,327,29,2,10788,730,10,0,0.0,302661632,4112416,82944,0.021776125009637326
213,-1,-1,-1,-1,-1,409,8,7,327,29,2,10788,730,10,0,0.0,302678016,4112416,82944,0.02192379196640104
214,-1,-1,-1,-1,-1,456,8,7,327,29,2,10788,730,10,0,0.0,302678016,4112416,82944,0.02173091599252075
215,-1,-1,-1,-1,-1,503,8,7,327,29,2,10788,730,10,0,0.0,302694400,4112416,82944,0.021711000008508563
