step,retired_old_survivor_count,retired_old_survivor_bytes,same_slot_multigeneration_count,maximum_retired_generations_in_one_slot,retired_slot_count,gc_count_generation_0,gc_count_generation_1,gc_count_generation_2,gc_collections_generation_0,gc_collections_generation_1,gc_collections_generation_2,gc_collected_generation_0,gc_collected_generation_1,gc_collected_generation_2,manual_gc_collected_objects,manual_gc_wall_seconds,current_rss_bytes,live_current_tensor_bytes,edge_count,step_wall_seconds
16,-1,-1,-1,-1,-1,348,4,6,312,28,2,6378,466,10,0,0.0,263454720,4112416,82944,0.021059959020931274
17,-1,-1,-1,-1,-1,408,4,6,312,28,2,6378,466,10,0,0.0,263553024,4112416,82944,0.021090166992507875
18,-1,-1,-1,-1,-1,468,4,6,312,28,2,6378,466,10,0,0.0,264880128,4112416,82944,0.02052825002465397
19,-1,-1,-1,-1,-1,528,4,6,312,28,2,6378,466,10,0,0.0,264896512,4112416,82944,0.02060229197377339
20,-1,-1,-1,-1,-1,590,4,6,312,28,2,6378,466,10,0,0.0,278986752,4112416,82944,0.0377150839776732
21,-1,-1,-1,-1,-1,652,4,6,312,28,2,6378,466,10,0,0.0,281100288,4112416,82944,0.03776058298535645
22,-1,-1,-1,-1,-1,25,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.02408812497742474
23,-1,-1,-1,-1,-1,81,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.026427583012264222
24,-1,-1,-1,-1,-1,141,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.02526224998291582
25,-1,-1,-1,-1,-1,201,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.02341408299980685
26,-1,-1,-1,-1,-1,276,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.026076125039253384
27,-1,-1,-1,-1,-1,336,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.024677083012647927
28,-1,-1,-1,-1,-1,396,5,6,313,28,2,6660,466,10,0,0.0,282607616,4112416,82944,0.026806999987456948
29,-1,-1,-1,-1,-1,456,5,6,313,28,2,6660,466,10,0,0.0,283279360,4112416,82944,0.024092874955385923
30,-1,-1,-1,-1,-1,516,5,6,313,28,2,6660,466,10,0,0.0,284934144,4112416,82944,0.02987095800926909
31,-1,-1,-1,-1,-1,576,5,6,313,28,2,6660,466,10,0,0.0,286277632,4112416,82944,0.0238812500028871
32,-1,-1,-1,-1,-1,636,5,6,313,28,2,6660,466,10,0,0.0,287604736,4112416,82944,0.030716291978023946
33,-1,-1,-1,-1,-1,0,6,6,314,28,2,6931,466,10,0,0.0,287604736,4112416,82944,0.02270904096076265
34,-1,-1,-1,-1,-1,48,6,6,314,28,2,6931,466,10,0,0.0,287621120,4112416,82944,0.022409541998058558
35,-1,-1,-1,-1,-1,108,6,6,314,28,2,6931,466,10,0,0.0,287621120,4112416,82944,0.021794416999910027
36,-1,-1,-1,-1,-1,168,6,6,314,28,2,6931,466,10,0,0.0,287621120,4112416,82944,0.022898291994351894
37,-1,-1,-1,-1,-1,228,6,6,314,28,2,6931,466,10,0,0.0,287621120,4112416,82944,0.02519508299883455
38,-1,-1,-1,-1,-1,288,6,6,314,28,2,6931,466,10,0,0.0,287621120,4112416,82944,0.021369666967075318
39,-1,-1,-1,-1,-1,348,6,6,314,28,2,6931,466,10,0,0.0,287637504,4112416,82944,0.023102791979908943
40,-1,-1,-1,-1,-1,408,6,6,314,28,2,6931,466,10,0,0.0,287670272,4112416,82944,0.021663749997969717
41,-1,-1,-1,-1,-1,468,6,6,314,28,2,6931,466,10,0,0.0,287670272,4112416,82944,0.021477292000781745
42,-1,-1,-1,-1,-1,528,6,6,314,28,2,6931,466,10,0,0.0,287670272,4112416,82944,0.021658332960214466
43,-1,-1,-1,-1,-1,588,6,6,314,28,2,6931,466,10,0,0.0,287670272,4112416,82944,0.025467917032074183
44,-1,-1,-1,-1,-1,648,6,6,314,28,2,6931,466,10,0,0.0,287670272,4112416,82944,0.022531084017828107
45,-1,-1,-1,-1,-1,25,7,6,315,28,2,7213,466,10,0,0.0,287670272,4112416,82944,0.02326550002908334
46,-1,-1,-1,-1,-1,81,7,6,315,28,2,7213,466,10,0,0.0,287670272,4112416,82944,0.023257749970071018
47,-1,-1,-1,-1,-1,141,7,6,315,28,2,7213,466,10,0,0.0,287670272,4112416,82944,0.02160583302611485
48,-1,-1,-1,-1,-1,201,7,6,315,28,2,7213,466,10,0,0.0,287670272,4112416,82944,0.023146708961576223
49,-1,-1,-1,-1,-1,261,7,6,315,28,2,7213,466,10,0,0.0,287670272,4112416,82944,0.026829375012312084
50,-1,-1,-1,-1,-1,321,7,6,315,28,2,7213,466,10,0,0.0,287670272,4112416,82944,0.021534583007451147
51,-1,-1,-1,-1,-1,408,7,6,315,28,2,7213,466,10,0,0.0,287686656,4112416,82944,0.02343683404615149
52,-1,-1,-1,-1,-1,468,7,6,315,28,2,7213,466,10,0,0.0,287686656,4112416,82944,0.023452292021829635
53,-1,-1,-1,-1,-1,528,7,6,315,28,2,7213,466,10,0,0.0,287703040,4112416,82944,0.022080708004068583
54,-1,-1,-1,-1,-1,588,7,6,315,28,2,7213,466,10,0,0.0,287703040,4112416,82944,0.023072499956469983
55,-1,-1,-1,-1,-1,648,7,6,315,28,2,7213,466,10,0,0.0,288374784,4112416,82944,0.021570999990217388
56,-1,-1,-1,-1,-1,25,8,6,316,28,2,7477,466,10,0,0.0,289046528,4112416,82944,0.02128720801556483
57,-1,-1,-1,-1,-1,81,8,6,316,28,2,7477,466,10,0,0.0,289095680,4112416,82944,0.021797082968987525
58,-1,-1,-1,-1,-1,141,8,6,316,28,2,7477,466,10,0,0.0,289112064,4112416,82944,0.023325457994360477
59,-1,-1,-1,-1,-1,201,8,6,316,28,2,7477,466,10,0,0.0,289112064,4112416,82944,0.02575895795598626
60,-1,-1,-1,-1,-1,261,8,6,316,28,2,7477,466,10,0,0.0,289144832,4112416,82944,0.021994041046127677
61,-1,-1,-1,-1,-1,321,8,6,316,28,2,7477,466,10,0,0.0,289144832,4112416,82944,0.02196545898914337
62,-1,-1,-1,-1,-1,381,8,6,316,28,2,7477,466,10,0,0.0,289144832,4112416,82944,0.02201320801395923
63,-1,-1,-1,-1,-1,441,8,6,316,28,2,7477,466,10,0,0.0,289144832,4112416,82944,0.02356512501137331
64,-1,-1,-1,-1,-1,501,8,6,316,28,2,7477,466,10,0,0.0,289161216,4112416,82944,0.02140970795881003
65,-1,-1,-1,-1,-1,561,8,6,316,28,2,7477,466,10,0,0.0,289161216,4112416,82944,0.02299883298110217
66,-1,-1,-1,-1,-1,621,8,6,316,28,2,7477,466,10,0,0.0,289161216,4112416,82944,0.02141350001329556
67,-1,-1,-1,-1,-1,0,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.021509749989490956
68,-1,-1,-1,-1,-1,48,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.02199454203946516
69,-1,-1,-1,-1,-1,108,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.025025666982401162
70,-1,-1,-1,-1,-1,168,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.021977833996061236
71,-1,-1,-1,-1,-1,228,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.02117354201618582
72,-1,-1,-1,-1,-1,288,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.022717291954904795
73,-1,-1,-1,-1,-1,348,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.02482770901406184
74,-1,-1,-1,-1,-1,408,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.024808709044009447
75,-1,-1,-1,-1,-1,468,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.02126545802457258
76,-1,-1,-1,-1,-1,558,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.028273167030420154
77,-1,-1,-1,-1,-1,618,9,6,317,28,2,7748,466,10,0,0.0,289865728,4112416,82944,0.0232385839917697
78,-1,-1,-1,-1,-1,0,10,6,318,28,2,8012,466,10,0,0.0,291192832,4112416,82944,0.021164917037822306
79,-1,-1,-1,-1,-1,48,10,6,318,28,2,8012,466,10,0,0.0,291192832,4112416,82944,0.022977290966082364
80,-1,-1,-1,-1,-1,108,10,6,318,28,2,8012,466,10,0,0.0,291192832,4112416,82944,0.021145958977285773
81,-1,-1,-1,-1,-1,168,10,6,318,28,2,8012,466,10,0,0.0,291192832,4112416,82944,0.02148662501713261
82,-1,-1,-1,-1,-1,228,10,6,318,28,2,8012,466,10,0,0.0,291192832,4112416,82944,0.02095454203663394
83,-1,-1,-1,-1,-1,288,10,6,318,28,2,8012,466,10,0,0.0,291209216,4112416,82944,0.020804458006750792
84,-1,-1,-1,-1,-1,348,10,6,318,28,2,8012,466,10,0,0.0,291225600,4112416,82944,0.02100695896660909
85,-1,-1,-1,-1,-1,408,10,6,318,28,2,8012,466,10,0,0.0,291225600,4112416,82944,0.02108958299504593
86,-1,-1,-1,-1,-1,468,10,6,318,28,2,8012,466,10,0,0.0,291225600,4112416,82944,0.02079083299031481
87,-1,-1,-1,-1,-1,528,10,6,318,28,2,8012,466,10,0,0.0,291225600,4112416,82944,0.020351458981167525
88,-1,-1,-1,-1,-1,588,10,6,318,28,2,8012,466,10,0,0.0,292585472,4112416,82944,0.020788875001017004
89,-1,-1,-1,-1,-1,648,10,6,318,28,2,8012,466,10,0,0.0,292601856,4112416,82944,0.020473375043366104
90,-1,-1,-1,-1,-1,25,11,6,319,28,2,8294,466,10,0,0.0,293945344,4112416,82944,0.020846166997216642
91,-1,-1,-1,-1,-1,81,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.0216109580360353
92,-1,-1,-1,-1,-1,141,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.021664250001776963
93,-1,-1,-1,-1,-1,201,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.021057792007923126
94,-1,-1,-1,-1,-1,261,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.020679041976109147
95,-1,-1,-1,-1,-1,321,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.020679916953668
96,-1,-1,-1,-1,-1,381,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.02110933297080919
97,-1,-1,-1,-1,-1,441,11,6,319,28,2,8294,466,10,0,0.0,293961728,4112416,82944,0.021243916999083012
98,-1,-1,-1,-1,-1,501,11,6,319,28,2,8294,466,10,0,0.0,293978112,4112416,82944,0.02027474995702505
99,-1,-1,-1,-1,-1,561,11,6,319,28,2,8294,466,10,0,0.0,294010880,4112416,82944,0.020561834040563554
100,-1,-1,-1,-1,-1,621,11,6,319,28,2,8294,466,10,0,0.0,294010880,4112416,82944,0.02059087494853884
101,-1,-1,-1,-1,-1,48,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.02146341698244214
102,-1,-1,-1,-1,-1,108,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.021425749990157783
103,-1,-1,-1,-1,-1,168,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.020992624980863184
104,-1,-1,-1,-1,-1,228,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.020791749993804842
105,-1,-1,-1,-1,-1,288,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.022052000043913722
106,-1,-1,-1,-1,-1,348,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.024550125002861023
107,-1,-1,-1,-1,-1,408,0,7,319,29,2,8294,721,10,0,0.0,294076416,4112416,82944,0.02388875000178814
108,-1,-1,-1,-1,-1,468,0,7,319,29,2,8294,721,10,0,0.0,294092800,4112416,82944,0.023355166951660067
109,-1,-1,-1,-1,-1,528,0,7,319,29,2,8294,721,10,0,0.0,294092800,4112416,82944,0.024290625005960464
110,-1,-1,-1,-1,-1,588,0,7,319,29,2,8294,721,10,0,0.0,294092800,4112416,82944,0.027100290986709297
111,-1,-1,-1,-1,-1,648,0,7,319,29,2,8294,721,10,0,0.0,294141952,4112416,82944,0.02832241600845009
112,-1,-1,-1,-1,-1,25,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.0217712500016205
113,-1,-1,-1,-1,-1,81,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.024316666007507592
114,-1,-1,-1,-1,-1,141,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.020824541978072375
115,-1,-1,-1,-1,-1,201,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.02122545801103115
116,-1,-1,-1,-1,-1,261,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.02068437496200204
117,-1,-1,-1,-1,-1,321,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.021007250004913658
118,-1,-1,-1,-1,-1,381,1,7,320,29,2,8568,721,10,0,0.0,294141952,4112416,82944,0.022245250002015382
119,-1,-1,-1,-1,-1,441,1,7,320,29,2,8568,721,10,0,0.0,294158336,4112416,82944,0.021401875012088567
120,-1,-1,-1,-1,-1,501,1,7,320,29,2,8568,721,10,0,0.0,294158336,4112416,82944,0.020954832958523184
121,-1,-1,-1,-1,-1,561,1,7,320,29,2,8568,721,10,0,0.0,294158336,4112416,82944,0.02121058403281495
122,-1,-1,-1,-1,-1,621,1,7,320,29,2,8568,721,10,0,0.0,294158336,4112416,82944,0.02126250002766028
123,-1,-1,-1,-1,-1,0,2,7,321,29,2,8839,721,10,0,0.0,294158336,4112416,82944,0.02117108303355053
124,-1,-1,-1,-1,-1,48,2,7,321,29,2,8839,721,10,0,0.0,294174720,4112416,82944,0.022514458978548646
125,-1,-1,-1,-1,-1,108,2,7,321,29,2,8839,721,10,0,0.0,294174720,4112416,82944,0.021706000028643757
126,-1,-1,-1,-1,-1,169,2,7,321,29,2,8839,721,10,0,0.0,294174720,4112416,82944,0.02183833299204707
127,-1,-1,-1,-1,-1,229,2,7,321,29,2,8839,721,10,0,0.0,294174720,4112416,82944,0.02101637498708442
128,-1,-1,-1,-1,-1,289,2,7,321,29,2,8839,721,10,0,0.0,294174720,4112416,82944,0.02123149996623397
129,-1,-1,-1,-1,-1,349,2,7,321,29,2,8839,721,10,0,0.0,294191104,4112416,82944,0.021046124980784953
130,-1,-1,-1,-1,-1,409,2,7,321,29,2,8839,721,10,0,0.0,294191104,4112416,82944,0.020806791028007865
131,-1,-1,-1,-1,-1,469,2,7,321,29,2,8839,721,10,0,0.0,294191104,4112416,82944,0.021050125011242926
132,-1,-1,-1,-1,-1,529,2,7,321,29,2,8839,721,10,0,0.0,294191104,4112416,82944,0.02080966701032594
133,-1,-1,-1,-1,-1,583,2,7,321,29,2,8839,721,10,0,0.0,294191104,4112416,82944,0.021085208980366588
134,-1,-1,-1,-1,-1,628,2,7,321,29,2,8839,721,10,0,0.0,294191104,4112416,82944,0.02143462497042492
135,-1,-1,-1,-1,-1,0,3,7,322,29,2,9128,721,10,0,0.0,294518784,4112416,82944,0.021214541979134083
136,-1,-1,-1,-1,-1,33,3,7,322,29,2,9128,721,10,0,0.0,294518784,4112416,82944,0.021359250007662922
137,-1,-1,-1,-1,-1,78,3,7,322,29,2,9128,721,10,0,0.0,294518784,4112416,82944,0.025575375009793788
138,-1,-1,-1,-1,-1,123,3,7,322,29,2,9128,721,10,0,0.0,294518784,4112416,82944,0.022439624997787178
139,-1,-1,-1,-1,-1,168,3,7,322,29,2,9128,721,10,0,0.0,294518784,4112416,82944,0.022413917002268136
140,-1,-1,-1,-1,-1,213,3,7,322,29,2,9128,721,10,0,0.0,294518784,4112416,82944,0.021415208000689745
141,-1,-1,-1,-1,-1,258,3,7,322,29,2,9128,721,10,0,0.0,294535168,4112416,82944,0.020913459011353552
142,-1,-1,-1,-1,-1,303,3,7,322,29,2,9128,721,10,0,0.0,294535168,4112416,82944,0.020780499966349453
143,-1,-1,-1,-1,-1,348,3,7,322,29,2,9128,721,10,0,0.0,294551552,4112416,82944,0.020635834021959454
144,-1,-1,-1,-1,-1,393,3,7,322,29,2,9128,721,10,0,0.0,294551552,4112416,82944,0.02143820800120011
145,-1,-1,-1,-1,-1,438,3,7,322,29,2,9128,721,10,0,0.0,294551552,4112416,82944,0.021589041978586465
146,-1,-1,-1,-1,-1,483,3,7,322,29,2,9128,721,10,0,0.0,294551552,4112416,82944,0.021531792008318007
147,-1,-1,-1,-1,-1,528,3,7,322,29,2,9128,721,10,0,0.0,294567936,4112416,82944,0.02121787500800565
148,-1,-1,-1,-1,-1,573,3,7,322,29,2,9128,721,10,0,0.0,294584320,4112416,82944,0.021741875039879233
149,-1,-1,-1,-1,-1,618,3,7,322,29,2,9128,721,10,0,0.0,296910848,4112416,82944,0.0207932090270333
150,-1,-1,-1,-1,-1,0,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.020791874965652823
151,-1,-1,-1,-1,-1,33,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.02241412497824058
152,-1,-1,-1,-1,-1,78,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.022012499975971878
153,-1,-1,-1,-1,-1,123,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.02123224997194484
154,-1,-1,-1,-1,-1,168,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.021177750022616237
155,-1,-1,-1,-1,-1,213,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.021193292050156742
156,-1,-1,-1,-1,-1,258,4,7,323,29,2,9492,721,10,0,0.0,299581440,4112416,82944,0.021204916993156075
157,-1,-1,-1,-1,-1,303,4,7,323,29,2,9492,721,10,0,0.0,299597824,4112416,82944,0.02148049999959767
158,-1,-1,-1,-1,-1,348,4,7,323,29,2,9492,721,10,0,0.0,299597824,4112416,82944,0.021999999997206032
159,-1,-1,-1,-1,-1,393,4,7,323,29,2,9492,721,10,0,0.0,299597824,4112416,82944,0.02134325000224635
160,-1,-1,-1,-1,-1,438,4,7,323,29,2,9492,721,10,0,0.0,299614208,4112416,82944,0.021324999979697168
161,-1,-1,-1,-1,-1,483,4,7,323,29,2,9492,721,10,0,0.0,300285952,4112416,82944,0.02106870897114277
162,-1,-1,-1,-1,-1,528,4,7,323,29,2,9492,721,10,0,0.0,301629440,4112416,82944,0.0211310830200091
163,-1,-1,-1,-1,-1,573,4,7,323,29,2,9492,721,10,0,0.0,304398336,4112416,82944,0.02077574998838827
164,-1,-1,-1,-1,-1,618,4,7,323,29,2,9492,721,10,0,0.0,307150848,4112416,82944,0.021428874984849244
165,-1,-1,-1,-1,-1,0,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.021123750018887222
166,-1,-1,-1,-1,-1,33,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.022107083001174033
167,-1,-1,-1,-1,-1,78,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.02272370900027454
168,-1,-1,-1,-1,-1,123,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.022525042004417628
169,-1,-1,-1,-1,-1,168,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.02141295903129503
170,-1,-1,-1,-1,-1,213,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.021374583011493087
171,-1,-1,-1,-1,-1,258,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.0210933749913238
172,-1,-1,-1,-1,-1,303,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.02145766600733623
173,-1,-1,-1,-1,-1,348,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.021400750032626092
174,-1,-1,-1,-1,-1,393,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.021290458040311933
175,-1,-1,-1,-1,-1,438,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.021035834040958434
176,-1,-1,-1,-1,-1,484,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.021758291986770928
177,-1,-1,-1,-1,-1,529,5,7,324,29,2,9856,721,10,0,0.0,307298304,4112416,82944,0.02150712499860674
178,-1,-1,-1,-1,-1,574,5,7,324,29,2,9856,721,10,0,0.0,307314688,4112416,82944,0.021302583045326173
179,-1,-1,-1,-1,-1,619,5,7,324,29,2,9856,721,10,0,0.0,307331072,4112416,82944,0.020739750005304813
180,-1,-1,-1,-1,-1,0,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.02033583400771022
181,-1,-1,-1,-1,-1,33,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.022665957978460938
182,-1,-1,-1,-1,-1,78,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.022531499969772995
183,-1,-1,-1,-1,-1,123,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021947250002995133
184,-1,-1,-1,-1,-1,168,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021511207974981517
185,-1,-1,-1,-1,-1,213,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.022244042018428445
186,-1,-1,-1,-1,-1,258,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.02134262496838346
187,-1,-1,-1,-1,-1,303,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.022119625005871058
188,-1,-1,-1,-1,-1,348,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.02133966697147116
189,-1,-1,-1,-1,-1,393,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.02105641702655703
190,-1,-1,-1,-1,-1,438,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021604041976388544
191,-1,-1,-1,-1,-1,483,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021088792011141777
192,-1,-1,-1,-1,-1,528,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021239833033178
193,-1,-1,-1,-1,-1,573,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021385790954809636
194,-1,-1,-1,-1,-1,618,6,7,325,29,2,10220,721,10,0,0.0,308051968,4112416,82944,0.021001999964937568
195,-1,-1,-1,-1,-1,0,7,7,326,29,2,10584,721,10,0,0.0,308068352,4112416,82944,0.02125729201361537
196,-1,-1,-1,-1,-1,33,7,7,326,29,2,10584,721,10,0,0.0,308068352,4112416,82944,0.021897208993323147
197,-1,-1,-1,-1,-1,78,7,7,326,29,2,10584,721,10,0,0.0,308068352,4112416,82944,0.022014415997546166
198,-1,-1,-1,-1,-1,123,7,7,326,29,2,10584,721,10,0,0.0,308068352,4112416,82944,0.02197095798328519
199,-1,-1,-1,-1,-1,168,7,7,326,29,2,10584,721,10,0,0.0,308068352,4112416,82944,0.021081999992020428
200,-1,-1,-1,-1,-1,213,7,7,326,29,2,10584,721,10,0,0.0,308068352,4112416,82944,0.021460290998220444
201,-1,-1,-1,-1,-1,259,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.021239749970845878
202,-1,-1,-1,-1,-1,304,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.021727832965552807
203,-1,-1,-1,-1,-1,349,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.021333042008336633
204,-1,-1,-1,-1,-1,394,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.0207222499884665
205,-1,-1,-1,-1,-1,439,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.020877584000118077
206,-1,-1,-1,-1,-1,484,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.021081125014461577
207,-1,-1,-1,-1,-1,529,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.020620500028599054
208,-1,-1,-1,-1,-1,574,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.02609404199756682
209,-1,-1,-1,-1,-1,619,7,7,326,29,2,10584,721,10,0,0.0,308084736,4112416,82944,0.02471291698748246
210,-1,-1,-1,-1,-1,0,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.02779108297545463
211,-1,-1,-1,-1,-1,33,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.023027542047202587
212,-1,-1,-1,-1,-1,78,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.022930458013433963
213,-1,-1,-1,-1,-1,123,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.021916666999459267
214,-1,-1,-1,-1,-1,168,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.021547332988120615
215,-1,-1,-1,-1,-1,213,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.02132662496296689
216,-1,-1,-1,-1,-1,258,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.021413042035419494
217,-1,-1,-1,-1,-1,303,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.021471708023454994
218,-1,-1,-1,-1,-1,348,8,7,327,29,2,10948,721,10,0,0.0,308101120,4112416,82944,0.021206250006798655
