schema_version,run_id,config_hash,git_hash,sample_index,step,time,dt,status,particle_count,dtype,device,state_all_finite,nonfinite_position_count,nonfinite_velocity_count,nonfinite_density_count,nonfinite_pressure_count,nonfinite_sound_speed_count,nonpositive_density_count,nonpositive_sound_speed_count,position_drift_linf,velocity_linf,relative_density_drift,total_mass,velocity_error_l1,velocity_error_l2,velocity_relative_l2,velocity_error_linf,modal_amplitude,exact_modal_amplitude,modal_amplitude_error,modal_amplitude_relative_error,kinetic_energy,exact_kinetic_energy,kinetic_energy_error,kinetic_energy_relative_error,density_mean,density_std,density_fluctuation_rms,density_fluctuation_relative_rms,density_fluctuation_linf,density_fluctuation_relative_linf,density_minimum,density_maximum,pressure_minimum,pressure_maximum,pressure_absolute_maximum,maximum_speed,maximum_mach,momentum_x,momentum_y,momentum_norm,momentum_drift_x,momentum_drift_y,momentum_drift_absolute,momentum_drift_normalized,angular_momentum,angular_momentum_drift_absolute,angular_momentum_drift_normalized,velocity_divergence_l2,minimum_separation,neighbor_edge_count,neighbor_unique_edge_count,neighbor_duplicate_edge_count,neighbor_self_edge_count,neighbor_missing_self_edge_count,neighbor_nonreciprocal_nonself_edge_count,neighbor_out_of_bounds_edge_count,neighbor_omitted_strict_support_edge_count,neighbor_unexpected_edge_count,neighbor_minimum_image_linf,neighbor_expected_strict_edge_count,neighbor_count_mean,neighbor_count_std,neighbor_count_median,neighbor_count_min,neighbor_count_max,neighbor_nonself_count_mean,pressure_pair_force_residual_linf,pressure_relative_pair_force_residual,pressure_total_internal_force,pressure_relative_total_internal_force,pressure_minimum_image_pair_torque_linf,pressure_relative_pair_torque_linf,pressure_relative_total_pair_torque,pressure_force_scale,viscosity_gamma_minimum,viscosity_gamma_maximum,viscosity_relative_gamma_symmetry_residual,viscosity_pair_force_residual_linf,viscosity_relative_pair_force_residual,viscosity_total_internal_force,viscosity_relative_total_internal_force,viscosity_minimum_image_pair_torque_linf,viscosity_force_scale,total_internal_force_x,total_internal_force_y,total_internal_force,relative_total_internal_force,assembled_mass_weighted_internal_force_x,assembled_mass_weighted_internal_force_y,assembled_mass_weighted_internal_force,assembled_relative_internal_force,assembly_force_consistency_linf,assembly_force_consistency_relative_linf,accumulated_viscous_power,pair_direct_viscous_power,viscous_power_identity_absolute_difference,viscous_power_positive_absolute_tolerance,viscous_power_roundoff_tolerance,wall_clock_seconds,step_time_count,step_time_mean_seconds,step_time_median_seconds,step_time_p95_seconds,step_time_early_mean_seconds,step_time_late_mean_seconds,step_time_late_to_early_ratio,thermal_slowdown_fraction,current_rss_bytes,system_memory_free_percent,peak_rss_bytes,peak_rss_gib
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,0,0,0.0,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0000440180062422,3.382943055089908e-16,4.401800624208924e-05,4.401800624208924e-05,4.401800624309615e-05,4.401800624309615e-05,1.0000440180062404,1.000044018006243,0.017607202496172647,0.01760720249723846,0.01760720249723846,0.9957316187468725,0.04978658093734363,-5.854691731421724e-18,-8.673617379884035e-19,5.918592033119378e-18,0.0,0.0,0.0,0.0,1.3010426069826053e-18,0.0,0.0,1.288089062244684e-15,0.04166666666666652,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,2.0975409326083818e-17,6.4939890927997706e-18,4.235164736271502e-22,1.6488125359155872e-16,1.5379068970660267e-18,3.2299729836843065,1.8140075869386378e-05,541.2008450901055,0.0,0.0,0.0,6.258392107354621e-18,8.279313135262579e-19,1.4879958050847083e-05,7.559071634456468,-1.0625181290357943e-17,-6.5052130349130266e-18,1.2458421813479219e-17,1.154728917566208e-18,-9.324138683375338e-18,-8.023096076392733e-18,1.2300798056949186e-17,1.1401193054912887e-18,5.421010862427522e-20,8.06056178800054e-17,-0.7780816033196886,-0.7780816033196885,1.1102230246251565e-16,1e-12,2.5268059336549533e-14,0.2968278329935856,0,,,,,,,,279986176,36.48681640625,361218048,0.3364105224609375
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,1,5,0.000625,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.0009394142736799775,0.04705825212625278,0.001386809188792696,0.0013751092338326572,0.9997559161977855,0.9997532903278102,2.6258699752368386e-06,2.6265179626223976e-06,0.9995138142566676,0.9995066415212829,7.172735384752826e-06,7.176275861294609e-06,1.0000440189096265,1.8238109795882042e-06,4.405667589805564e-05,4.405667589805564e-05,4.76363175123673e-05,4.76363175123673e-05,1.0000404034860049,1.0000476363175124,0.01616139440194786,0.01905452700494692,0.01905452700494692,0.9954896665162916,0.04977448332581458,4.7704895589362195e-18,4.336808689942018e-18,6.447129612864634e-18,1.0625181290357943e-17,5.204170427930421e-18,1.1831224251780456e-17,2.9578060629451132e-18,6.938893903907228e-18,5.637851296924623e-18,7.047314121155777e-19,0.0058514296777782875,0.04158509775348984,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,4.231450053561167e-18,1.3100306864866245e-18,8.470329472543003e-22,2.3718719993856176e-16,5.607699716822823e-20,3.230038881691777,1.2963766432688007e-05,541.8650818433811,0.0,0.0,0.0,2.4156063333005723e-17,3.196413903332869e-18,1.4876606218529852e-05,7.557238850643978,1.3010426069826053e-17,4.9873299934333204e-18,1.3933579833689868e-17,1.2916678497970634e-18,1.0842021724855044e-17,3.686287386450715e-18,1.1451556653037803e-17,1.061579847778538e-18,5.421010862427522e-20,8.04972821117931e-17,-0.7777047446308643,-0.7777047446308643,0.0,1e-12,2.526270385247449e-14,1.4090801249840297,5,0.17828591678990052,0.1778103749966249,0.1812738329754211,0.17899564548861235,0.17781276432409263,0.9933915645752679,-0.006608435424732106,449789952,36.058616638183594,449789952,0.4188995361328125
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,2,10,0.00125,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.001872727467558326,0.09381093173163106,0.002765295364278531,0.002741637880477645,0.999509973275128,0.9995066415212829,3.3317538451482775e-06,3.3333984055145803e-06,0.9990278259839553,0.9990135264451542,1.4299538801165745e-05,1.4313658847091486e-05,1.0000440216613968,7.282833623343327e-06,4.462002171360892e-05,4.462002171360892e-05,5.8466770300302784e-05,5.8466770300302784e-05,1.0000295846645595,1.0000584667703003,0.011833865823795975,0.023386708120121114,0.023386708120121114,0.995248501273851,0.04976242506369255,5.204170427930421e-18,9.974659986866641e-18,1.1250654723016963e-17,1.1058862159352145e-17,1.0842021724855044e-17,1.548702254604737e-17,3.871755636511842e-18,4.553649124439119e-18,3.2526065174565133e-18,4.0657581468206407e-19,0.011664883095536467,0.041503549219207625,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,3.4055696747816966e-18,1.054278700640556e-18,8.470329472543003e-22,2.451620556686344e-16,4.064766567271854e-20,3.230236627859928,9.038019801743335e-06,542.5250317861899,0.0,0.0,0.0,6.969320381211996e-18,9.224269891380021e-19,1.4873236063980729e-05,7.555416811605598,1.0842021724855044e-18,-1.5178830414797062e-18,1.8653319485909126e-18,1.729456596264739e-19,3.2526065174565133e-18,-1.734723475976807e-18,3.686287386450715e-18,3.4177691756368777e-19,6.06087439757635e-20,8.961346694374465e-17,-0.7773308691127385,-0.7773308691127385,0.0,1e-12,2.5257390761804836e-14,2.5287773329764605,10,0.18049436678993516,0.1783161879866384,0.1971157919615507,0.17828591678990052,0.1827028167899698,1.024774250706938,0.02477425070693795,467140608,36.31601333618164,467140608,0.43505859375
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,3,15,0.001875,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.0027947868741485366,0.1399999382687412,0.004127842120168556,0.004092040336771705,0.9992621903748747,0.9992600535654017,2.136809473030077e-06,2.138391768394875e-06,0.998541939000378,0.9985206546515294,2.1284348848626955e-05,2.1315882400104094e-05,1.0000440263864188,1.634340854766331e-05,4.696200276882788e-05,4.696200276882788e-05,7.64430008546313e-05,7.64430008546313e-05,1.000011628675193,1.0000764430008546,0.004651470077199349,0.030577200341852517,0.030577200341852517,0.9950088067072478,0.04975044033536239,-4.7704895589362195e-18,8.673617379884035e-19,4.84869951806108e-18,1.0842021724855044e-18,1.734723475976807e-18,2.0456685677126055e-18,5.114171419281513e-19,4.336808689942018e-18,3.0357660829594124e-18,3.7947076036992646e-19,0.017408265060736387,0.04142202242585902,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,1.42295081408016e-17,4.404647997324254e-18,1.2705494208814505e-21,2.7330522734904917e-16,7.085921363655299e-20,3.230566471928239,6.123109788601423e-06,543.1807023671496,0.0,0.0,0.0,1.1971968350933839e-17,1.5849342514384218e-18,1.4869847875138246e-05,7.553605671698096,-1.214306433183765e-17,-1.5178830414797062e-17,1.9438387384973993e-17,1.8024923124453716e-18,-1.1275702593849246e-17,-1.691355389077387e-17,2.0327561934502882e-17,1.884944125870328e-18,6.06087439757635e-20,8.819047108736888e-17,-0.7769597987417383,-0.7769597987417383,0.0,1e-12,2.5252117534673435e-14,3.6203400419908576,15,0.18082727779401467,0.1781868339749053,0.19994045799830928,0.18143388712944994,0.18029649462550879,0.9937310911322225,-0.006268908867777534,468729856,35.932064056396484,468729856,0.4365386962890625
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,4,20,0.0025,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.0037005043008777137,0.1853704019489159,0.0054669208163773495,0.005418864325929052,0.9990125970937068,0.9990135264451542,9.293514473540654e-07,9.302691332529087e-07,0.998055997495018,0.9980280260203829,2.7971474635180016e-05,2.8026742642404263e-05,1.0000440332895506,2.8952005365858782e-05,5.2698664151574004e-05,5.2698664151574004e-05,0.00010145948135842353,0.00010145948135842353,0.9999866422985827,1.0001014594813584,-0.005343080566921898,0.04058379254336941,0.04058379254336941,0.9947712469161412,0.04973856234580706,-1.452830911130576e-17,1.2576745200831851e-17,1.921578219798239e-17,-8.673617379884035e-18,1.3444106938820255e-17,1.599923903925e-17,3.9998097598124994e-18,8.239936510889834e-18,6.938893903907228e-18,8.673617379884034e-19,0.02304988047050653,0.04134051961600349,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,1.0709240917168021e-17,3.2455467340223674e-18,1.2705494208814505e-21,2.456930043097866e-16,1.4272713692973602e-19,3.299672380281989,4.011411870691978e-06,543.8321155133351,0.0,0.0,0.0,2.5403668998816605e-17,3.3639200816738492e-18,1.4866442040285064e-05,7.551805150548054,1.0408340855860843e-17,-2.233456475320139e-17,2.4640745566778777e-17,2.2707272347726067e-18,1.214306433183765e-17,-2.42861286636753e-17,2.715271730114205e-17,2.5022138435985967e-18,6.06087439757635e-20,8.508653177613909e-17,-0.7765912485016577,-0.7765912485016577,0.0,1e-12,2.5246880120756397e-14,4.696839749987703,20,0.18032335834286642,0.1782454584899824,0.1971157919615507,0.18049436678993516,0.18015234989579768,0.998105110424108,-0.0018948895758920115,472367104,36.05480194091797,472367104,0.4399261474609375
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,5,25,0.003125,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.0045848841151420044,0.22967208830562988,0.006775132125367623,0.006714791830722349,0.9987612333099157,0.9987670601455318,5.826835616118409e-06,5.8340286225192204e-06,0.9975697905636507,0.9975356404317484,3.415013190233296e-05,3.423449801508072e-05,1.0000440426497645,4.503552627577031e-05,6.299169489069072e-05,6.299169489069072e-05,0.00013337209836583597,0.00013337209836583597,0.9999547713371107,1.0001333720983658,-0.018091465155700703,0.05334883934633439,0.05334883934633439,0.9945364617741994,0.04972682308870997,-7.589415207398531e-18,9.107298248878237e-18,1.1855045532781082e-17,-1.734723475976807e-18,9.974659986866641e-18,1.0124381827632909e-17,2.5310954569082268e-18,3.903127820947816e-18,2.6020852139652106e-18,3.252606517456513e-19,0.028558608180388367,0.04125904390267532,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,1.4461098981307127e-17,3.8071300718117865e-18,1.6940658945086007e-21,2.634408844955552e-16,1.348555637067655e-19,3.79842524645479,2.5253297694811635e-06,544.479307530472,0.0,0.0,0.0,8.534262122582652e-18,1.1303636650933507e-18,1.486301904572386e-05,7.5500145538364,-1.734723475976807e-17,5.204170427930421e-18,1.8111044797400594e-17,1.5959061435860007e-18,-1.734723475976807e-17,5.854691731421724e-18,1.830857638049675e-17,1.6133121999754514e-18,5.42365719446819e-20,7.186451900433277e-17,-0.7762248335785084,-0.7762248335785084,0.0,1e-12,2.524167305151804e-14,5.793789624993224,25,0.1808965483540669,0.17831799999112263,0.19994045799830928,0.17998796532629058,0.1817352403797066,1.009707732682285,0.009707732682284975,473317376,36.16981506347656,473317376,0.4408111572265625
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,6,30,0.00375,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.005443050773701233,0.2726607769801356,0.008045246879320631,0.00797267925177712,0.9985081489550056,0.9985206546515294,1.2505696523779086e-05,1.252422417655788e-05,0.9970830582945504,0.9970434977657189,3.956052883147265e-05,3.9677836443569504e-05,1.0000440548122225,6.450171703683476e-05,7.811080578680143e-05,7.811080578680143e-05,0.00017199893616726136,0.00017199893616726136,0.9999161997682049,1.0001719989361673,-0.03352009271804235,0.06879957446690455,0.06879957446690455,0.9943050620770074,0.049715253103850374,-1.951563910473908e-18,1.0408340855860843e-17,1.0589719593475845e-17,3.903127820947816e-18,1.1275702593849246e-17,1.1932136261860047e-17,2.983034065465011e-18,-1.734723475976807e-18,3.0357660829594124e-18,3.7947076036992646e-19,0.033904071765480756,0.041177599254309194,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,6.436180616093477e-18,1.3818866107587814e-18,1.6940658945086007e-21,2.7038164812099073e-16,4.916186637090429e-19,4.657531642599409,1.5151469821187581e-06,545.1223289266957,0.0,0.0,0.0,2.7325336441521028e-17,3.620097200875947e-18,1.4859579472824442e-05,7.548232802950476,-2.0816681711721685e-17,2.7863995832877464e-17,3.4781266527568267e-17,2.849577073417078e-18,-2.0816681711721685e-17,2.656295322589486e-17,3.3747958776320175e-17,2.7649197169804787e-18,6.06087439757635e-20,7.395184717537704e-17,-0.7758600790046926,-0.7758600790046926,0.0,1e-12,2.5236489577262838e-14,6.867999500012957,30,0.1805369680301131,0.17831104149809107,0.19994045799830928,0.18082727779401467,0.18024665826621156,0.9967890932447453,-0.0032109067552547055,474251264,35.932159423828125,474251264,0.441680908203125
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,7,35,0.004375,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.006270275687324013,0.3140996072758807,0.009270245996894086,0.009185596577921196,0.9982534037303521,0.9982743099481456,2.0906217793492665e-05,2.0942357812031263e-05,0.9965954992604538,0.9965515979024463,4.390135800746986e-05,4.405327140097308e-05,1.0000440701784992,8.723968309336969e-05,9.773915765534368e-05,9.773915765534368e-05,0.00021712126148476507,0.00021712126148476507,0.9998711486820427,1.0002171212614848,-0.05154052718290281,0.08684850459390603,0.08684850459390603,0.9940776245242317,0.04970388122621158,-1.3444106938820255e-17,7.806255641895632e-18,1.554611329333034e-17,-7.589415207398531e-18,8.673617379884035e-18,1.1525227184004595e-17,2.881306796001148e-18,1.1926223897340549e-17,1.0625181290357943e-17,1.3281476612947425e-18,0.03905680627340746,0.04109619047463542,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,1.484090214621645e-17,2.560691401730336e-18,3.3881317890172014e-21,2.4048178505293246e-16,1.218534210155824e-19,5.795662115391181,8.568142161039776e-07,545.761244161,0.0,0.0,0.0,3.6431290350053985e-17,4.8276009841163634e-18,1.4856123994455867e-05,7.5464584728355115,1.9081958235744878e-17,1.0299920638612292e-17,2.1684314498559165e-17,1.6252524743101006e-18,1.214306433183765e-17,9.107298248878237e-18,1.5178830414797062e-17,1.1376625113245576e-18,1.084731438893638e-19,1.2062011533036647e-16,-0.7754964315338189,-0.7754964315338189,0.0,1e-12,2.52313218358867e-14,7.946217249962501,35,0.18035145359878826,0.17844554199837148,0.19994045799830928,0.18068106622804941,0.18004015278226385,0.9964527913235988,-0.0035472086764012367,474251264,36.00349426269531,474251264,0.441680908203125
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,8,40,0.005,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.00706200327514086,0.35376038320393827,0.010443359273079246,0.01034686536125101,0.9979970667704231,0.9980280260203829,3.095924995977217e-05,3.102042142365638e-05,0.996106779240513,0.996059940722142,4.683851837106179e-05,4.702379491047891e-05,1.000044089195172,0.00011312050804057679,0.00012140884016527915,0.00012140884016527915,0.00026848470496743104,0.00026848470496743104,0.9998198750102839,1.0002684847049674,-0.07204999588643624,0.10739388198697242,0.10739388198697242,0.9938546865904058,0.04969273432952029,-4.119968255444917e-18,6.938893903907228e-18,8.069844300576978e-18,1.734723475976807e-18,7.806255641895632e-18,7.996680103938911e-18,1.9991700259847274e-18,1.4094628242311558e-17,1.2793585635328952e-17,1.5991982044161187e-18,0.043988420087435996,0.04101482317758254,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,5.922902793114928e-17,8.258386098032632e-18,3.3881317890172014e-21,2.454198154952701e-16,1.18421008556227e-19,7.171985812731524,4.4968123568013116e-07,546.3961313178611,0.0,0.0,0.0,1.4331577998224003e-17,1.8995582731139776e-18,1.4852653370825365e-05,7.544689837143036,-2.42861286636753e-17,3.7621815385247004e-17,4.477964982388986e-17,3.042782955148675e-18,-4.163336342344337e-17,3.9898639947466563e-17,5.76648802964689e-17,3.918336020197633e-18,1.1175700191704681e-19,1.1174863191344175e-16,-0.7751332734775598,-0.7751332734775599,1.1102230246251565e-16,1e-12,2.522616104951055e-14,9.021823916991707,40,0.18014404582499993,0.17850293801166117,0.1971157919615507,0.18032335834286642,0.17996473330713342,0.9980112114202581,-0.0019887885797419402,474251264,35.999488830566406,474251264,0.441680908203125
sph-pio-poc.stage01d.dynamic-diagnostics.v1,stage01d2_n48_smoke,87583422ddf81d1252a618cf87a57795097d2c519df1ded90d531c66ab2dcceb,dc403e7df9d33b89080ef66a7703ca418bcc761c,9,45,0.005625,0.000125,OK,2304,float64,cpu,True,0,0,0,0,0,0,0,,,,4.000000000000001,0.007813876067493845,0.39142483095630387,0.01155810282158023,0.011450095296371775,0.9977392162543577,0.9977818028532472,4.258659888956018e-05,4.268127437058879e-05,0.9956165409673507,0.9955685261050763,4.801486227445917e-05,4.8228585994281914e-05,1.0000441123410566,0.00014199797107939606,0.00014869203887282162,0.00014869203887282162,0.00032580063405962534,0.00032580063405962534,0.9997626700537804,1.0003258006340596,-0.0949319784878444,0.13032025362385014,0.13032025362385014,0.9936367413439027,0.04968183706719513,-1.4094628242311558e-17,2.211772431870429e-17,2.6226937951792424e-17,-8.239936510889834e-18,2.2985086056692694e-17,2.4417426865602857e-17,6.104356716400713e-18,9.324138683375338e-18,8.023096076392733e-18,1.0028870095490914e-18,0.048671751041266725,0.04093350375725091,223488,223488,0,2304,0,0,0,0,0,2.220446049250313e-16,223488,97.0,0.0,97.0,97,97,96.0,0.0,0.0,1.7359427749116664e-17,1.981752940153865e-18,3.3881317890172014e-21,2.376991277922264e-16,3.3687018826636116e-19,8.75963264511108,2.1417905403748387e-07,547.0270817097879,0.0,0.0,0.0,1.2004816009036225e-17,1.5915332761472593e-18,1.4849168444748667e-05,7.542924919607813,3.469446951953614e-18,-9.86623976961809e-18,1.045847739128473e-17,6.415237210337104e-19,-6.938893903907228e-18,-1.0299920638612292e-17,1.2419203427410002e-17,7.617947906705733e-19,1.1175700191704681e-19,1.004318218199422e-16,-0.7747699381918516,-0.7747699381918518,2.220446049250313e-16,1e-12,2.5220997744552446e-14,10.146940667007584,45,0.18044205004375222,0.1785810409928672,0.1971157919615507,0.18022701326778837,0.18064773739467416,1.0023344121353255,0.002334412135325481,485900288,35.74838638305664,485916672,0.452545166015625
